Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Swamp Women,tt0048682,1956,"Adventure, Crime, Drama","Director:, Roger Corman, | ,     Stars:, Marie Windsor, , Carole Mathews, , Beverly Garland, , Mike Connors",An undercover policewoman helps three female convicts escape from prison so that they can lead her to a stash of stolen diamonds hidden in a swamp.,3.3,67 min,Approved,1951,
Buddha in a Traffic Jam,tt1890363,2016,"Crime, Thriller","Director:, Vivek Agnihotri, | ,     Stars:, Anupam Kher, , Anchal Dwivedi, , Mahie Gill, , Pallavi Joshi","Vikram, a carefree management student, finds himself entangled in web of conspiracy, lies, and deceit when he launches a successful social media campaign to highlight the plight of the poor in India.",7.2,114 min,Not Rated,7901,
Flatfoot in Egypt,tt0079718,1980,"Action, Comedy, Crime","Director:, Steno, | ,     Stars:, Bud Spencer, , Enzo Cannavale, , Angelo Infanti, , Cinzia Monreale","Police Commissioner Rizzo, Bigfoot (Piedone by nickname) and Marshal Caputo go to Egypt and look for Professor Cerullo, who is missing. The professor has discovered an insect that can smell...                See full summary »",6.1,108 min,,3437,
Decker,tt3908868,2014– ,"Action, Comedy, Crime","Stars:, Tim Heidecker, , Joe Estevez, , Gregg Turkington, , James Mane",CIA agent Jack Decker has to save the United States from terrorists due to an incompetent president.,8.1,11 min,TV-14,1455,
Violent Saturday,tt0048790,1955,"Crime, Drama, Film-Noir","Director:, Richard Fleischer, | ,     Stars:, Victor Mature, , Richard Egan, , Stephen McNally, , Virginia Leith","Three men case a small town very carefully, with plans to rob the bank on the upcoming Saturday, which turns violent and deadly.",6.9,90 min,Not Rated,2665,
Turn the Key Softly,tt0046471,1953,"Crime, Drama","Director:, Jack Lee, | ,     Stars:, Yvonne Mitchell, , Terence Morgan, , Joan Collins, , Kathleen Harrison",Follows three women through their first day of freedom after they are released from prison.,6.9,81 min,,679,
Yakuza Graveyard,tt0075441,1976,"Action, Crime, Drama","Director:, Kinji Fukasaku, | ,     Stars:, Tetsuya Watari, , Meiko Kaji, , Tatsuo Umemiya, , Hideo Murota",When a cop is transferred to a new precinct it is obvious that the area's yakuza mob are not dealing with just another policeman. The cop is bent on results and is not immune to becoming ...                See full summary »,7.2,97 min,Not Rated,767,
Walking Across Egypt,tt0175317,1999,"Comedy, Crime, Drama","Director:, Arthur Allan Seidelman, | ,     Stars:, Forrest, , Ellen Burstyn, , Judge Reinhold, , Mark Hamill",An elderly widow befriends an orphaned juvenile delinquent.,7.2,100 min,PG-13,1293,
Gamitan,tt0336488,2002,"Action, Crime, Drama","Director:, Quark Henares, | ,     Stars:, Maui Taylor, , Wendell Ramos, , Jordan Herrera, , Patricia Javier","Cathy, a young and innocent freshman, had a crush on senior hunk, Nick, the campus' basketball star. One day, he came to her and asked her to have dinner and drive her home. One thing led ...                See full summary »",6.6,115 min,,83,
Taya,tt15964718,2021,"Crime, Drama, Thriller","Director:, Roman Perez Jr., | ,     Stars:, Sean De Guzman, , AJ Raval, , Jela Cuenca, , Angeli Khang","Sixto explores the dangerous world of online ending for his thesis and gets involved with Winona, Nieves and Nanette.",5.9,103 min,Not Rated,319,
Softly Softly: Task Force,tt1868096,1969–1976,"Crime, Drama","Stars:, Frank Windsor, , Norman Bowler, , David Lloyd Meredith, , Terence Rigby",1970s BBC police drama with experienced cop DCS Charlie Barlow and DS John Watt who lead a task force charged with tackling the toughest chases Thamesford has to offer.,7.6,50 min,,95,
Hit Man,tt0068704,1972,"Crime, Drama","Director:, George Armitage, | ,     Stars:, Bernie Casey, , Pam Grier, , Lisa Moore, , Bhetty Waldron",An ex-cop discovers that his brother's recent death is intertwined with both the Los Angeles underworld and the city's porno movie scene.,5.7,90 min,R,1039,"1,060,982"
Svidd neger,tt0365810,2003,"Comedy, Crime, Drama","Director:, Erik Smith Meyer, | ,     Stars:, Kingsford Siayor, , Eirik Junge Eliassen, , Björn Granath, , Kjersti Lid Gullvåg",Anna lives with her father Karl someplace in the outskirts of northern Norway. Karl killed his ex-wife and threw her newborn colored child into the sea when he discovered that she obviously...                See full summary »,6.6,87 min,,1998,
ATM,tt25728686,2023– ,Crime,"Stars:, Subbaraju, , VJ Sunny, , Divya, , Dayanand Reddy",Four street-smart youngsters from the slums of Hyderabad earn their living by carrying out petty crimes. What happens when one such scam backfires and compels them to loot a bank's cash van?,7.1,244 min,,242,
Kitten with a Whip,tt0058267,1964,"Action, Crime, Drama","Director:, Douglas Heyes, | ,     Stars:, Ann-Margret, , John Forsythe, , Peter Brown, , Patricia Barry",A rising political star faces scandal and blackmail when the young woman he tries to help turns out to be a juvenile delinquent.,5.1,83 min,Approved,1453,
Hero Wanted,tt0977214,2008,"Action, Crime, Thriller","Director:, Brian Smrz, | ,     Stars:, Cuba Gooding Jr., , Ray Liotta, , Tommy Flanagan, , Norman Reedus",A man seeks revenge after he and a bank teller are shot during a robbery.,5.6,94 min,R,7327,
City Streets,tt0021750,1931,"Crime, Drama, Film-Noir","Director:, Rouben Mamoulian, | ,     Stars:, Gary Cooper, , Sylvia Sidney, , Paul Lukas, , William 'Stage' Boyd",Man joins a gang to free his girlfriend from prison.,7.0,83 min,Passed,1759,
Mister Mayfair,tt9788418,2021,"Action, Crime, Thriller","Director:, Philippe Martinez, | ,     Stars:, Steven Bauer, , Armand Assante, , Nathalie Cox, , Ken Davitian","Max Mayfair is living the 'good life'. Having left New York City and his past as a gangster, he now runs the most glamorous club in all of London: Rat pack style. Guns have been replaced ...                See full summary »",6.3,90 min,,42,
Fall Time,tt0113014,1995,"Crime, Drama","Director:, Paul Warner, | ,     Stars:, Steve Alden, , David Arquette, , Stephen Baldwin, , Jonah Blechman","Three young men decide to plan a mock kidnapping, but everything goes wrong because a real bank robbery was already planned by two other guys.",5.4,88 min,R,1981,
Dream Machine,tt0099462,1991,"Action, Comedy, Crime","Director:, Lyman Dayton, | ,     Stars:, Corey Haim, , Evan Richards, , Jeremy Slate, , Randall England","Barry drives his parents to the airport, then tunes a rich woman's piano. He gets her cheating husband's Porsche. The husband's body's in the trunk. Then there's the fraternity's extreme initiation ritual. Will he get his dream girl?",5.1,88 min,PG,907,
Our Lady of the Assassins,tt0250809,2000,"Crime, Drama","Director:, Barbet Schroeder, | ,     Stars:, Germán Jaramillo, , Anderson Ballesteros, , Juan David Restrepo, , Manuel Busquets",The writer F. Vallejo returns to Medellin after an absence of over 30 years. He meets 16-year-old Alexis. Alexis is the kind of killer who knocks people off on command. The two are immediately attracted to each other.,6.8,101 min,R,4183,"525,330"
Fallen Angels Murder Club: Friends to Die For,tt15506674,2022 TV Movie,"Crime, Mystery, Thriller","Director:, Rhonda Baraka, | ,     Stars:, Toni Braxton, , Eddie Cibrian, , Lisa Berry, , Rainbow Sun Francks","Hollis Morgan, an ex-con turned amateur sleuth who sets out to investigate a series of murders.",5.9,85 min,,289,
Squad 38,tt5536856,2016,"Comedy, Crime, Drama","Stars:, Ahn Nae-sang, , Song Wok-suk, , Ma Dong-seok, , Seo In-Guk",The task force chief of Seoul City Hall and a con man work together to collect taxes from those who avoid paying large amounts.,7.6,60 min,,488,
Cisco Pike,tt0068384,1971,"Crime, Drama, Thriller","Director:, Bill Norton, | ,     Stars:, Kris Kristofferson, , Karen Black, , Gene Hackman, , Harry Dean Stanton",A down on his luck former drug dealer is forced by a corrupt LAPD policeman to sell 100 kilos of confiscated marijuana in one weekend.,6.5,95 min,R,1746,
Tödliche Versuchung,tt2270896,2013 TV Movie,"Crime, Drama","Director:, Johannes Fabrick, | ,     Stars:, Julia Koschitz, , Marcus Mittermeier, , Lara Sophie Rottmann, , Patrick Geller","When the green box is being delivered, organic farmer Helena (Julia Koschitz) stumbles over the dashing David (Vladimir Burlakov), a law student and starts an affair with him. In fourteen ...                See full summary »",6.7,90 min,,114,
Simran,tt6405126,2017,"Crime, Drama, Thriller","Director:, Hansal Mehta, | ,     Stars:, Kangana Ranaut, , Sohum Shah, , Esha Tewari, , Jason Louder","A socially-criticized, financially-cornered girl becomes an outlaw to dodge the situation.",5.2,124 min,Not Rated,4437,
Witness to Murder,tt0047679,1954,"Crime, Drama, Film-Noir","Director:, Roy Rowland, | ,     Stars:, Barbara Stanwyck, , George Sanders, , Gary Merrill, , Jesse White","A woman's sanity comes into question, after she claims to have witnessed a murder from her apartment window.",6.6,83 min,Approved,3285,
Calendar Girl Murders,tt0087022,1984 TV Movie,"Crime, Drama, Mystery","Director:, William A. Graham, | ,     Stars:, Tom Skerritt, , Sharon Stone, , Barbara Bosson, , Robert Beltran","Media mogul Richard Trainor is celebrating the success of his nude modeling business, and introducing the newest class of calendar models to the adoring public. The party is ruined when one of his models is murdered.",4.8,95 min,Not Rated,890,
The Docks of New York,tt0018839,1928,"Crime, Drama, Film-Noir","Director:, Josef von Sternberg, | ,     Stars:, George Bancroft, , Betty Compson, , Olga Baclanova, , Clyde Cook",A blue-collar worker on New York's depressed waterfront finds his life changed after he saves a woman attempting suicide.,7.5,76 min,Not Rated,4796,
Why Me?,tt0100931,1990,"Action, Adventure, Comedy","Director:, Gene Quintano, | ,     Stars:, Christopher Lambert, , Kim Greist, , Christopher Lloyd, , J.T. Walsh","A jewel thief steals a sacred ruby which sets off a chase by the police, the Turkish government, nutty American terrorists, and the C.I.A.",5.8,87 min,R,1308,
Blood of the Vine,tt1809792,2011– ,Crime,"Stars:, Pierre Arditi, , Yoann Denaive, , Catherine Demaiffe, , Claire Nebout","A wine expert in the Bordeaux region of France, is caught up in murders each episode - The scenery is beautiful, the characters are very engaging,and if you like wine and its beginnings you...                See full summary »",7.0,90 min,TV-14,159,
Correlli,tt0111927,1995,"Crime, Drama, Mystery","Stars:, Deborra-Lee Furness, , Hugh Jackman, , Sue Jones, , Tenley Gillmore","Kevin Jones arrives at Blackstream prison beaten and suffering from brain damage-a state he wasn't in at sentencing. Something happened to him during his transfer, and though the prison psychologist tries to help him remember...he can't.",7.2,50 min,Not Rated,194,
Klangor,tt13513268,2021– ,Crime,"Stars:, Arkadiusz Jakubik, , Maja Ostaszewska, , Aleksandra Poplawska, , Wojciech Mecwaldowski","A missing teenager and the father desperately begins his search on his own. The dramatic situation his family is in deepens the crisis of their mutual relations, misunderstanding, emotional distance and lack of ties.",7.5,57 min,,749,
The King,tt5644740,2017,"Action, Crime, Drama","Director:, Han Jae-rim, | ,     Stars:, Zo In-sung, , Sung-Woo Bae, , Ryu Jun-Yeol, , Jung Woo-sung","The story of a young prosecutor who rises swiftly to power, but tumbles even quicker.",6.9,134 min,Not Rated,2188,
The Grave,tt0116446,1996,"Crime, Thriller","Director:, Jonas Pate, | ,     Stars:, Craig Sheffer, , Gabrielle Anwar, , Josh Charles, , Donal Logue",Two inmates escape from prison after learning of a treasure that is supposedly buried with a dead millionaire.,5.7,90 min,R,1390,
"In the Best of Families: Marriage, Pride & Madness",tt0110124,1994 TV Movie,"Crime, Drama","Director:, Jeff Bleckner, | ,     Stars:, Kelly McGillis, , Harry Hamlin, , Keith Carradine, , Holland Taylor","After a very messy divorce, a man starts suspecting his ex-wife and her new boyfriend of various crimes.",6.9,200 min,,366,
Tintin et le lac aux requins,tt0069383,1972,"Animation, Adventure, Crime","Director:, Raymond Leblanc, | ,     Stars:, Jacques Careuil, , Georges Atlas, , Jacques Balutin, , Nadine Basile","Tintin and his friends visit Professor Calculus at his country laboratory, only to find him and a pair of local children threatened by criminals after the inventor's work.",6.2,81 min,,2902,
The Last Deadly Mission,tt0920470,2008,"Crime, Drama, Thriller","Director:, Olivier Marchal, | ,     Stars:, Daniel Auteuil, , Olivia Bonamy, , Catherine Marchal, , Francis Renaud",A washed-up Marseilles cop (Auteuil) earns a chance at redemption by protecting a woman from the man who killed her parents as he is about to be released from prison.,6.6,125 min,Not Rated,6351,
Floribama Murders,tt25009426,2023– ,Crime,,"It centers on the hidden dangers and some of the killers investigated in the region around the Florida-Alabama border, known as ""Floribama.""",6.5,,,46,
Smoking Guns,tt4422164,2016,"Comedy, Crime, Drama","Director:, Savvas D. Michael, | ,     Stars:, Tommy O'Neill, , Daniel Caltagirone, , Andreas Karras, , Jamie Crew","On a Friday afternoon in North London, Jack decides to bet £250 on a horse win treble which, if all three horses win, would net him and his friends a fortune.",5.2,93 min,Not Rated,2007,
The Sniper,tt0045161,1952,"Crime, Drama, Film-Noir","Director:, Edward Dmytryk, | ,     Stars:, Arthur Franz, , Adolphe Menjou, , Gerald Mohr, , Marie Windsor",A sniper kills young brunettes as the police attempt to grapple with the psychology of the unknown assailant.,7.1,88 min,Approved,3534,
Lonely Street,tt0464096,2008,"Comedy, Crime, Thriller","Director:, Peter Ettinger, | ,     Stars:, Jay Mohr, , Robert Patrick, , Joe Mantegna, , Mike Starr",Gullible private detective Bubba Mabry becomes the prime suspect in a tabloid reporter's murder after a mysterious celebrity hires him to snoop on him.,5.1,89 min,R,566,
C.O.P.S.,tt0163438,1988–1989,"Animation, Action, Crime","Stars:, Ken Ryan, , Len Carlson, , Paul De La Rosa, , Ron Rubin",A team of specially enhanced policemen fights crime in the year 2020.,7.0,30 min,TV-Y7,1480,
Gabbar Singh,tt2304655,2012,"Action, Comedy, Crime","Director:, Harish Shankar, | ,     Stars:, Pawan Kalyan, , Shruti Haasan, , Abhimanyu Singh, , Kota Srinivasa Rao","Inspired by a movie character in Sholay, Venkataratnam, a policeman, calls himself Gabbar Singh. He's postedin a village where an area thug wants to join politics and also lures his stepbrother to hitch him.",7.1,153 min,Not Rated,6915,
Team Foxcatcher,tt5598216,2016,"Documentary, Biography, Crime","Director:, Jon Greenhalgh, | ,     Stars:, John du Pont, , Dave Schultz, , Mike Gostigian, , Ray Wilson","Documentary filmmaker Jon Greenhalgh examines the life of Dave Schultz, a professional wrestler who was part of 'Team Foxcatcher', funded by multi-millionaire John du Pont.",7.2,90 min,TV-14,6908,
"House of 1,000 Dolls",tt0061451,1967,"Crime, Drama, Thriller","Directors:, Jeremy Summers, , Hans Billian, | ,     Stars:, Vincent Price, , Martha Hyer, , George Nader, , Ann Smyrner","When a vacationing couple in Tangiers run into an old friend there, they discover that he is searching for his missing girlfriend who has been kidnapped by an international gang of white ...                See full summary »",4.9,79 min,R,490,
The Ibiza Affair,tt13884528,2021,Crime,"Stars:, Nicholas Ofczarek, , Klara Mucci, , David A. Hamade, , Patrick Güldenberg",Uncovering the background that led to the fateful meeting and how the political drama took its course.,7.8,45 min,,541,
Salvatore Giuliano,tt0055399,1962,"Crime, Drama, History","Director:, Francesco Rosi, | ,     Stars:, Frank Wolff, , Salvo Randone, , Frederico Zardi, , Pippo Agusta","The unclear and complicated twists between governal powers, independentist party and Mafia in the Sicily of the '40s culminate with the death of Salvatore Giuliano.",7.3,125 min,Not Rated,3554,
The Jump,tt0166047,1998– ,"Crime, Drama","Stars:, Adrian Dunbar, , Jonathan Cake, , Susan Vidler, , John Light","Having married into a family with Mafia connections, Donna thought her husband George was the diamond in the rough. But after his arrest, she sees layers of him beneath her worst fears, and finds herself fighting for her safety and sanity.",6.4,54 min,,49,
The Unjust,tt1843120,2010,"Action, Crime, Drama","Director:, Seung-wan Ryu, | ,     Stars:, Hwang Jung-min, , Seung-beom Ryu, , Hae-Jin Yoo, , Ho-jin Chun","When the most probable serial killer suspect dies and the case looks like it's reached a dead end, police brass decide to create a killer - and anyone will do.",6.6,119 min,Not Rated,2390,
30 jours max,tt11206302,2020,"Action, Comedy, Crime","Director:, Tarek Boudali, | ,     Stars:, Tarek Boudali, , Philippe Lacheau, , Julien Arruti, , Vanessa Guide","Rayane, a clumsy cop, finds that he only has 30 days left. He uses this time to try to become the hero of his police station.",5.3,87 min,,1452,
Politseyskiy s Rublyovki,tt5581746,2016–2019,"Comedy, Crime, Drama","Stars:, Sergey Burunov, , Sofya Kashtanova, , Roman Popov, , Sergey Shtatnov","Returning from vacation, the head of the Barvikha police department, Yakovlev receives a new appointment: he becomes the head of the Russian Police Academy created on Rublevka.",7.2,48 min,,911,
Paap,tt0399942,2003,"Action, Crime, Drama","Director:, Pooja Bhatt, | ,     Stars:, John Abraham, , Udita Goswami, , Mohan Agashe, , Gulshan Grover",Kaya lives in a Buddhist village of Monks with her father who wants Kaya to devote her self to god and not live a normal like other females.The village head monk Lamha asks Kaya to travel ...                See full summary »,5.2,120 min,Not Rated,878,
The Great Ecstasy of Robert Carmichael,tt0459387,2005,"Crime, Drama","Director:, Thomas Clay, | ,     Stars:, Nikki Albon, , Zoey Campbell, , Stephanie de Whalley, , Phil Deguara","Robert Carmichael, is a talented cello player in the town of Newhaven. He becomes associated with several other unsavory teenagers and he is soon tempted into the use of hard drugs like cocaine and ecstasy.",5.0,96 min,TV-MA,1358,
The Interceptor,tt3654614,2015,"Crime, Drama","Stars:, O-T Fagbenle, , Lorraine Ashbourne, , Lee Boardman, , Charlie de Melo","The series is about a Customs Officer, Marcus Ashton (Ash) who is recruited to a new law enforcement team tasked with hunting down some of Britain's most wanted criminals. The series is ...                See full summary »",6.2,60 min,TV-14,1002,
5:32,tt16492734,2021– ,"Crime, Thriller","Stars:, Tansholpan Kinzhembetova, , Bakhtiyar Baiserik, , Abilmansur Serikov, , Almagul Sagyndyk",A retired detective goes back to work to catch a maniac while remembering crime cases he investigated in 90s,7.6,40 min,,174,
"Shoot First, Die Later",tt0072010,1974,"Action, Crime, Thriller","Director:, Fernando Di Leo, | ,     Stars:, Luc Merenda, , Richard Conte, , Delia Boccardo, , Raymond Pellegrin",A police lieutenant suddenly faces the consequences of his choice to part for the local mobs.,6.6,94 min,Not Rated,909,
Albert Fish: In Sin He Found Salvation,tt0486544,2007,"Documentary, Biography, Crime","Director:, John Borowski, | ,     Stars:, Oto Brezina, , Joe Coleman, , Bob Dunsworth, , Albert Fish","A documentary about Albert Fish, who was a sadistic and cannibalistic serial killer.",5.5,86 min,Not Rated,1261,
The Adversary,tt0273069,2002,"Crime, Drama, Mystery","Director:, Nicole Garcia, | ,     Stars:, Daniel Auteuil, , Géraldine Pailhas, , François Cluzet, , Emmanuelle Devos","When a man murders his wife, children and parents, the ensuing investigation reveals that he's been living a lie for almost 20 years.",6.8,129 min,,3818,
1986,tt12715884,2021,"Short, Action, Crime","Director:, James Campbell, | ,     Stars:, Lee Charles, , Mark Griffin, , Cornelius Geaney Jr., , Laurence R. Harvey","In 1986, Gotham's Dark Knight comes face-to-face with The Punisher as they hunt the same man.",7.4,,,250,
Eva,tt22356366,2023,"Crime, Mystery, Thriller","Director:, Suhaiza Aziz, | ,     Stars:, Nadia Aqilah, , Nadia Brian, , Shamsul Danish, , Mimi Ernida","Trapped in one body, Eva, Mike and Amy are 3 separate individual trapped in one body. Eva is well renowned lawyer who was diagnosed with split personalities. Mike and Amy are her alters ...                See full summary »",8.1,90 min,,9,
Dar Mar,tt13114942,2020– ,"Comedy, Crime","Stars:, Enes Vejzovic, , Ksenija Pajic, , Fabijan Pavao Medvesek, , Roko Sikavica","When a small town police station is threatened with shutting down because of too little crime, the police realizes that something has to be done.",3.7,45 min,,175,
Virodh,tt27591615,2023,Crime,"Stars:, Pritha Bakshi, , Abhinav Ranga, , Ashish Nehra, , Manoj Rathee","In the treacherous world of illegal sand mining, family politics, and crime, a perilous chain of events is unleashed. As the story unfolds, the hidden truths and layers of the criminal world surface, revealing a web of deceit and danger.",8.0,,,17,
Evaru,tt10545484,2019,"Crime, Drama, Mystery","Director:, Venkat Ramji, | ,     Stars:, Adivi Sesh, , Regina Cassandra, , Naveen Chandra, , Murli Sharma",Sub-inspector Vikram Vasudev is entrusted with the task of investigating the murder of a high ranking officer who was killed by his alleged rape victim. When he delves deeper into the case he uncovers some surprising facts.,8.1,118 min,Not Rated,6444,
Iru Dhuruvam,tt11123072,2019– ,"Crime, Thriller","Stars:, Ravi Jiva, , Aneesha P, , Ajith Koshy, , Sebastin Antony","The series consists of hard-core police investigation stories dealing with investigation, detection and suspense.",7.9,27 min,,1751,
Female on the Beach,tt0048064,1955,"Crime, Drama, Film-Noir","Director:, Joseph Pevney, | ,     Stars:, Joan Crawford, , Jeff Chandler, , Jan Sterling, , Cecil Kellaway","Moving into a beach house involves Lynn Markham in mystery, danger, and romance with a beach boy of dubious motives.",6.4,97 min,Approved,1350,
Even Money,tt0404163,I) (2006,"Crime, Drama","Director:, Mark Rydell, | ,     Stars:, Kim Basinger, , Forest Whitaker, , Nick Cannon, , Kelsey Grammer",Gambling addiction bring the stories of three otherwise unconnected people together as it destroys each of their lives.,5.8,113 min,R,4675,"63,911"
Al Hayba the Harvest,tt10679762,2019,"Action, Crime, Romance","Stars:, Nazem Issa, , Nader Abd Alhay, , Marwan Shahid, , Joelle Mansour","After the smuggler, Jabal Sheikh Al-Jabal was forced to leave his area and go to Beirut, famous presenter will enter his life, where there will be conflicts between Jabal and her fiance a corrupt politician.",7.2,,,358,
Psycho Sister-In-Law,tt12458720,2020 TV Movie,"Crime, Drama, Thriller","Director:, Jake Helgren, | ,     Stars:, Andrea Bowen, , Lydia Hearst, , Brando Eaton, , Diora Baird","After the death of their father, the half sister of a father-to-be moves into her half-brother and his wife's happy home and brings danger as she seeks to claim the full inheritance.",4.9,,TV-14,211,
Johan Falk: Kodnamn - Lisa,tt2279786,2012,"Action, Crime, Thriller","Director:, Charlotte Brändström, | ,     Stars:, Jakob Eklund, , Joel Kinnaman, , Ruth Vega Fernandez, , Mikael Tornving","Frank Wagner is sleeping next to his family. Their plans to move abroad lay on the kitchen table, when they suddenly hear someone trying to break into the apartment and five masked men are trying to enter.",7.5,106 min,,3347,
Veekam,tt15484748,2022,"Crime, Thriller","Director:, Sagar, | ,     Stars:, Dhyan Sreenivasan, , Sheelu Abraham, , Jagadish, , Aju Varghese",Three forensic surgeons get involved in a murder case due to a small negligence at their end. What unfolds next is their attempt to prove their innocence.,3.2,120 min,,267,
I Woke Up Early the Day I Died,tt0125211,1998,"Comedy, Crime, Thriller","Director:, Aris Iliopulos, | ,     Stars:, Billy Zane, , Tippi Hedren, , Ron Perlman, , Michael Greene","A cross-dressing mental patient escapes from an asylum and robs a bank. The money is soon stolen from him, and he embarks on a killing spree in an attempt to retrieve it.",5.5,90 min,,794,
Liverpool 1,tt0166050,1998–1999,"Crime, Drama","Stars:, Mark Womack, , Samantha Womack, , Tom Georgeson, , Katy Carmichael",Tensions run high in this gritty police drama set in the heart of Liverpool's underworld.,7.0,,TV-14,222,
Zero Tolerance,tt3727690,I) (2015,"Action, Crime, Thriller","Director:, Wych Kaosayananda, | ,     Stars:, Dustin Nguyen, , Sahajak Boonthanakit, , Scott Adkins, , Gary Daniels","Johnny and Peter, former paramilitary operatives, search Bangkok - leaving carnage in their wake - to find the men who killed Johnny's daughter, Angel.",4.1,89 min,R,2011,
Miya Biwi Aur Murder,tt21147342,2022– ,Crime,"Stars:, Rajeev Khandelwal, , Manjari Fadnnis, , Rushad Rana, , Prasad Khandekar","Miya aur Biwi, Priya and Jayesh are struggling in a dysfunctional marriage of 7 years. 1 night, over the course of 7 hours, they will have to work together to stay alive. Can they do it? Or do they fall victim to the madness of the night.",6.2,,,175,
Judas,tt9537450,2019–2022,"Biography, Crime, Drama","Stars:, Rifka Lodeizen, , Gijs Naber, , Marit van Bohemen, , Carry Tefsen","The story of Amsterdam lawyer Astrid Holleeder's life-or-death struggle to get her brother, ruthless Dutch crime kingpin Willem Holleeder, behind bars.",7.4,60 min,,855,
An Open Secret,tt3677412,I) (2014,"Documentary, Crime","Director:, Amy Berg, | ,     Stars:, Evan Henzi, , Michael Egan III, , Mark Ryan, , Joey Coleman",An investigation into accusations of teenagers being sexually abused within the film industry.,7.4,99 min,Unrated,2338,
Pronto,tt0119957,1997 TV Movie,"Comedy, Crime, Thriller","Director:, Jim McBride, | ,     Stars:, Peter Falk, , Glenne Headly, , James Le Gros, , Sergio Castellitto","Harry Arno is a Miami Beach bookie who finds himself in trouble with his mob bosses for reasons he can't quite figure out. When an assailant attempts to kill him, he decides that it's time ...                See full summary »",5.7,100 min,R,218,
The Girl in the Red Velvet Swing,tt0048119,1955,"Biography, Crime, Drama","Director:, Richard Fleischer, | ,     Stars:, Ray Milland, , Joan Collins, , Farley Granger, , Luther Adler","The Girl in the Red Velvet Swing is the true story of Evelyn Nesbit (Dame Joan Collins), a beautiful showgirl caught in a love triangle with elderly architect Stanford White (Ray Milland) and eccentric young millionaire Harry K. Thaw (Farley Granger).",6.4,109 min,Approved,1038,
Evilenko,tt0406754,2003,"Crime, Drama, Thriller","Director:, David Grieco, | ,     Stars:, Malcolm McDowell, , Marton Csokas, , Ronald Pickup, , Ruby Kammer","A disgraced communist schoolteacher in Kyiv becomes a brutal, unfeeling serial killer. Based on the crimes of Andrei Chikatilo.",6.2,111 min,Not Rated,3468,
Devil's Express,tt0073031,1976,"Action, Adventure, Crime","Director:, Barry Rosen, | ,     Stars:, Warhawk Tanzania, , Larry Fleischman, , Wilfredo Roldan, , Stephen DeFazio",A tough black martial artist cop takes on warring street gangs and an evil demon that haunts the New York City subways.,4.9,83 min,R,508,
America's Most Wanted: America Fights Back,tt0094415,1988–2013,"Documentary, Crime","Stars:, John Walsh, , Daniel David Sim, , Don LaFontaine, , Jon Leiberman",True crimes are dramatized in hopes that viewers can give information leading to the capture of the criminals.,7.2,60 min,TV-PG,2166,
Jaane Bhi Do Yaaro,tt0085743,1983,"Comedy, Crime, Drama","Director:, Kundan Shah, | ,     Stars:, Naseeruddin Shah, , Ravi Baswani, , Bhakti Barve, , Satish Shah","Two friends, attempting to start-up their own photo studio, come across shady dealings, corruption and murder, and must fight to bring the guilty to light.",8.3,132 min,Not Rated,14383,
On the Job,tt2717558,2013,"Action, Crime, Drama","Director:, Erik Matti, | ,     Stars:, Piolo Pascual, , Gerald Anderson, , Joel Torre, , Joey Marquez",Inspired by a real-life scandal in which prison inmates are temporarily released from prison to work as contract killers on behalf of politicians and high ranking military officials.,7.0,118 min,Not Rated,3259,"161,217"
Scorpion Spring,tt0114366,1995,"Crime, Thriller","Director:, Brian Cox, | ,     Stars:, Angel Aviles, , Rubén Blades, , Jessika Cardinahl, , Jose Chaidez",A sleazy French actor and a naive all-American guy meet bizarre characters as they motor along the U.S. and Mexico border.,4.4,90 min,R,338,
Deuces,tt5081606,2016,"Action, Crime, Drama","Director:, Jamal Hill, | ,     Stars:, Larenz Tate, , Meagan Good, , Rotimi, , Rick Gonzalez",An undercover agent infiltrates a crime ring run by a charismatic boss.,5.8,87 min,TV-MA,1048,
The Nine,tt0801426,2006–2007,"Crime, Drama","Stars:, Lourdes Benedicto, , John Billingsley, , Jessica Ann Collins, , Tim Daly","Nine surviving hostages from a spectacular bank hold-up meet regularly. The memories keep haunting them, in flash-backs slowly revealing that story. Two surviving perpetrators in jail, who ...                See full summary »",6.5,45 min,,1484,
Crime and Punishment,tt0026246,1935,"Crime, Drama","Director:, Josef von Sternberg, | ,     Stars:, Edward Arnold, , Peter Lorre, , Marian Marsh, , Tala Birell",Man is haunted by a murder he's committed.,6.9,88 min,Not Rated,2117,
Death in the Garden,tt0049521,1956,"Adventure, Crime, Drama","Director:, Luis Buñuel, | ,     Stars:, Simone Signoret, , Georges Marchal, , Charles Vanel, , Michel Piccoli","Adventurer Shark comes to a small village near a diamond-miners' camp, and local police arrest him, accusing him of having committed a bank robbery in a neighboring town. The police also ...                See full summary »",6.7,104 min,Not Rated,2492,
Vampyr,tt6076362,2018 Video Game,"Action, Adventure, Crime","Director:, Philippe Moreau, | ,     Stars:, Anthony Howell, , Harry Hadden-Paton, , Christina Cole, , Beatriz Romilly","Jonathan Reid, a doctor who has turned into a vampire must come to terms with his undead condition, and deal with being torn between the Hippocratic Oath and his newfound bloodthirsty nature.",7.1,,M,1161,
