Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Boarding House Blues,tt0040176,1948,Musical,"Director:, Josh Binney, | ,     Stars:, Moms Mabley, , Dusty Fletcher, , Marcellus Wilson, , Marie Cooke",Tenants of a Harlem boarding house put on a show to save their home.,6.7,90 min,,111,
P!nk: Beautiful Trauma,tt7699354,2017 Music Video,"Short, Comedy, Music","Directors:, R.J. Durell, , Nick Florez, | ,     Stars:, Pink, , Channing Tatum, , Nikki Tuazon","""Beautiful Trauma"" is a song by American singer-songwriter Pink. The song was written by Pink and Jack Antonoff, with production handled by Antonoff. On November 21, 2017, a music video for...                See full summary »",7.6,5 min,,269,
The Nightmare Before Christmas in Concert at the Hollywood Bowl,tt10027488,2018 Video,Musical,"Directors:, Richard Kraft, , Kenneth Shapiro, | ,     Stars:, Sandy Cameron, , Randy Crenshaw, , Danny Elfman, , Guy Maeda",Add a Plot,7.9,,,20,
The Great Divide,tt0019945,1929,"Musical, Romance, Western","Director:, Reginald Barker, | ,     Stars:, Dorothy Mackaill, , Ian Keith, , Myrna Loy, , Creighton Hale","Steven Ghent has decided to sell the mine he's owned for fifteen years, located at the border of Mexico where the Great Divide ends. When the representatives are delayed for a few days, he ...                See full summary »",5.1,72 min,Passed,179,
Priorities on Parade,tt0035216,1942,"Comedy, Musical, Romance","Director:, Albert S. Rogell, | ,     Stars:, Ann Miller, , Johnny Johnston, , Jerry Colonna, , Betty Jane Rhodes","Troupers (Ann Miller, Johnnie Johnston, Jerry Colonna) put on a swing show in a World War II aircraft plant.",6.5,79 min,Approved,32,
Spring Parade,tt0033095,1940,"Comedy, Music, Musical","Director:, Henry Koster, | ,     Stars:, Deanna Durbin, , Robert Cummings, , Mischa Auer, , Henry Stephenson",A Hungarian woman whose fortune predicts that she will marry may find it coming true when she meets an army drummer.,6.7,89 min,Approved,360,
The Good Companions,tt0373870,1980– ,"Comedy, Drama, Musical","Stars:, John Stratton, , Jeremy Nicholas, , Frank Mills, , John Blythe",A musical adaptation of J. B. Priestley's novel about a British concert party.,8.5,60 min,,37,
One Sunday Afternoon,tt0040668,1948,"Musical, Romance","Director:, Raoul Walsh, | ,     Stars:, Dennis Morgan, , Janis Paige, , Don DeFore, , Dorothy Malone","Biff Grimes has spent the last ten years regretting that he hadn't married Virginia Brush, the girl of his dreams. Virginia ran off and married his best friend - breaking his heart. Virginia's best friend, Amy, consoles Biff.",5.7,90 min,Passed,311,
Sunday Mornings,tt4831804,2021,"Comedy, Drama, Musical","Director:, Inda Reid, | ,     Stars:, Courtney Arlett, , Maria Acero, , Michelle Acero, , Kofi Adams",A Foster cousin is adopted by her Uncle into his seemingly perfect Church going Family; little to her surprise she's challenged by keeping her needy new band of unstable Sisters from killing in the Name of God.,6.3,72 min,,109,
The Romance of Betty Boop,tt0485483,1985 TV Short,"Animation, Short, Adventure","Director:, Bill Melendez, | ,     Stars:, Desirée Goyette, , Sean Allan, , Derek McGrath, , George Wendt","In 1930s, hard-working girl Betty Boop sings at nights at her uncle Mischa's popular NY nightclub and dreams of marrying a posh rich playboy, Waldo. Gangster Johnny ""Throat"" and a nice hard-working ice-seller, Freddy, also woo her.",6.4,25 min,,88,
Jailbird Rock,tt0181604,1988,Musical,"Director:, Phillip Schuman, | ,     Stars:, Robin Antin, , Valerie Richards, , Robin Cleaver, , Rhonda Aldrich","A young dancer protecting her mother from her abusive stepfather is forced to shoot him. She is convicted and sent to prison. The inmates hatch an escape plan, part of which is to put on a musical show to cover the attempted breakout.",5.7,90 min,R,67,
"Midshipmen, Onwards!",tt0125111,1988,"Adventure, History, Musical","Stars:, Sergey Zhigunov, , Dmitriy Kharatyan, , Vladimir Shevelkov, , Tatyana Lyutaeva","Three naval cadets accidentally get possession of a secret diary that was stolen from Bestuzhev, a vice-chancellor of Russia. If this diary ever gets abroad, the consequences for the ...                See full summary »",7.4,290 min,,1306,
The Pussycat Dolls: When I Grow Up,tt6715436,2008 Music Video,"Music, Musical","Director:, Joseph Kahn, | ,     Stars:, The Pussycat Dolls, , Ashley Roberts, , Nicole Scherzinger, , Jessica Sutta","Official music video for ""When I Grow Up"" by The Pussycat Dolls.",6.4,4 min,,51,
Cudnovate zgode segrta Hlapica,tt0133930,1997,"Animation, Adventure, Family","Director:, Milan Blazekovic, | ,     Stars:, Ivan Gudeljevic, , Maja Rozman, , Tarik Filipovic, , Pero Juricic","Fed up with the harsh treatment his master has given him, a brave little mouse (and later his dog, Brewster) sets off on an adventure.",7.2,75 min,Not Rated,606,
It's Great to Be Young!,tt0049372,1956,"Comedy, Musical","Director:, Cyril Frankel, | ,     Stars:, John Mills, , Cecil Parker, , John Salew, , Elizabeth Kentish","It's heaven at Angel Hill Grammar School until the arrival of the new headmaster, Mr. Frome, who prohibits sixth formers from their beloved music making. Dingle, a very unconventional music master, helps the students in their time of need.",6.4,94 min,Not Rated,309,
Men Without Hats: The Safety Dance,tt4662180,1982 Music Video,"Music, Musical","Director:, Tim Pope, | ,     Stars:, Men Without Hats, , Ivan Doroschuk, , Louise Court, , Mike Edmonds","The music video for ""The Safety Dance"" by Men Without Hats, featuring an English folk revival setting.",6.8,3 min,,407,
Aaron Slick from Punkin Crick,tt0044319,1952,"Comedy, Drama, Musical","Director:, Claude Binyon, | ,     Stars:, Alan Young, , Dinah Shore, , Robert Merrill, , Adele Jergens","Shy farmboy loves his next-door neighbor, but she dreams of going to the big city. Then she gets mixed up with big-city gangsters.",5.1,95 min,Approved,147,
Die Deutschmeister,tt0047989,1955,"Musical, Romance","Director:, Ernst Marischka, | ,     Stars:, Romy Schneider, , Magda Schneider, , Gretl Schörg, , Susi Nicoletti","Young Stanzi who is visiting Vienna helps a young corporal and musician to become famous for his marching song ""Die Deutschmeister"".",5.9,106 min,,465,
Disney Sing-Along-Songs: Fun with Music,tt0976202,1989 Video,"Animation, Short, Comedy","Director:, Corey Burton, | ,     Stars:, Kathryn Beaumont, , Roscoe Lee Browne, , Corey Burton, , Adriana Caselotti","A Disney VHS featuring songs from Snow White and the Seven Dwarfs, The Nifty Nineties, Alice in Wonderland, The Mickey Mouse Club, Jack and Old Mac, The Magical World of Disney: An ...                See full summary »",7.5,28 min,TV-G,47,
Besos robados,tt0414722,2004– ,"Drama, Musical, Romance","Stars:, Stephanie Cayo, , Juan Carlos García, , Verónica Schneider, , Emilia Drago",Add a Plot,7.5,45 min,,39,
Britney Spears Live: The Femme Fatale Tour,tt2022347,2011 TV Special,"Documentary, Music, Musical","Directors:, Ted Kenney, , Bill Crooks, , Dago Gonzales, , Daniel 'Cloud' Campos, , Omar Cruz, , Lilly Melgar, , Cristobal Valecillos, | ,     Stars:, Britney Spears, , Nicki Minaj, , Sabi, , Will.i.am",A live concert performance of Grammy-winning pop phenomenon Britney Spears at the Air Canada Centre in Toronto.,7.1,86 min,TV-PG,681,
Haseena Maan Jayegi,tt0239452,1968,"Action, Drama, Musical","Directors:, Prakash Mehra, , Prakash Mehra, | ,     Stars:, Shashi Kapoor, , Babita Kapoor, , Johnny Walker, , Ameeta",An army officer's wife is unsure if the man she is living with is her husband or his look-alike.,6.3,165 min,,139,
Tempo,tt11507832,2019– ,Musical,"Stars:, Rudy Mancuso, , Rachele Schank, , Bejo Dohmen, , Jessie Gill",An 8-part musical series that follows Rudy Mancuso in his attempt to score original genre pieces. Rudy dives headfirst into the story world of each song as he composes a theme.,9.4,,,8,
Vildängel,tt0120451,1997,"Drama, Musical","Director:, Christer Engberg, | ,     Stars:, Björn Andersson, , Sara Arnia, , Dick Ask, , Jimmy Backman","Jim comes from Stockholm to Luleå where he is to attend a special class for troubled teens, the class is about to setup a theater play.",5.9,95 min,,245,
For the First Time,tt0052817,1959,Musical,"Director:, Rudolph Maté, | ,     Stars:, Mario Lanza, , Johanna von Koczian, , Kurt Kasznar, , Hans Söhnker",An opera singer with a bad attitude falls in love with a deaf girl who changes his life.,6.4,92 min,Unrated,340,
Rihanna Feat. Jay Z: Umbrella,tt6667916,2007 Music Video,"Fantasy, Music, Musical","Director:, Chris Applebaum, | ,     Stars:, Jay-Z, , Rihanna","Official music video for ""Umbrella"" by Rihanna ft. Jay Z.",6.8,4 min,,844,
Asiye Nasil Kurtulur,tt1151808,1986,"Comedy, Drama, Musical","Director:, Atif Yilmaz, | ,     Stars:, Müjde Ar, , Ali Poyrazoglu, , Hümeyra, , Nuran Oktar",Asiye is on the verge of entering a bad life. Every decision she makes will reshape the dynamics of her life one step next.,7.4,81 min,,804,
Broadway Idiot,tt2689966,2013,"Documentary, Music, Musical","Director:, Doug Hamilton, | ,     Stars:, Michael Mayer, , Steven Hoggett, , Tom Kitt, , Christine Jones","A behind-the-scenes look at Green Day's ""American Idiot"" album becoming a punk rock Broadway musical.",7.6,80 min,Not Rated,752,"26,311"
The Lost Princess,tt0844012,2005,"Comedy, Family, Fantasy","Director:, Duncan Pace, | ,     Stars:, Lolly Foy, , Dakota Star Granados, , Jose Granados, , Thayr Harris","The warrior is Esmeralda, a princess who has brains, can fight and is pretty, too. The sexy one is Don Juan, a pretty boy laughing at danger. These two Spanish champions, along with Don ...                See full summary »",2.6,75 min,Not Rated,391,
Tarzan of the Apes,tt0217081,1998 Video,"Animation, Adventure, Drama","Director:, Diane Paloma Eskenazi",Animated version of Edgar Rice Burroughs' classic story about a spirited young man raised by the animals in the jungle who makes his first contact with other humans when a young woman named Jane arrives in the jungle years later.,7.1,48 min,,707,
Inteha Pyar Ki,tt0362766,1992,"Drama, Family, Musical","Director:, J.K. Bihari, | ,     Stars:, Vikas Anand, , Aparajita, , Govardhan Asrani, , Sudha Chandran","Bombay-based Rohit is the only son of multi-millionaire widow of Shankar Dayal Walia. She would like to get him married, but Rohit is more interested in alcohol, dancing courtesans, and ...                See full summary »",3.9,159 min,,42,
Funny Things Happen Down Under,tt0060439,1965,"Comedy, Family, Musical","Director:, Joe McCormick, | ,     Stars:, Susanne Haworth, , Ian Turpie, , Bruce Barry, , Howard Morrison","A group of Australian schoolchildren discover a way to create rainbow-coloured goats for wool, hoping to make money for their clubhouse in the process.",6.9,86 min,,73,
Peaches Does Herself,tt2379550,2012,Musical,"Director:, Peaches, | ,     Stars:, Mignon Baer, , Dannii Daniels, , Assaf Abraham Hochman, , Sandy Kane","This filmed version of Peaches' epic stage performance in Berlin tells the loosely biographical tale of her rise to stardom and a romance that ends in heartbreak. Bursting with nudity, ...                See full summary »",7.0,80 min,,87,
Bandhan,tt0155530,I) (1969,"Drama, Family, Musical","Director:, Narendra Bedi, | ,     Stars:, Rajesh Khanna, , Mumtaz Askari, , Anju Mahendru, , Jeevan Dhar","Jeevanlal lives in a small village in India with his wife, Sita, a son, Dharmchand and daughter, Meena, and makes a living by stealing. One day he steals from the Tehsildar's home, returns ...                See full summary »",7.2,159 min,,108,
First Love,tt0031311,1939,"Comedy, Music, Musical","Director:, Henry Koster, | ,     Stars:, Deanna Durbin, , Robert Stack, , Eugene Pallette, , Helen Parrish","An orphaned boarding-school graduate secretly attends a prestigious ball, where she falls for the boyfriend of her snobbish cousin.",7.0,84 min,Approved,714,
American Folk,tt4998222,2017,"Drama, Musical","Director:, David Heinz, | ,     Stars:, Joe Purdy, , Amber Rubarth, , Krisha Fairchild, , David Fine","Two strangers, both folk musicians stranded in California, take a road trip to New York in the days after 9/11. A story about the kindness of strangers and the power of music.",6.4,99 min,PG,492,
Going Places,tt0030190,1938,"Comedy, Musical, Romance","Director:, Ray Enright, | ,     Stars:, Dick Powell, , Anita Louise, , Allen Jenkins, , Ronald Reagan","A sports store clerk poses as a famous jockey as an advertising stunt, but gets more than he bargained for.",5.9,84 min,Approved,416,
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",tt1394153,1990 TV Movie,"Animation, Family, Musical","Director:, Allen Foster, | ,     Stars:, Danny Tamberelli, , Devon Michaels, , Joey Rigol, , Linda Wallem","What a day Alexander is having. He's got gum stuck in his hair, he trips on his skateboard and he can't find his favorite glow-in-the-dark yo-yo. Things go from bad to worse in this ...                See full summary »",7.1,30 min,,65,
Lootera,tt0357875,1965,"Action, Drama, Musical","Director:, Harbans, | ,     Stars:, Dara Singh Randhawa, , Nishi Kohli, , Prithviraj Kapoor, , Jeevan Dhar",Add a Plot,7.0,,,28,
J'ai rencontré le Père Noël,tt0182221,1984,"Family, Fantasy, Musical","Director:, Christian Gion, | ,     Stars:, Karen Chéryl, , Armand Meffre, , Emeric Chapuis, , Alexia Haudot","Holiday tale of a young boy asking Santa for his parents, mysteriously vanished during an African expedition, to return home for Christmas.",3.0,79 min,G,263,
Jugnu,tt0151156,1947,"Drama, Musical, Romance","Director:, Shaukat Hussain Rizvi, | ,     Stars:, Dilip Kumar, , Noor Jehan, , Shashikala Jawalkar, , Ghulam Mohammed","Suraj (Dilip Kumar) and Jugnu (Noor Jehan) study in the same college and fall in love. Jugnu's parents died when she was young, and her father's friend, whom she calls Chachaji, looks after...                See full summary »",7.7,,,110,
Yedi Kocali Hürmüz,tt0264191,1971,"Comedy, Musical, Romance","Director:, Atif Yilmaz, | ,     Stars:, Türkan Soray, , Tanju Gürsu, , Salih Güney, , Süleyman Turan",The story of Hürmüz and her 7 husbands.,6.9,88 min,,393,
Dosti,tt0146645,1964,"Drama, Family, Musical","Director:, Satyen Bose, | ,     Stars:, Sudhir Kumar, , Sushil Kumar, , Sanjay Khan, , Farida Dadi","Mr. Gupta passes away after an accident while on duty, leaving behind his ailing wife and school-going son, Ramnath. Both await for some compensation, and when they are informed that the ...                See full summary »",8.5,163 min,Not Rated,1779,
Un rayo de luz,tt0054233,1960,"Comedy, Musical","Director:, Luis Lucia, | ,     Stars:, Marisol, , Anselmo Duarte, , María Mahor, , Julio Sanjuán","A man and woman have secretly married. He belongs to a rich family and she is a poor, struggling actress and singer. One day, he decides to tell his family that he's married and flies to ...                See full summary »",5.2,110 min,,212,
Meet the People,tt0037062,1944,"Comedy, Musical","Director:, Charles Reisner, | ,     Stars:, Lucille Ball, , Dick Powell, , Virginia O'Brien, , Bert Lahr","A idealistic shipyard worker interests a beautiful Hollywood star in staging a musical tribute to the war industry, but they disagree on some important issues.",5.8,100 min,Passed,438,
The Dancing Years,tt0040266,1950,"Drama, Musical, Romance","Director:, Harold French, | ,     Stars:, Dennis Price, , Gisèle Préville, , Patricia Dainton, , Anthony Nicholls","The episodic story of a composer of operettas, Rudi Kleiber, in old Viennese days, and the two women in his life; Maria Zeitler, his sweetheart, later mistress, lost love, operetta star, ...                See full summary »",6.0,98 min,Approved,79,
Dil Apna Aur Preet Parai,tt0053767,1960,"Musical, Romance","Director:, Kishore Sahu, | ,     Stars:, Raaj Kumar, , Meena Kumari, , Nadira, , Ruby Mayer","A dedicated surgeon is obligated to marry the daughter of a family friend, but his heart belongs to the nurse who works tirelessly by his side.",6.7,155 min,,151,
I Can See Your Voice: Philippines,tt7411876,2017– ,"Comedy, Game-Show, Musical","Stars:, Luis Manzano, , Alex Gonzaga, , Andrew E., , Wacky Kiray",Add a Plot,6.0,,,9,
Show Kids,tt0824395,1935,"Short, Musical","Director:, Ralph Staub, | ,     Stars:, Tad Alexander, , Arthur Aylesworth, , Florence Fair, , The Meglin Kiddies","It's the Depression, and the vaudeville house, the Palace Theater, is not able to stay afloat. The proprietor, Mr. Jenkins, grudgingly let's his 12-year-old son stage a kiddie show that draws in the crowds.",5.1,21 min,Approved,109,
As Long as They're Happy,tt0047841,1955,"Comedy, Drama, Musical","Director:, J. Lee Thompson, | ,     Stars:, Jack Buchanan, , Janette Scott, , Jeannie Carson, , Brenda de Banzie","A stockbroker's youngest daughter tricks an American singer into visiting her family at their suburban Wimbledon home. Her two sisters and their oddball husbands also visit, and the ...                See full summary »",5.2,74 min,,160,
The Chain Gang,tt0020752,1930,"Animation, Short, Comedy","Director:, Burt Gillett, | ,     Stars:, George Magrill, , Theodore Santoro, , Pinto Colvig, , Walt Disney",Mickey Mouse escapes from prison.,6.3,8 min,Approved,605,
Joan Lui - Ma un giorno nel paese arrivo io di lunedì,tt0089375,1985,"Comedy, Drama, Musical","Director:, Adriano Celentano, | ,     Stars:, Adriano Celentano, , Claudia Mori, , Federica Moro, , Edwin Marian","Joan Lui, a preacher who came from nowhere and without a past, arrives to Italy.",4.7,163 min,,385,
Los 2 lados de la cama,tt0446312,2005,"Comedy, Musical, Romance","Director:, Emilio Martínez Lázaro, | ,     Stars:, Ernesto Alterio, , Guillermo Toledo, , Alberto San Juan, , María Esteve",Three years have passed and the boys seem to have matured. Javier is about to marry Marta and Pedro is very much in love with his new girlfriend Raquel. Rafa has also found happiness with ...                See full summary »,5.6,104 min,,1407,
Ishq Khuda,tt3532062,2013,"Drama, Musical, Romance","Director:, Shehzad Rafiq, | ,     Stars:, Shafqat Cheema, , Wiam Dahmani, , Ahsan Khan, , Zubair Ahmed Kumbher","Rulia, a local hood, 'privileged' by the prayers of a Sufi Saint, finds Ishq-e-Khuda (Love Of God). Meanwhile, in a parallel arc, Ahsan, an engineer from Karachi, falls for Iqra, while her bestie Kulsoom is already in love with him.",7.3,130 min,,61,
George Takes the Air,tt0030283,1938,"Comedy, Musical, War","Director:, Anthony Kimmins, | ,     Stars:, George Formby, , Polly Ward, , Jack Hobbs, , Garry Marsh",A case of mistaken identity leads to accident-prone George Brown (George Formby) entering the Royal Air Force and falling in love with the Sergeant Major's daughter.,6.4,74 min,Not Rated,239,
Latt Saheb,tt0318391,1967,"Comedy, Drama, Musical","Director:, Hari Walia, | ,     Stars:, Shammi Kapoor, , Nutan, , Prem Chopra, , Murad","A woodcutter, Jangu lives a poor lifestyle in Kashmir along with his widowed mother, who fears that he is going to die soon after Dassera. She keeps on praying for his well-being and safety...                See full summary »",6.5,160 min,,65,
Journey to the Moon,tt1006901,2008,"Adventure, Comedy, Family","Director:, Stephen Cookson, | ,     Stars:, Jassa Ahluwalia, , Jonah Cook, , Mark Boggan, , Emma Powell","Set in 1940s England, an odd group of explorers earn the chance to go on an expedition to the Moon along with a reward cash prize. Meanwhile the mines have been closed and thousands of ...                See full summary »",6.8,90 min,,31,
Three Examples of Myself as Queen,tt0331355,1994,"Short, Fantasy, Musical","Director:, Anna Biller, | ,     Stars:, Anna Biller, , Jared Sanford, , Kiki Valentine, , Les Biller","A sad Arabian queen is cheered by her attendants, a Queen Bee rules over a hive of adoring drones, and a teenage girl is transformed into a queen in a colorful musical fantasy inspired by old Hollywood musicals.",6.9,26 min,,99,
Grind,tt3271198,I) (2014,"Short, Drama, Musical","Director:, Zachary Halley, | ,     Stars:, Anthony Rapp, , Claire Coffee, , Pasha Pellosie, , Jennifer Babiak",GRIND is a musical story exploring a damaged man's search for a connection in an interconnected world.,6.1,32 min,,123,
Madame Butterfly,tt0048330,1954,"Drama, Musical","Director:, Carmine Gallone, | ,     Stars:, Kaoru Yachigusa, , Nicola Filacuridi, , Michiko Tanaka, , Ferdinando Lidonni","A churlish American Navy officer deserts his Japanese geisha bride, then returns with a second white wife and demands custody of the geisha's biracial child.",6.8,114 min,,45,
Lucy Moves to NBC,tt0309816,1980 TV Movie,"Comedy, Musical","Director:, Jack Donohue, | ,     Stars:, Lucille Ball, , Robert Alda, , Johnny Carson, , Gary Coleman","Contacted by Fred Silverman, the President of NBC, Lucille Ball accepts to go back to work as a producer. With the help of her faithful production assistant, Gale Gordon, she starts working on a new series titled ""The Music Mart"".",6.9,90 min,Unrated,61,
Esa mujer,tt0064298,1969,"Drama, Musical","Director:, Mario Camus, | ,     Stars:, Sara Montiel, , Ivan Rassimov, , Cándida Losada, , Marcela Yurfa","At the end of the 19th century, Soledad Romero, a well-known singer, is accused of murder. During the trial his tragic story is revealed.",6.7,104 min,,79,
H.M.S. Pinafore,tt0187114,1997 TV Movie,"Musical, Comedy","Directors:, Peter Butler, , Craig Schaefer, | ,     Stars:, Jon English, , Amanda Muggleton, , Simon Gallaher, , Rima Te Wiata","A sailor falls for the daughter of his captain, while being unaware of the love a young country girl holds for him.",8.3,,,78,
UmJammer Lammy,tt0371356,1999 Video Game,"Comedy, Fantasy, Music","Stars:, Ryu Watabe, , Sara Ramirez, , Michele Burks, , Richard Bush","This 'PaRappa' spin-off tells the story of Lammy, a guitarist for the rock band MilkCan, and her adventure to get to her concert in fifteen minutes.",8.1,,E,84,
De kameleon ontvoerd,tt0765512,2004 Video,"Comedy, Family, Musical","Directors:, Hans Scheepmaker, , Winfred van Buren, | ,     Stars:, Koen van der Donk, , Jos van der Donk, , Ron Boszhard, , Steven de Jong","The motion picture 'De Schippers Van De Kameleon' has won the Golden Cow and the entire cast is attending the ceremony. However, problems increase when famous British spy James Blond kidnaps the main star.",6.8,91 min,,21,
Stadium Anthems,tt5918734,2018,"Comedy, Drama, Music","Director:, Scott Douglas Brown, | ,     Stars:, Kayden Kross, , Toddy Walters, , Christopher Soren Kelly, , Aeon Cruz",A female recording artist encounters the misogyny and outdated business practices of male record label executives.,7.9,99 min,,225,
P!Nk: The Truth About Love Tour - Live from Melbourne,tt3586076,2013 Video,"Documentary, Music, Musical","Director:, Larn Poland, | ,     Stars:, Remi Bakkar, , Khasan Brailsford, , Stacy Campbell, , Jason Chapman","P!nk brings fans a concert film of her highly acclaimed ""The Truth About Love Tour"", shot at the Rod Laver Arena in Melbourne, Australia.",8.5,110 min,TV-14,198,
Ciprian Porumbescu,tt0068383,1973,"Biography, Drama, Musical","Director:, Gheorghe Vitanidis, | ,     Stars:, Clody Bertola, , Ion Besoiu, , Ioana Bulca, , Toma Caragiu","The evocation of Ciprian Porumbescu's life is punctuated from place to place, throughout the film, by strongly emotional moments, which manage to convey not only the deep patriotic thrill that animated his creation and belief.",7.6,150 min,,158,
The Will Rogers Follies,tt3498448,1991 TV Movie,"Comedy, Musical","Director:, Walter C. Miller, | ,     Stars:, Keith Carradine, , Dee Hoty, , Roxane Barlow, , Bonnie Brackney",A filmed version of the Broadway musical focusing on the life of Will Rogers.,8.2,144 min,TV-PG,22,
Hajde da se volimo 2,tt0175698,1989,"Comedy, Musical","Director:, Stanko Crnobrnja, | ,     Stars:, Lepa Brena, , Dragomir Bojanic-Gidra, , Velimir 'Bata' Zivojinovic, , Predrag Ejdus","In the second part, Lepa Brena goes to one of the islands of the Adriatic, on a working holiday, but due to the holidays and planning the next tour, false news that the notorious island ...                See full summary »",4.8,95 min,,644,
Hallelujah I'm a Bum,tt0024083,1933,"Comedy, Drama, Musical","Director:, Lewis Milestone, | ,     Stars:, Al Jolson, , Madge Evans, , Frank Morgan, , Harry Langdon",A New York tramp (Jolson) falls in love with the mayor's amnesiac girlfriend after rescuing her from a suicide attempt,6.9,82 min,Passed,833,
Minstrel Man,tt0037076,1944,Musical,"Directors:, Joseph H. Lewis, , Edgar G. Ulmer, | ,     Stars:, Benny Fields, , Gladys George, , Alan Dinehart, , Roscoe Karns","The story of a singer in a minstrel show, from his career highs to the tragedies in his personal life.",4.8,67 min,,184,
Three from the Filling Station,tt0020842,1930,"Comedy, Musical, Romance","Director:, Wilhelm Thiele, | ,     Stars:, Willy Fritsch, , Lilian Harvey, , Heinz Rühmann, , Oskar Karlweis","Willy, Kurt and Hans are broke, so they sell their car and open a filling station. Then they all fall in love with the same girl.",6.5,99 min,,847,
The Happy Beginning,tt0196602,1954,"Comedy, Musical, Romance","Director:, Dinos Dimopoulos, | ,     Stars:, Giorgos Oikonomidis, , Dinos Iliopoulos, , Katia Linta, , Vasilis Avlonitis","Three young musicians and three female singers strive for success, competing each other. But love gets in their way.",6.9,91 min,,99,
"Happy Birthday, Bob: 50 Stars Salute Your 50 Years with NBC",tt2092434,1988 TV Special,Musical,"Director:, Tim Kiley, | ,     Stars:, Bob Hope, , Steve Allen, , Ann-Margret, , Neil Armstrong",Add a Plot,6.1,180 min,,18,
Yo Awesome Awesome!,tt10985390,2000– ,"Comedy, Drama, Family","Stars:, Estuardo Alvizures, , Maren Hoffmann, , Brooklyn Vera, , Jordan Berry","Produced by 5 Apples and Nelvana for CNBC, this fun live-action series will be hosted by Muno, Brooklyn, Jordan, Maren, Jack, and Estuardo, who play everyday at the Yo Awesome Awesome House...                See full summary »",7.0,,TV-Y,9,
Heintje - Einmal wird die Sonne wieder scheinen,tt0064411,1970,"Family, Musical","Director:, Hans Heinrich, | ,     Stars:, Heintje Simons, , Heinz Reincke, , Gerlinde Locker, , Paul Dahlke",Seit dem Tod seiner Frau kümmert sich Klaus Helwig aufopferungsvoll um seinen Sohn Heintje.,5.8,98 min,,270,
Sitting Pretty,tt0024570,1933,"Comedy, Music, Musical","Director:, Harry Joe Brown, | ,     Stars:, Jack Oakie, , Jack Haley, , Ginger Rogers, , Gregory Ratoff","Chick Parker and Pete Pendleton are songwriters en route from New York to Hollywood to make their fame and fortune, joined by lunch-wagon proprietor Dorothy.",6.5,85 min,Passed,175,
My Last Valentine in Beirut in 3D,tt2034058,2012,"Comedy, Fantasy, Musical","Director:, Salim el Turk, | ,     Stars:, Lorraine Kodeih, , Shady Hanna, , Ziad Said, , Aziz Abdo",The true story of a fake identity. Is she a prostitute who will commit suicide or just a virtual character in an unfinished film by a crazy color blind director?,6.6,85 min,Not Rated,108,
My Lost Horizon,tt25404350,1941,"Short, Musical","Director:, Arthur H. Leonard, | ,     Stars:, Les Brown, , Doris Day",Add a Plot,6.2,3 min,,8,
Shapito-shou: Lyubov i druzhba,tt1651118,2011,"Comedy, Musical","Director:, Sergey Loban, | ,     Stars:, Pyotr Mamonov, , Vera Strokova, , Aleksey Podolskiy, , Yuliya Govor","A Cyberwanderer, a deaf baker, hipsters and Crimea is the first part of Sergei Loban's absurdist dilogy.",7.6,107 min,,1487,
Queen High,tt0021279,1930,"Comedy, Musical","Director:, Fred C. Newmeyer, | ,     Stars:, Charles Ruggles, , Frank Morgan, , Stanley Smith, , Ginger Rogers","The two partners of a ladies' garter business are constantly feuding with each other. When they ask their lawyer to dissolve their partnership, he proposes that instead the two of them play...                See full summary »",6.1,85 min,Passed,130,
Population: 1,tt0091781,1986,"Fantasy, Music, Musical","Director:, Rene Daalder, | ,     Stars:, Tomata Du Plenty, , Dino Lee, , Helen Heaven, , Sheela Edwards","After the nuclear annihilation of the planet, the last member of a small society of survivors finds himself trapped in an underground control room, where he recounts the history of his world through musical numbers.",7.2,72 min,,97,
Love Live! The School Idol Movie,tt3837248,2015,"Animation, Comedy, Drama","Director:, Takahiko Kyôgoku, | ,     Stars:, Cristina Valenzuela, , Erica Lindbeck, , Kira Buckland, , Erika Harlacher","The story of the film begins after the events of the second season, at the graduation ceremony of the third-year students. Knowing that the graduation of the third-year members means the ...                See full summary »",7.0,99 min,Not Rated,625,
Mirza Ghalib,tt0137958,1954,"Biography, Drama, Musical","Director:, Sohrab Modi, | ,     Stars:, Bharat Bhushan, , Suraiya, , Nigar Sultana, , Durga Khote","This movie depicts the life of once wealthy poet and nobleman Mirza Ghalib. This story portrays his trials, tribulations, triumphs, and utlimate descent to poverty, and then to prison; and ...                See full summary »",7.1,145 min,Not Rated,128,
Flying High,tt0021879,1931,"Comedy, Musical, Romance","Director:, Charles Reisner, | ,     Stars:, Bert Lahr, , Charlotte Greenwood, , Pat O'Brien, , Kathryn Crawford",An eccentric inventor and his new flying machine are the focus of this musical comedy.,5.6,80 min,Passed,291,
Love & Peace,tt4173494,2015,"Comedy, Drama, Musical","Director:, Sion Sono, | ,     Stars:, Hiroki Hasegawa, , Kumiko Asô, , Motoki Fukami, , Suidôbashi Hakase","Bullied and diminished by his fellow employees, demure and bashful Ryoichi Suzuki finds support in an unusual friendship with a turtle. Together they will share many adventures and finally conquer the world.",6.8,117 min,,1263,
