Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The Defiant Ones,tt6958022,2017,"Documentary, Biography, Crime","Stars:, Stevie Nicks, , Bono, , Tom Petty, , Dr. Dre","""The Defiant Ones"" examines the partnership between Jimmy Iovine and Dr. Dre - one the son of a Brooklyn longshoreman, the other straight out of Compton - and their leading roles in a chain of transformative events in contemporary culture.",8.5,60 min,TV-MA,15372,
Loro,tt10182822,2018,"Biography, Drama","Director:, Paolo Sorrentino, | ,     Stars:, Toni Servillo, , Elena Sofia Ricci, , Riccardo Scamarcio, , Kasia Smutniak","An escort-service owner uses his girls to get close to politician/PM and media mogul Silvio Berlusconi, but in 2006 he's preoccupied with his shaky marriage and losing an election.",6.7,151 min,Unrated,6537,
Into the Deep,tt11394296,2020,"Documentary, Biography, Crime","Director:, Emma Sullivan, | ,     Star:, Peter Madsen","When journalist Kim Wall disappears after boarding inventor Peter Madsen's submarine, his changing story about her fate masks a terrifying truth.",6.5,90 min,TV-MA,3271,
Ted Bundy,tt0284929,2002,"Biography, Crime, Drama","Director:, Matthew Bright, | ,     Stars:, Michael Reilly Burke, , Boti Bliss, , Julianna McCarthy, , Jennifer Tisdale",The story of serial killer Ted Bundy.,5.8,99 min,R,7942,"6,073"
Christopher Columbus,tt0041247,1949,"Action, Adventure, Biography","Director:, David MacDonald, | ,     Stars:, Fredric March, , Florence Eldridge, , Francis L. Sullivan, , Kathleen Ryan",Christopher Columbus overcomes intrigue at the Spanish court and convinces Queen Isabella that his plan to reach the East by sailing west is practical.,6.0,99 min,Not Rated,564,
Film Stars Don't Die in Liverpool,tt5711148,2017,"Biography, Drama, Romance","Director:, Paul McGuigan, | ,     Stars:, Annette Bening, , Jamie Bell, , Kenneth Cranham, , Julie Walters",A romance sparks between a young actor and a Hollywood leading lady.,6.7,105 min,R,10267,"1,026,124"
Trautmann,tt4642192,2018,"Biography, Drama, Romance","Director:, Marcus H. Rosenmüller, | ,     Stars:, David Kross, , Freya Mavor, , John Henshaw, , Harry Melling","The love story of a young English woman and a German PoW, who together overcome prejudice, public hostility and personal tragedy.",7.2,120 min,,6008,
One Night with the King,tt0430431,2006,"Biography, Drama, History","Director:, Michael O. Sajbel, | ,     Stars:, Tiffany Dupont, , Luke Goss, , John Noble, , Omar Sharif","In Biblical times, a girl disguises her Jewish origins when the Persian king comes looking for a new bride among his subjects.",6.0,123 min,PG,7515,"13,395,961"
No Small Parts,tt4150832,2014– ,"Documentary, Biography","Stars:, Brandon Hardesty, , Ashwini Kulkarni, , Will Smith, , Shweta Tripathi","No Small Parts is a career retrospective video essay series that highlights a variety of actors and their earliest, most popular and sometimes overlooked roles in film and television.",8.0,30 min,Not Rated,1162,
'83,tt7518786,2021,"Biography, Drama, History","Director:, Kabir Khan, | ,     Stars:, Ranveer Singh, , Deepika Padukone, , Tahir Raj Bhasin, , Jiiva","On June 25, 1983, the Lord's Cricket Ground witnessed 14 men beat the two times World Champions West Indies, putting India back onto the cricket world stage.",7.5,162 min,,39107,
Hell on the Border,tt8652584,2019,"Adventure, Biography, Western","Director:, Wes Miller, | ,     Stars:, David Gyasi, , Ron Perlman, , Frank Grillo, , Manu Intiraymi","Arkansas, 1875, After shooting 5 men to save a judge and then going into Indian Territory after a lethal outlaw, Bass Reeves becomes the first black deputy marshal west of Mississippi.",4.6,106 min,R,1842,
The Glorias,tt7435316,2020,"Biography, Drama, History","Director:, Julie Taymor, | ,     Stars:, Julianne Moore, , Alicia Vikander, , Janelle Monáe, , Ryan Kiera Armstrong","The story of feminist icon Gloria Steinem's itinerant childhood and its influence on her life as a writer, activist and organizer for women's rights worldwide.",6.0,147 min,R,3482,
"The Prize Winner of Defiance, Ohio",tt0406158,2005,"Biography, Drama","Director:, Jane Anderson, | ,     Stars:, Julianne Moore, , Woody Harrelson, , Laura Dern, , Trevor Morgan","In order to support her ten children, Evelyn Ryan enters a commercial jingle-writing contest.",7.2,99 min,PG-13,7916,"626,310"
Capturing the Friedmans,tt0342172,2003,"Documentary, Biography, Crime","Director:, Andrew Jarecki, | ,     Stars:, Arnold Friedman, , Jesse Friedman, , David Friedman, , Elaine Friedman","Documentary on the Friedmans, a seemingly typical, upper-middle-class Jewish family whose world is instantly transformed when the father and his youngest son are arrested and charged with shocking and horrible crimes.",7.7,107 min,Not Rated,26363,"3,117,985"
A Storm Foretold,tt22306998,2023,"Documentary, Biography","Director:, Christoffer Guldbrandsen, | ,     Stars:, Roger Stone, , Alex Jones, , Donald Trump","With Trump's political godfather, Roger Stone, as the film's central character the film documents how Trump's presidential period had to find its logical end point in The Storm at the Capitol.",8.0,90 min,,55,
Restrepo,tt1559549,2010,"Documentary, Biography, History","Directors:, Tim Hetherington, , Sebastian Junger, | ,     Stars:, The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team, , Juan 'Doc Restrepo, , Dan Kearney, , LaMonta Caldwell",A year with one platoon in the deadliest valley in Afghanistan.,7.4,93 min,R,24082,"1,330,894"
Montford: The Chickasaw Rancher,tt6704894,2021,"Biography, Drama, History","Director:, Nathan Frankowski, | ,     Stars:, Martin Sensmeier, , Dermot Mulroney, , Tommy Flanagan, , James Landry Hébert","A remarkable story inspired by the life of renowned Chickasaw cattleman Montford T. Johnson, a man who overcame great hardships to establish a ranching empire along the famous cattle highway of the American West, the Chisolm Trail.",6.6,96 min,TV-14,904,
Tom Horn,tt0080031,1980,"Biography, Crime, Drama","Director:, William Wiard, | ,     Stars:, Steve McQueen, , Linda Evans, , Richard Farnsworth, , Billy Green Bush",An ex-army scout is hired by ranchers to kill cattle rustlers but he gets into trouble with the corrupt local officials when he kills a boy.,6.8,98 min,R,5617,"9,680,000"
Game Change,tt1848902,2012 TV Movie,"Biography, Drama, History","Director:, Jay Roach, | ,     Stars:, Ed Harris, , Julianne Moore, , Woody Harrelson, , Peter MacNicol",Governor Sarah Palin of Alaska becomes Senator John McCain's running mate in the 2008 Presidential election.,7.4,118 min,TV-MA,22749,
My All-American,tt3719896,2015,"Biography, Drama, Sport","Director:, Angelo Pizzo, | ,     Stars:, Aaron Eckhart, , Finn Wittrock, , Robin Tunney, , Sarah Bolger","Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",7.1,118 min,PG,6954,"2,246,000"
Infamous,tt0420609,2006,"Biography, Crime, Drama","Director:, Douglas McGrath, | ,     Stars:, Toby Jones, , Daniel Craig, , Sandra Bullock, , Sigourney Weaver","While researching his novel ""In Cold Blood"", Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",7.1,110 min,R,17757,"1,150,403"
Mesrine: Killer Instinct,tt1259014,2008,"Action, Biography, Crime","Director:, Jean-François Richet, | ,     Stars:, Vincent Cassel, , Cécile de France, , Gérard Depardieu, , Gilles Lellouche","The story of the notorious French gangster Jacques Mesrine, with the focus on his life before the early 1970s and the events that led to him being declared Public Enemy No. 1 in France.",7.5,113 min,R,34567,"551,660"
Kid 90,tt14035292,2021,"Documentary, Biography, History","Director:, Soleil Moon Frye, | ,     Stars:, Soleil Moon Frye, , Buzz Aldrin, , David Arquette, , Dana Ashbrook","An intimate look at young Hollywood starlets growing up in the 1990s, using hundreds of hours of footage captured by Soleil Moon Frye.",6.8,71 min,TV-MA,3294,
Puncture,tt1582248,2011,"Biography, Drama","Directors:, Adam Kassen, , Mark Kassen, | ,     Stars:, Chris Evans, , Mark Kassen, , Vinessa Shaw, , Marshall Bell",A David and Goliath law drama about a drug-addicted lawyer who takes on a health supply corporation while battling his own personal demons.,6.8,100 min,R,24511,"67,071"
The Glenn Miller Story,tt0047030,1954,"Biography, Drama, Music","Director:, Anthony Mann, | ,     Stars:, James Stewart, , June Allyson, , Harry Morgan, , Charles Drake",Biography of bandleader Glenn Miller from his beginnings to his death over the English Channel in December 1944.,7.3,115 min,Approved,9305,
Ekaterina,tt4231140,2014– ,"Biography, Drama, History","Stars:, Marina Aleksandrova, , Sergey Koltakov, , Michael Gor, , Isabel Schosnig","The life of the Russian Empress Ekaterina II (Catherine the Great), a German born princess who came to Russia as bride for the young Peter III, chosen by his aunt Elisabeth, and who, once ...                See full summary »",8.0,44 min,,1562,
North Face,tt0844457,2008,"Adventure, Biography, Drama","Director:, Philipp Stölzl, | ,     Stars:, Benno Fürmann, , Florian Lukas, , Johanna Wokalek, , Simon Schwarz","A secretary at a Berlin newspaper in 1936 gets to write about two Alpinists, as she knows them well. She later gets to report on and photograph her friends' and other Alpinists' climbs of the dangerous Swiss Eiger north face.",7.4,126 min,Not Rated,16074,"710,993"
Veronica Guerin,tt0312549,2003,"Biography, Crime, Drama","Director:, Joel Schumacher, | ,     Stars:, Cate Blanchett, , Colin Farrell, , Brenda Fricker, , Ciarán Hinds",An Irish journalist writes a series of stories about drug dealers.,6.8,98 min,R,21190,"1,571,504"
The Conqueror,tt0049092,1956,"Adventure, Biography, History","Director:, Dick Powell, | ,     Stars:, John Wayne, , Susan Hayward, , Pedro Armendáriz, , Agnes Moorehead",Mongol chief Temujin battles against Tartar armies and for the love of the Tartar princess Bortai. Temujin becomes the emperor Genghis Khan.,3.7,111 min,Approved,3724,"4,500,000"
Henry VIII,tt0382737,2003 TV Movie,"Biography, Drama, History","Director:, Pete Travis, | ,     Stars:, Ray Winstone, , Joss Ackland, , Sid Mitchell, , Charles Dance",Two part mini-series documenting the stormy thirty-eight-year reign of King Henry VIII.,7.1,193 min,,2406,
The Fog of War,tt0317910,2003,"Documentary, Biography, History","Director:, Errol Morris, | ,     Stars:, Robert McNamara, , John F. Kennedy, , Fidel Castro, , Richard Nixon","The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara.",8.1,107 min,PG-13,24423,"4,198,566"
The General,tt0120706,1998,"Biography, Crime, Drama","Director:, John Boorman, | ,     Stars:, Brendan Gleeson, , Adrian Dunbar, , Sean McGinley, , Maria Doyle Kennedy","The real-life story of Dublin folk hero and criminal Martin Cahill, who pulled off two daring robberies in Ireland with his team, but attracted unwanted attention from the police, the I.R.A., the U.V.F., and members of his own team.",7.2,124 min,R,9030,"1,211,865"
Who Do You Think You Are?,tt1365047,2010– ,"Documentary, Biography, History","Stars:, Mocean Melvin, , Ken Rogers, , Courteney Cox, , Julie Bowen",Celebrities are given the opportunity to research their family trees with surprising and often unexpected results.,8.0,60 min,,1452,
Kalashnikov,tt11547520,2020,"Biography, War","Director:, Konstantin Buslov, | ,     Stars:, Yuriy Borisov, , Olga Lerman, , Artur Smolyaninov, , Sergey Gazarov","Wounded as a tank driver in 1941 during WWII, Kalashnikov sees the latest Soviet machine gun fail. As he's also an inventor, he starts looking for improvements and in 1947 ends up with AK-47 assault rifle.",6.6,110 min,,4281,
Luis Miguel: The Series,tt8045690,2018–2021,"Biography, Drama, History","Stars:, Diego Boneta, , Gabriel Nuncio, , César Bordón, , Kevin Holt","The series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.",8.1,60 min,TV-MA,4902,
Selena Gomez: My Mind & Me,tt21819250,2022,"Documentary, Biography","Director:, Alek Keshishian, | ,     Stars:, Raquelle Stevens, , Liana Blackburn, , Brent L. Boxberger, , Devyck Bull","After years in the limelight, Selena Gomez achieves unimaginable stardom. But just as she reaches a new peak, an unexpected turn pulls her into darkness.",7.4,95 min,R,5404,
The Falcon and the Snowman,tt0087231,1985,"Biography, Crime, Drama","Director:, John Schlesinger, | ,     Stars:, Timothy Hutton, , Sean Penn, , Pat Hingle, , Joyce Van Patten",The true story of a disillusioned military contractor employee and his drug pusher childhood friend who became walk-in spies for the Soviet Union.,6.8,131 min,R,12134,"17,100,000"
"Finding Your Roots with Henry Louis Gates, Jr.",tt2326517,2012– ,"Documentary, Biography, History","Stars:, Henry Louis Gates Jr., , CeCe Moore, , Anita Hill, , Ty Burrell","Before the popularity of AncestryDNA, journalist and cultural critic Henry Louis Gates, Jr. divulges the family trees of various celebrities, many times with stunning revelations.",8.6,53 min,TV-PG,1398,
Remembering Gene Wilder,tt21215388,2023,Biography,"Director:, Ron Frank, | ,     Stars:, Alan Alda, , Mel Brooks, , Harry Connick Jr., , Burton Gilliam",Special Tribute honoring Gene Wilders life and career.,9.2,92 min,,9,
Carlos,tt1321865,2010,"Biography, Crime, Drama","Stars:, Edgar Ramírez, , Alexander Scheer, , Fadi Abi Samra, , Lamia Ahmed","The story of Venezuelan revolutionary Ilich Ramírez Sánchez, who founded a worldwide terrorist organization and raided the 1975 OPEC meeting.",7.6,334 min,Not Rated,14083,"145,118"
The White Crow,tt5460858,2018,"Biography, Drama","Director:, Ralph Fiennes, | ,     Stars:, Oleg Ivenko, , Ralph Fiennes, , Louis Hofmann, , Adèle Exarchopoulos",The story of Rudolf Nureyev's defection to the West.,6.6,127 min,R,6699,"1,828,784"
Stardust,tt9694312,II) (2020,"Biography, Drama, Music","Director:, Gabriel Range, | ,     Stars:, Johnny Flynn, , Marc Maron, , Jena Malone, , Derek Moran",Chronicles the young David Bowie's first visit to the US in 1971 - a trip that inspired the invention of his iconic alter ego Ziggy Stardust.,4.4,109 min,Unrated,2111,
Chapter 27,tt0488988,2007,"Biography, Crime, Drama","Director:, J.P. Schaefer, | ,     Stars:, Chuck Cooper, , Victor Verhaeghe, , Robert Gerard Larkin, , Lindsay Lohan",A film about Mark David Chapman in the days leading up to the infamous murder of Beatle John Lennon.,5.6,84 min,R,11332,"55,704"
Biography: WWE Legends,tt14403784,2021–2023,"Documentary, Biography, Sport","Stars:, Bruce Prichard, , Hulk Hogan, , Bret Hart, , Mark Calaway",Features eight original two-hour documentaries showcasing the stories behind some of the most memorable WWE Superstars of all time.,8.5,85 min,TV-14,690,
Homeless to Harvard: The Liz Murray Story,tt0338109,2003 TV Movie,"Biography, Drama","Director:, Peter Levin, | ,     Stars:, Thora Birch, , Michael Riley, , Robert Bockstael, , Makyla Smith","Based on a true story. Liz Murray is a young girl who is taken care of by her loving, but drug-addicted parents. Liz becomes homeless at 15 and after a tragedy comes upon her, she begins her work to finish high school.",7.1,104 min,TV-14,4202,
Code of a Killer,tt3847626,2015,"Biography, Crime, Drama","Stars:, John Simm, , Anna Madeley, , David Threlfall, , Lorcan Cranitch",The story of Sir Alec Jeffreys' discovery of DNA fingerprinting and its first use by DCS David Baker in catching a double murderer.,7.6,65 min,,3423,
Into the White,tt1876277,I) (2012,"Action, Biography, Drama","Director:, Petter Næss, | ,     Stars:, Florian Lukas, , David Kross, , Lachlan Nieboer, , Stig Henrik Hoff","Norway, WWII: A group of British and German soldiers find themselves stranded in the wilderness after an aircraft battle. Finding shelter in the same cabin, they realize the only way to survive the winter is to place the rules of war aside.",7.1,104 min,R,21877,
Elvis,tt0437714,2005,"Biography, Drama, Music","Stars:, Jonathan Rhys Meyers, , Rose McGowan, , Randy Quaid, , Tim Guinee","A chronicle of the life of Elvis Presley, from his humble beginnings to his rise to international stardom.",7.1,173 min,TV-14,4080,
Restoration,tt0114272,1995,"Biography, Drama, History","Director:, Michael Hoffman, | ,     Stars:, Robert Downey Jr., , Sam Neill, , David Thewlis, , Polly Walker","The exiled royal physician to King Charles II devotes himself to helping Londoners suffering from the plague, and in the process falls in love with an equally poor woman.",6.6,117 min,R,9709,"4,100,000"
David Attenborough: A Life on Our Planet,tt11989890,2020,"Documentary, Biography","Directors:, Alastair Fothergill, , Jonathan Hughes, , Keith Scholey, | ,     Stars:, David Attenborough, , Max Hughes",One man has seen more of the natural world than any other. This unique feature documentary is his witness statement.,8.9,83 min,PG,33222,
"Goodnight, Sugar Babe: The Killing of Vera Jo Reigle",tt2925730,2013,"Documentary, Biography, Crime","Director:, J. David Miles, | ,     Stars:, Lisa Baer, , Danny Bixler, , Desta Bixler, , Jamie Bracy",The discovery of the mutilated body of a mentally challenged young mother begins a journey into madness that is so unbelievable the mastermind behind the crime ultimately got away with murder.,6.1,87 min,,870,
Hitler's Circle of Evil,tt6600720,2018,"Documentary, Biography, History","Stars:, Guy Walters, , Alisdair Simpson, , Michael Lynch, , Richard Overy",This is the story of the rise and fall of the Third Reich told like the drama it really was: through the personal relationships of the movers and shakers of the Nazi Party.,8.0,52 min,TV-14,4707,
Rasputin,tt0117442,1996 TV Movie,"Biography, Drama, History","Director:, Uli Edel, | ,     Stars:, Alan Rickman, , Greta Scacchi, , Ian McKellen, , David Warner","HBO biopic about the infamous ""mad monk"" Rasputin from the court of Czar Nicholas II in Russia.",6.9,135 min,R,3860,
The Resistance Banker,tt4610378,2018,"Biography, Drama, War","Director:, Joram Lürsen, | ,     Stars:, Jacob Derwig, , Barry Atsma, , Fockeline Ouwerkerk, , Pierre Bokma","In Nazi-occupied Amsterdam, banker brothers Walraven and Gijs van Hall face their greatest challenge yet when they decide to help fund the Dutch resistance.",6.9,123 min,TV-MA,10107,
Conversations with a Killer: The John Wayne Gacy Tapes,tt18970124,2022,"Documentary, Biography, Crime","Stars:, Sam Amirante, , Greg Bedoe, , Rafael Tovar, , Mike Albrecht",Never-before-heard audio from the interrogation of serial killer John Wayne Gacy threads through this chilling look at his 1970s murder spree.,7.1,183 min,TV-MA,11376,
The Dancer,tt4632440,2016,"Biography, Drama, History","Director:, Stéphanie Di Giusto, | ,     Stars:, Soko, , Gaspard Ulliel, , Mélanie Thierry, , Lily-Rose Depp",Loïe Fuller was the toast of the Folies Bergères at the turn of the 20th century and an inspiration for Toulouse-Lautrec and the Lumière Brothers. The film revolves around her complicated relationship with protégé and rival Isadora Duncan.,6.5,108 min,Not Rated,2659,
Sr.,tt21816824,2022,"Documentary, Biography","Director:, Chris Smith, | ,     Stars:, Robert Downey Sr., , Zaina Ali, , Paul Thomas Anderson, , Alan Arkin","Follow the tender but appropriately irreverent account of the life and career of Robert Downey Sr., the fearless and visionary American director who set the standard for countercultural comedy in the 1960s and 1970s.",7.2,89 min,R,2960,
Christopher and His Kind,tt1651062,2011 TV Movie,"Biography, Drama, Romance","Director:, Geoffrey Sax, | ,     Stars:, Matt Smith, , Imogen Poots, , Lindsay Duncan, , Perry Millward",How real-life British-American author Christopher Isherwood and his German boyfriend Heinz met and fell in love during the 1930s and the rise of Nazism.,7.0,90 min,TV-14,4493,
The Sapphires,tt1673697,2012,"Biography, Comedy, Drama","Director:, Wayne Blair, | ,     Stars:, Chris O'Dowd, , Deborah Mailman, , Jessica Mauboy, , Shari Sebbens","It's 1968, and four young, talented Australian Aboriginal girls learn about love, friendship and war when their all-girl group The Sapphires entertain the US troops in Vietnam.",7.0,103 min,PG-13,14784,"2,448,455"
George Harrison: Living in the Material World,tt1113829,2011,"Documentary, Biography, Music","Director:, Martin Scorsese, | ,     Stars:, George Harrison, , Harry Harrison, , Peter Harrison, , Paul McCartney","Filmmaker Martin Scorsese examines the life of musician George Harrison, weaving together interviews, concert footage, home movies and photographs.",8.1,208 min,Not Rated,12102,
Mope,tt6927492,2019,"Biography, Comedy, Drama","Director:, Lucas Heyne, | ,     Stars:, Nathan Stewart-Jarrett, , Kelly Sry, , Brian Huskey, , Max Adler","The tragic true story of best friends Steve Driver and Tom Dong, two low end porn actors who sought fame but gained infamy.",5.3,105 min,TV-MA,844,
Wormwood,tt7306056,2017,"Documentary, Biography, Drama","Stars:, Peter Sarsgaard, , Molly Parker, , Christian Camargo, , Scott Shepherd","In 1953, Army scientist Frank Olson takes a fatal plunge from a hotel window. In 1975, a bombshell report ties his death to a top-secret experiment.",7.0,241 min,,4500,
The Most Reluctant Convert,tt13182756,2021,"Biography, Drama, History","Director:, Norman Stone, | ,     Stars:, Max McLean, , Nicholas Ralph, , Eddie Ray Martin, , Richard Harrington","Spanning C.S. Lewis' bitter childhood, WWI and his life-changing friendships at Oxford, The Most Reluctant Convert depicts the events that shaped Lewis' early life and journey from hard-boiled atheism to prolific Christianity.",7.0,73 min,,913,
Won't You Be My Neighbor?,tt7681902,2018,"Documentary, Biography","Director:, Morgan Neville, | ,     Stars:, Fred Rogers, , Margaret Whitmer, , Tom Junod, , Joanne Rogers","An exploration of the life, lessons, and legacy of iconic children's television host Fred Rogers.",8.3,95 min,PG-13,26419,"22,835,787"
The Mystery of Natalie Wood,tt0389121,2004,"Biography, Drama, Mystery","Stars:, Justine Waddell, , Michael Weatherly, , Matthew Settle, , Colin Friels","Uses accounts from family, friends, and acquaintances to tell the story of Natalie Wood and how she started young, acting in the spotlight, making the transition from a childhood actress to...                See full summary »",6.9,172 min,,996,
The Jacksons: An American Dream,tt0104541,1992,"Biography, Drama, Music","Stars:, Lawrence Hilton-Jacobs, , Angela Bassett, , Holly Robinson Peete, , Margaret Avery",The story of the Jackson family and their rise to success.,7.5,240 min,,3609,
Big Miracle,tt1430615,2012,"Biography, Drama, Family","Director:, Ken Kwapis, | ,     Stars:, Drew Barrymore, , John Krasinski, , John Pingayak, , Ahmaogak Sweeney","In small-town Alaska, a news reporter recruits his Greenpeace-volunteer ex-girlfriend on a campaign to save a family of gray whales trapped by rapidly-forming ice in the Arctic Circle.",6.5,107 min,PG,20135,"20,113,965"
Into Thin Air: Death on Everest,tt0118949,1997 TV Movie,"Adventure, Biography, Drama","Director:, Robert Markowitz, | ,     Stars:, Peter Horton, , Nathaniel Parker, , Richard Jenkins, , Christopher McDonald",A dramatization of the disastrous 1996 Mount Everest expeditions.,5.7,90 min,TV-14,1640,
Corazón,tt8356008,2018,"Biography, Drama","Director:, John Hillcoat, | ,     Stars:, Ana de Armas, , Demián Bichir, , Roger Wasserman, , Theodore Johns","Elena Ramirez (Ana De Armas) is a disadvantaged prostitute who learns that she has a life threatening medical condition, and must make attempts to earn a visa in order to gain access to the necessary treatment.",7.1,49 min,,407,
Notre-Dame on Fire,tt12264966,2022,"Biography, Drama, Thriller","Director:, Jean-Jacques Annaud, | ,     Stars:, Samuel Labarthe, , Jean-Paul Bordes, , Mickaël Chirinian, , Jules Sadoughi",A film relating from the inside the Notre-Dame de Paris fire of April 2019.,6.5,110 min,,1992,
"Brother Sun, Sister Moon",tt0069824,1972,"Biography, Drama, History","Director:, Franco Zeffirelli, | ,     Stars:, Graham Faulkner, , Judi Bowker, , Leigh Lawson, , Kenneth Cranham","Dramatization of events in the life of St. Francis of Assisi from before his conversion experience through his audience with the pope, including his friendship with St. Clare.",7.2,121 min,PG,4733,
Abraham Lincoln,tt17079876,2022,"Biography, Drama, History","Stars:, Graham Sibley, , Stefan Adegbola, , Jenny Stead, , Colin Moss","Through a poverty-ridden childhood on the American frontier, Lincoln is determined to leave his mark on the world.",8.4,,TV-14,546,
The Great Hack,tt4736550,2019,"Documentary, Biography, History","Directors:, Karim Amer, , Jehane Noujaim, | ,     Stars:, Brittany Kaiser, , David Carroll, , Paul-Olivier Dehaye, , Ravi Naik",The Cambridge Analytica scandal is examined through the roles of several affected persons.,7.0,114 min,TV-MA,24402,
The Whole Wide World,tt0118163,1996,"Biography, Drama, Romance","Director:, Dan Ireland, | ,     Stars:, Vincent D'Onofrio, , Renée Zellweger, , Ann Wedgeworth, , Harve Presnell","In 1933 Texas, a schoolteacher and aspiring writer meets a pulp fiction writer, and a relationship soon develops between the two, but it is doomed by his slavishly devotion to his ailing mother and insistence on his freedom.",7.0,111 min,PG,3871,"136,933"
Three Girls,tt6835252,2017,"Biography, Crime, Drama","Stars:, Molly Windsor, , Ria Zmitrowicz, , Liv Hill, , Paul Kaye","Three young girls were groomed, sexually abused, and trafficked by a group of men in Rochdale, as well as the authorities failed to do anything about it.",8.1,180 min,TV-14,4871,
Menendez: Blood Brothers,tt6522678,2017 TV Movie,"Biography, Crime, Drama","Directors:, Fenton Bailey, , Randy Barbato, | ,     Stars:, Nico Tortorella, , Benito Martinez, , Courtney Love, , Aliyah O'Brien",This film explores the inner lives and motivation behind the murders of entertainment executive Jose Menendez and his wife Kitty at the hands of their sons Lyle and Erik in 1989.,5.8,87 min,TV-14,442,
Bamse,tt20415188,2022,"Biography, Drama, Music","Director:, Henrik Ruben Genz, | ,     Stars:, Anders W. Berthelsen, , Johanne Louise Schmidt, , Henrik Birch, , Lars Ranthe","The movie is a feel good drama that tells the story of Danish singer Flemming ""Bamse"" Jørgensen.",7.4,92 min,,625,
Conversations with a Killer: The Jeffrey Dahmer Tapes,tt21946032,2022– ,"Documentary, Biography, Crime","Stars:, Park Dietz, , Wendy Patrickus, , Anne E. Schwartz, , Kenneth Smail","Serial killer Jeffrey Dahmer confesses to his gruesome crimes in unguarded interviews, offering an unsettling view into a disturbed mind.",7.3,180 min,TV-MA,7922,
Life,tt2948840,I) (2015,"Biography, Drama","Director:, Anton Corbijn, | ,     Stars:, Robert Pattinson, , Dane DeHaan, , Peter Lucas, , Lauren Gallagher",A photographer for LIFE Magazine is assigned to shoot pictures of James Dean.,6.0,111 min,R,8632,
Champion,tt9124428,2018,"Biography, Drama, Romance","Director:, Ahmet Katiksiz, | ,     Stars:, Ekin Koç, , Farah Zeynep Abdullah, , Fikret Kuskan, , Sibel Tasçioglu","A true love and success story from the 1990s Turkey, revolving around a jockey (Halis Karatas), a horse (Bold Pilot) and the daughter of the horse's owner who is at the same time the voluntary caretaker of the horse.",8.2,130 min,,12622,
I Survived...,tt1084694,2008– ,"Documentary, Biography","Stars:, Michelle Renee, , Bill Spade, , Josh Long, , David Handschuh",I Survived incorporates interviews with stylized recreations to tell the stories of people who overcame unbelievable circumstances that changed their lives forever.,8.5,45 min,TV-14,995,
Tom Hanks: The Nomad,tt26688393,2023,Biography,"Director:, Jake Hickman, | ,     Stars:, Tim Allen, , Tom Arnold, , Kevin Bacon, , Glenn Close","From humble beginnings to an aspiring thespian to acting as some of the world's most iconic and notable characters. He has picked up a reputation as 'America's Nice Guy', 'The Everyman' and...                See full summary »",4.4,,,43,
The Admiral,tt2544766,2015,"Action, Biography, Drama","Director:, Roel Reiné, | ,     Stars:, Frank Lammers, , Sanne Langelaar, , Barry Atsma, , Lieke van Lexmond","When the young republic of The Netherlands is attacked by England, France, and Germany, and the country is on the brink of civil war, only one man can lead the country's strongest weapon, the Dutch fleet: Michiel de Ruyter.",7.0,151 min,TV-PG,10074,
Saint Laurent,tt2707848,2014,"Biography, Drama, Romance","Director:, Bertrand Bonello, | ,     Stars:, Gaspard Ulliel, , Jérémie Renier, , Louis Garrel, , Léa Seydoux","Yves Saint Laurent's life from 1967 to 1976, during which time the famed fashion designer was at the peak of his career.",6.1,150 min,R,6238,"425,249"
Blaze,tt6443294,2018,"Biography, Drama, Music","Director:, Ethan Hawke, | ,     Stars:, Ben Dickey, , Alia Shawkat, , Josh Hamilton, , Charlie Sexton","A reimagining of the life and times of Blaze Foley, the unsung songwriting legend of the Texas Outlaw Music movement.",6.5,129 min,R,3479,"69,114"
The Judgement,tt6851410,2021,"Biography, Crime, Drama","Director:, Sander Burger, | ,     Stars:, Fedja van Huêt, , Yorick van Wageningen, , Lies Visschedijk, , Mark Kraan","A Dutch TV journalist finds himself challenging the police, courts and media as he attempts to uncover the truth about the controversial Deventer murder case.",7.3,130 min,,1582,
The Putin Interviews,tt6840134,2017,"Documentary, Biography","Stars:, Oliver Stone, , Vladimir Putin, , Sergei Chudinov, , Fernando Sulichin",Academy Award-winning film-maker Oliver Stone interviews Russian president Vladimir Putin about divisive issues related to U.S.-Russia relations.,7.5,58 min,TV-PG,5062,
The Lizzie Borden Chronicles,tt4145760,2015,"Biography, Crime, Drama","Stars:, Christina Ricci, , Clea DuVall, , Cole Hauser, , Dylan Taylor",Fictionalized account of actual events and people surrounding Lizzie Andrew Borden after her controversial acquittal of the double murder of her father and stepmother in 1892.,6.9,337 min,TV-14,4331,
