Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Bunker77,tt5806204,2016,"Documentary, Adventure, Biography","Director:, Takuji Masuda, | ,     Stars:, Tony Alva, , Laird Hamilton, , Mike Judge, , Johnny Knoxville","A chronicle of the wild and brief life of the 1970s' most controversial surf star and international playboy from Los Angeles, Bunker Spreckels.",6.6,86 min,Not Rated,141,
Het gezin van Paemel,tt0093087,1986,"Drama, History","Director:, Paul Cammermans, | ,     Stars:, Frank Aendenboom, , Camilia Blereau, , Chris Boni, , Raymond Bossaerts","Flanders' countryside in Belgium's early decades didn't belong to the hard-working farmers, like patriarch Van Paemel, who would rather die then consider any alternative to knowing his ...                See full summary »",6.8,90 min,,330,
I.M. Caravaggio,tt1667093,2010,"Biography, Drama, History","Director:, Derek Stonebarger, | ,     Stars:, Ryan Eicher, , Beverly Lynne, , Fletcher Sharp, , Alastair Bayardo","In a daring tale of identity crisis, witness the rise and fall of a modern day Master, Ian Milano, who works and lives as 17th Century Italian Painter Caravaggio in order to forge his artistic genius and unlock his sociopathic nature.",7.4,92 min,,44,
Navajo Code Talkers: The Epic Story,tt2922294,1994 Video,"Documentary, History, War","Director:, Allan Silliphant, | ,     Star:, Brendan W. Tully","The code and language that the Japanese could not break in the Pacific war, nor even know its origins. How the Navajo Code Talkers came about, their training and the uses to which they were...                See full summary »",7.5,55 min,,12,
Emilia,tt4836110,2017,"Drama, History","Director:, Donatas Ulvydas, | ,     Stars:, Ieva Andrejevaite, , Gabriele Anicaite, , Saulius Ciucelis, , Tauras Cizas","Emilia.Breaking Free is a suspense drama about the fight for freedom in Soviet-repressed Lithuania - in a society where a more satiated life seems more important than honour, a clear ...                See full summary »",7.4,120 min,,1302,
Egg Cream,tt8456304,2018,"Documentary, Short, History","Directors:, Nora Miller, , Peter Miller, | ,     Stars:, Walter Backerman, , Andrew Coe, , Josh Konecky, , Anna Miller","EGG CREAM is a short film about memory, history, and the enduring meaning of a beloved chocolate soda drink born in Jewish immigrant neighborhoods at the turn of the 20th century. The egg ...                See full summary »",7.4,16 min,,7,
Come prima,tt14406438,2022,"Drama, Family, History","Director:, Tommy Weber, | ,     Stars:, Miriam Candurro, , Paola Casella, , Francesco Di Leva, , Hugo Dillon","The story of two brothers, separated by time and their character, and their journey back to Italy, homeward, in the summer of 1956.",7.5,96 min,,12,
The Angelmakers,tt1161953,2005,"Documentary, Short, History","Director:, Astrid Bussink, | ,     Stars:, Judit Fleischer, , Gyöngyi Schwarcz","Documentary recounting the story of how a group of women in post-World War I Nagyrev, Hungary poisoned several dozen people and explores why they did that.",6.8,33 min,TV-14,61,
La guerra santa,tt0233833,1979,"Action, Drama, History","Director:, Carlos Enrique Taboada, | ,     Stars:, Jorge Luke, , José Carlos Ruiz, , Víctor Junco, , Enrique Lucero","The action is located in the 1927 rural Mexico. It refers to the Cristero War and the way the clerical groups, in a fanatical struggle against the Government of Calles, manipulate the peasants.",7.3,110 min,,90,
Les camisards,tt0066883,1972,"Drama, History, War","Director:, René Allio, | ,     Stars:, Rufus, , Jacques Debary, , Gérard Desarthe, , Philippe Clévenot",King Louis XIV orders all Protestants to convert to Catholicism.,7.6,100 min,,231,
Little Lamb,tt2751440,2014,"Short, Drama, History","Director:, Heidi Lee Douglas, | ,     Stars:, James Grim, , Jude Kuring, , Georgia Lucy","A young convict woman desperate for freedom rashly chooses a new master, but alone on his isolated farm her hopes for a new life are undermined by the grim truths she discovers.",6.8,23 min,,27,
Victoria Cross Heroes,tt0918370,2006,"Documentary, History, War","Stars:, King Charles III, , Kenneth Cranham, , Crispin Bonham-Carter, , Tom Hiddleston","A series introduced by HRH The Prince of Wales commemorating 150 years of the Victoria Cross, Britain's highest gallantry award.",7.5,,,51,
The Battle of Chile: Part III,tt0078831,1979,"Documentary, History","Director:, Patricio Guzmán, | ,     Stars:, Salvador Allende, , Abilio Fernández","Completed two years after The Battle of Chile: Part I (1975) and The Battle of Chile: Part II (1976), this film deals with the creation of thousands of local groups of ""popular power"" by ...                See full summary »",7.6,80 min,,950,
Normandy: The Great Crusade,tt1350501,1994 TV Movie,History,"Director:, Christopher Koch, | ,     Stars:, Leslie Caron, , Katrin Cartlidge, , Mariel Hemingway, , Marco Hofschneider","Documentary on the World War II invasion of Normandy by the Allies on June 6, 1944 utilizing diaries, personal letters, home movies, snapshots, period music and vintage radio broadcasts and newsreels.",7.9,53 min,,33,
The Manzanar Fishing Club,tt2067003,2012,"Documentary, Adventure, History","Director:, Cory Shiozaki, | ,     Stars:, Scott Sutton, , Bonnie Perkinson, , Philip Friedman, , Rachel Garcia",THE MANZANAR FISHING CLUB is a feature length documentary that chronicles the WWII internment of Japanese-American from a unique perspective: through the eyes of those who defied the armed ...                See full summary »,8.0,74 min,,20,"13,433"
The Plant,tt13387302,2019,"Documentary, Short, History","Director:, Samsonov Konstantin, | ,     Stars:, Konstantin Korobov, , Alexey Kuznetsov, , Sergey Obraztsov, , Igor Safranovich","The legendary Sedin plant was founded in 1911 in Russian Empire, in the city of Krasnodar (Ekaterinodar). The film shows the struggle of workers (rallies, pickets, strikes) for the future of the Sedin Plant and for their rights.",9.4,22 min,,39,
Stalag Luft III: One Man's Story,tt2119525,2019,"Documentary, Biography, History","Director:, Louise Woehrle","Stalag Luft III - One Man's Story is told by World War II prisoner of war U.S. Eighth Air Force Lt. Charles Woehrle, one of 10,000 prisoners in Stalag Luft III, depicted in the movie ""The ...                See full summary »",9.6,95 min,,17,
Lu Zhen Chuan Qi,tt6176636,2013,"Comedy, History, Romance","Stars:, Kate Hawkins, , Yueyuan Liu, , Bingqiang Chen, , Zanilia Zhao",Add a Plot,7.5,,,44,
Shalom Sesame,tt0218790,1987– ,"Comedy, Family, History","Stars:, Sarai Tzuriel, , Gilles Ben-David, , Jerry Nelson, , Richard Hunt","A English version of ""Rechov Sumsum"" (1983).",7.1,30 min,,58,
Palace of Desire,tt2197774,2000– ,"Drama, History","Stars:, Ah-Lei Gua, , Hong Chen, , Winston Chao, , Biao Fu","The series tells the tragic story of the most famous and influential princess of the Tang dynasty, princess Taiping, the youngest daughter of Empress Wu Zetian and Emperor Gaozong.",7.8,47 min,,138,
Zwischen Himmel und Hölle,tt6129760,2017,"Drama, History","Stars:, Maximilian Brückner, , Jan Krauter, , Johannes Klaußner, , Joachim Król","Two-part drama about how, 500 years ago, a revolutionary priest named Martin Luther changed the face of Christendom and the path of European civilization forever.",6.6,180 min,,155,
Gripsholm,tt0199000,2000,"Drama, History, Romance","Director:, Xavier Koller, | ,     Stars:, Ulrich Noethen, , Heike Makatsch, , Jasmin Tabatabai, , Marcus Thomas",The summerly adventures of Kurt (Tucholsky) and girl friend staying in a Swedish castle whilst the political changes in Germany in the thirties.,6.1,100 min,,401,
Ambrose Bierce: Civil War Stories,tt0476053,2006 TV Movie,"Biography, Drama, History","Directors:, Don Maxwell, , Brian James Egen, | ,     Stars:, Campbell Scott, , Vivian Schilling, , Nathan Darrow, , T. Max Graham",Three of the most popular and controversial Civil War stories by legendary writer Ambrose Bierce are presented in this acclaimed feature collection.,6.0,93 min,,153,"22,410"
The Stuart Hall Project,tt2578290,2013,"Documentary, Biography, History","Director:, John Akomfrah, | ,     Stars:, Stuart Hall, , Catherine Hall","Stuart Hall is one of the most influential and esteemed cultural theorists of a generation. A thinker and commentator, his peers include other giants of political commentary such as Noam ...                See full summary »",7.1,103 min,,164,
Kate Bornstein is a Queer & Pleasant Danger,tt3380016,2014,"Documentary, History","Director:, Sam Feder, | ,     Stars:, Bevin Bevin Branlandingham, , Mx Justin Vivian Bond, , Kate Bornstein, , Barbara Carrellas","For decades, performance artist and writer Kate Bornstein has been exploding binaries and deconstructing gender. And, her own identity. Trans-dyke. Reluctant polyamorist. Sadomasochist. ...                See full summary »",4.7,72 min,,202,
Kaloyan,tt0311383,1963,"Drama, History","Directors:, Yuriy Arnaudov, , Dako Dakovski, | ,     Stars:, Vasil Stoychev, , Bogomil Simeonov, , Spas Dzhonev, , Andrey Mihaylov",1197. King Kaloyan ascends the throne in hard times for Bulgaria. The country is still recovering from a century of Byzantine subjugation. He is forced to carry out a very flexible foreign ...                See full summary »,8.1,107 min,,120,
Bom,tt1951087,2011,"Documentary, History","Director:, Amlan Datta","Malana, a remote village in the Himalayas, isolated from outside civilization for thousands of years has been fostering a primitive existence in harmony with nature and a unique model of ...                See full summary »",8.2,117 min,Not Rated,104,
Examination of Conscience,tt9584024,2019,"Documentary, Crime, History",,"Through interviews with victims, members of the clergy, journalists and experts, this series looks at the accusations of child abuse against catholic institutions in Spain.",7.8,154 min,TV-MA,472,
Afrodite: La dea dell'amore,tt0166472,1997 Video,"Drama, History","Director:, Joe D'Amato, | ,     Stars:, Olivia Del Rio, , Ursula Moore, , Valeria Horj, , Jennifer Loca",Add a Plot,5.3,83 min,,36,
Das Zeugenhaus,tt4229704,2014 TV Movie,"Drama, History","Director:, Matti Geschonneck, | ,     Stars:, Iris Berben, , Matthias Brandt, , Jeff Burrell, , Samuel Finzi","Witnesses about to testify at the Nuremberg War Trials needed a safe place to wait. All under one roof, each with their own secrets. And the countess assigned to take care of them. What was her secret?",6.9,105 min,,294,
Anokhe Amar Shaheed Baba Deep Singh Ji,tt1372719,2006,History,"Director:, Jaswinder Chahal, | ,     Stars:, Deep Dhillon, , Raj Hundal, , Jaswant Saggo Jas, , Kashish",Add a Plot,8.7,154 min,,15,
Byakkotai,tt1704014,2007– ,"Drama, History","Stars:, Tomohisa Yamashita, , Shun Sugata, , Meisa Kuroki, , Yutaka Matsushige","This TV-drama follows Sakai Shintaro, descendant of Sakai Mineji -a Byakkotai samurai-, and traces the tragedy of the Byakkotai, a military force composed of 340 16 to 17 years old boys during the Boshin War (Aizu war).",6.2,240 min,,546,
I grandi condottieri,tt0060570,1965,"Adventure, History, War","Directors:, Marcello Baldi, , Francisco Pérez-Dolz, | ,     Stars:, Anton Geesink, , Ivo Garrani, , Rosalba Neri, , Fernando Rey",The stories of Gideon and Samson from chapters 6-8 and 13-16 of The Book of Judges.,5.3,101 min,Not Rated,91,
In Search of,tt0260623,2002,"Documentary, History","Stars:, Mitch Pileggi, , Loren Coleman, , Kalila Smith, , Miriam Van Scott",Add a Plot,7.1,,,53,
Historic Hauntings,tt13243860,2018,History,"Stars:, Robert Hardy, , Samantha Leslie","This program shares the stories behind the cursed spirits that haunt the castles of England, Scotland, Wales, and Ireland.",7.3,,,13,
Back in Time for Birmingham,tt20896228,2022,"Documentary, History","Star:, Akash Sharma","The Sharma family put themselves in the historical hot seat. They relive 50 years of British Asian history, all told through the story of one vibrant, ever-changing city.",7.1,,,34,
Auguste Escoffier - The Birth of Modern Gastronomy,tt12458954,2020,"Documentary, Biography, History","Director:, Olivier Julien, | ,     Stars:, Sarah Bernhardt, , Nikolaj A. Brucker, , Yves Camdeborde, , Blanche Dontignet","A retelling of the life of Auguste Escoffier, a chef who invented contemporary gastronomy.",7.5,91 min,,49,
Living in Paradise,tt0177341,1998,"Drama, History, War","Director:, Bourlem Guerdjou, | ,     Stars:, Roschdy Zem, , Fadila Belkebla, , Omar Bekhaled, , Farida Rahouadj","Set in France in 1961-1962 during the Algerian War, Living In Paradise is a thought-provoking examination of the lives of North African immigrants trying to find a place in the social system of Western Europe.",6.6,105 min,,150,
"The Missing Piece: Mona Lisa, Her Thief, the True Story",tt1816681,2012,"Documentary, Crime, History","Director:, Joe Medeiros, | ,     Stars:, Celestina Peruggia, , Joe Medeiros, , Benito Mussolini, , Robert K. Wittman",A man steals the Mona Lisa from the Louvre in 1911. His 84-year-old daughter thought he did it for patriotic reasons. A filmmaker spends more than 30 years trying to find the truth.,7.2,85 min,Not Rated,192,
Combat Zone,tt0940000,2007– ,"Documentary, History, War","Stars:, Shane Wood, , Lawrence Broughton, , Charles W. Davidson, , Angel Manuel","Each episode of Combat Zone focuses on a single battle, mission or moment of armed conflict from recent history. Tales of heroism, courage and valor - including stories from Korea, Vietnam and Iraq - are told by the men who fought them.",7.1,50 min,,30,
Cest a sláva,tt0062786,1969,"Drama, History","Director:, Hynek Bocan, | ,     Stars:, Rudolf Hrusínský, , Karel Höger, , Blanka Bohdanová, , Josef Kemr",It is the year 1647 and the war has been raging for almost thirty years. Poor and dilapidated is the stronghold of the knight Václav Rynda of Loucka (Rudolf Hrusínský) and so is his ...                See full summary »,7.2,87 min,,111,
"Inimene, keda polnud",tt0097578,1990,"Drama, History, War","Director:, Peeter Simm, | ,     Stars:, Katri Horma, , Mari Simm, , Tõnu Kilgas, , Jüri Krjukov",A young Estonian voice actress' life from the turbulent 1930's to the devastating March deportation of 1949.,6.7,84 min,,65,
Safir,tt0821803,1982,History,"Director:, Fariborz Saleh, | ,     Stars:, Faramarz Gharibian, , Ezzatollah Moghbeli, , Jalal Pishvaian, , Kazem Afrandnia","Al-Qa'is Releases Hussein Bin Ali's Letter to Suleiman, Arrested and Imprisoned by Ibn Ziad on the Road",5.2,,,62,
When the Rivers Rise,tt6538242,2017,"Documentary, History","Director:, Paul Catalanotto, | ,     Stars:, Brian Binkley, , Wayne Birt, , Ryan Dellucky, , Brian Drury",The volunteers of Springfield Fire Department recount their service during the Great Flood of 2016.,8.2,58 min,,7,
Architects of Denial,tt6842752,2017,"Documentary, History, War","Director:, David Lee George, | ,     Stars:, Taner Akçam, , Tjagharyan Movses Amaya, , Movses Aneshyan, , Julian Assange","Featuring Julian Assange, George Clooney, and brutal witness accounts, this film explores the controversy surrounding the Armenian genocide and persecution of Middle Eastern Christians, including the U.S. politicians who deny it occurred.",7.6,102 min,,247,"65,424"
Gospoda ofitsery: Spasti imperatora,tt1126391,2008,"Action, History","Director:, Oleg Fomin, | ,     Stars:, Oleg Fomin, , Aleksandr Bukharov, , Sergey Batalov, , Anna Azarova",During the Civil War in Russia a group of White Guard officers is trying to rescue the family of the tsar Nicholas II captured by Bolsheviks. The officers face betrayal and fight a Red Army...                See full summary »,5.1,104 min,,263,
Iniquity,tt1836821,2012,"Drama, History","Director:, Joshua Coates, | ,     Stars:, Cynthia Rodriguez, , Brian Jesiolowski, , Stan Dixon, , Ray Arce","Crowned ""King of Philadelphia's Judicial System"" Attorney David Marshall's fearless approach and unwavering confidence has the young bachelor flying high, attracting the most sought after ...                See full summary »",6.5,99 min,PG-13,26,
National Geographic: Engineering the Impossible,tt1015518,2007– ,"Documentary, Action, History","Stars:, Eddie McCann, , Alisdair Simpson, , Peter Harlowe, , Brian Dobson","The incredible engineering stories behind three iconic ancient buildings: the Colosseum, the Great Pyramid of Giza and Chartres Cathedral. We tell the history of the people who built them: ...                See full summary »",7.5,,,125,
16 Acres,tt2234419,2012,"Documentary, History, News","Director:, Richard Hankin, | ,     Stars:, Scott Raab, , Philip Nobel, , Larry Silverstein, , George Pataki",The dramatic inside story of the monumental collision of interests at Ground Zero in the decade after 9/11.,6.6,95 min,Not Rated,295,
Norman's Awesome Experience,tt0095752,1988,"Action, Adventure, Comedy","Director:, Paul Donovan, | ,     Stars:, Tom McCamus, , Laurie Paton, , Jacques Lussier, , David Hemblen","A scientist, a model and a photographer, by accident; are sent back in time to ancient Switzerland during the reign of the Roman Emperor Nero, being captured by the Gallic Arverni.",5.3,87 min,PG-13,105,
Bahadur Shah Zafar,tt0158399,1986– ,"Biography, History","Stars:, Ashok Kumar, , Raj Babbar, , Juhi Chawla, , Mukesh Khanna","Shah Zafar is the last Mughal emperor of Hindustan; after his involvement in the Indian Rebellion of 1857, the British exile him from Delhi's Red Fort to British-controlled Rangoon, bringing an end to the Mughal empire.",7.0,,,30,
Sarja,tt0258945,1987,History,"Director:, Rajdutt, | ,     Stars:, Ajinkya Deo, , Ramesh Deo, , Seema Deo, , Ravindra Mahajani",A Mughals Emperor orders his soldiers to March towards kingdom of Shivaji and destroy all his property and harass people in his kingdom in treaty Shivaji handovers many forts to Mughals as ...                See full summary »,7.8,,,23,
El Che,tt13281426,2017,"Documentary, Biography, History","Director:, Matías Gueilburt, | ,     Stars:, Paco Ignacio Taibo II, , Horacio López, , Carlos 'Calica' Ferrer, , Carlos Soria Galvarro",Add a Plot,7.3,119 min,,12,
Osvobozhdenie: Proryv,tt5300244,1970,"Drama, History, Romance","Director:, Yuriy Ozerov, | ,     Stars:, Nikolay Olyalin, , Larisa Golubkina, , Boris Seidenberg, , Sergey Nikonenko",A five part WW2 epic drama that gives a dramatized detailed account of Soviet Union's war against Nazi Germany from 1943 to 1945.Each of the five parts represents a separate major eastern ...                See full summary »,7.6,87 min,,411,
Singing All Along,tt6289524,2016,"History, Romance","Stars:, Ruby Lin, , Hong Yuan, , Jiahang Li, , Bo Yu",It was a time of great turmoil in 1st-century imperial China. Liu Xiu (Hong Yuan) and his brother Liu Yan (Fengyan Zong) are peasant brothers but realize their higher calling to lead the ...                See full summary »,8.0,45 min,,27,
Remembering Return to Oz,tt6319020,2021,"Documentary, History, Sci-Fi","Director:, Aaron Schultz, | ,     Stars:, Fairuza Balk, , Deep Roy, , Sophie Ward, , Brian Henson","""Remembering Return to Oz"" is a documentary look back on memories featuring the cast/crew of Disney's 1985 film, ""Return to Oz"". This film is the first time that the main cast/crew have ...                See full summary »",3.9,,,9,
In Search of Shakespeare,tt0398492,2004,"Documentary, Biography, History","Stars:, Michael Wood, , Gregory Doran, , Ray Fearon, , Robert Whitelock",Michael Wood tours the English locations important to William Shakespeare as he explores the playwright and poet's life and work.,8.0,240 min,,236,
Our Magic,tt4028066,2014,"Documentary, History","Director:, R. Paul Wilson, | ,     Stars:, Mike Caveney, , Ken Klosterman, , Johnny Thompson, , Rob Zabrecky","An honest, passionate and revealing glimpse behind the curtain to reveal the secretive world of magic and magicians as seen through the eyes of some of the world's most respected thinkers, ...                See full summary »",7.5,95 min,,40,
The Californian,tt0028678,1937,"Action, History, Romance","Director:, Gus Meins, | ,     Stars:, Ricardo Cortez, , Marjorie Weaver, , Katherine DeMille, , Maurice Black",Native son returns from school in Spain to California in 1855 and finds corrupt politicians stealing land from old California families. He becomes a sort of Robin Hood in order to fight them.,5.0,59 min,Approved,53,
"Olympic Pride, American Prejudice",tt5068938,2016,"Documentary, History","Director:, Deborah Riley Draper, | ,     Stars:, Blair Underwood, , Sada Jacobson, , Susan D. Bachrach, , Gretel Bergmann","In 1936 when 18 African-American athletes participated in the Berlin Olympic Games, history forgot all except one. This is the story of the other 17.",7.2,82 min,TV-PG,135,
A Boy's Summer in 1945,tt0381685,2002,"Drama, History","Director:, Kazuo Kuroki, | ,     Stars:, Tasuku Emoto, , Yoshio Harada, , Tokie Hidari, , Wakaba Irie","In a film that recalls the memories of the director's youth in Miyazaki Prefecture in Southern Japan during World War II, the local population is working hard in factories, on the road and ...                See full summary »",6.9,118 min,,65,
Can Art Stop a Bullet: William Kelly's Big Picture,tt10098048,2020,"Documentary, History","Directors:, Mark Street, , Mark Street, | ,     Stars:, A.C. Grayling, , William Kelly, , Rama Mani, , Martin Sheen","Can Art Stop a Bullet, at its simplest, is a documentary about artist William Kelly, but it's so much more than that. Centred around the creation of an art work for Kelly's State Library of...                See full summary »",7.9,90 min,,15,
Dates That Made History,tt11840414,2017–2020,"Documentary, History","Stars:, Patrick Boucheron, , Timothy Tackett, , William Van Andriga, , Michael Mcmurran","Revisit historical dates of monumental proportion through the prism of memory. Driven by the accessible and passionate delivery of historian Patrick Boucheron, history comes to life with ...                See full summary »",8.6,,,51,
Lost Years,tt2046116,2011,"Documentary, Biography, History","Directors:, Kenda Gee, , Tom Radford, | ,     Stars:, Kenda Gee, , Took Gee, , Hanson Lau, , Sean Gunn","An epic documentary touching upon 150 years of the Chinese diaspora in Canada, USA, New Zealand and Australia; covering four generations of racism as revealed through the journey and family...                See full summary »",8.8,90 min,,13,
David and Goliath,tt0167104,1986 Video,"Animation, Short, Family","Director:, Ray Patterson, | ,     Stars:, Robby Benson, , Herschel Bernardi, , Michael Bell, , Darleen Carr",The trio are enslaved by the Philistines at Sokoh in Judah but escape where they meet the shepherd David who challenge the giant Goliath.,7.3,26 min,,104,
The Royal Diaries: Elizabeth I - Red Rose of the House of Tudor,tt0257062,2000 TV Movie,"Drama, Family, History","Director:, René Bonnière, | ,     Stars:, Daniel Clark, , Tamara Hope, , Ron Kennell, , Byron Long",A fictionalized account of the childhood of Queen Elizabeth I of England.,6.5,,,39,
Walks Around Britain,tt5345424,2016– ,"Documentary, History","Stars:, Andrew White, , Merlin, , Alannah White, , Olivia White",Join Andrew White and the team from Walks Around Britain as they discover fantastic walks between 2-8 miles with stunning views and great stories from around the British Isles.,9.0,22 min,,26,
For Djamila,tt2238889,2011 TV Movie,"Drama, History","Director:, Caroline Huppert, | ,     Stars:, Marina Hands, , Hafsia Herzi, , Dominique Reymond, , Thomas Jouannet","Djamila Boupacha ,who lives in Algiers in her parents house, has been arrested for act of terrorism and has been tortured by the soldiers in charge of her interrogatory.Gisèle Halimi will defend her.",6.7,103 min,,50,
Waking in Mississippi,tt0287789,1998,"Documentary, History","Directors:, Christie Herring, , Andre Alexis Robinson, | ,     Stars:, Sandra Bullock, , John Grisham, , Samuel L. Jackson, , Matthew McConaughey","Waking in Mississippi explores the power of the national media to, surprisingly, mitigate long held animosities resulting from a legacy of slavery and Jim Crow. The irony of Hollywood ...                See full summary »",8.1,60 min,,16,
The Naked King,tt11344192,2019,"Documentary, History","Director:, Andreas Hoessli, | ,     Stars:, Amir Hassan Cheheltan, , Tadeusz Chetko, , Massoumeh Ebtekar, , Bruno Ganz",A documentary about the revolutions in 1979 and 1980 in Iran and Poland.,7.2,108 min,,22,
Pukar,tt0031829,1939,"Drama, History","Director:, Sohrab Modi, | ,     Stars:, Sohrab Modi, , Chandra Mohan, , Naseem Banu, , Sheela","A love affair and two feuding families who play out a Romeo and Juliet type drama in 17th century India, under the Emperor Jehangir.",7.2,165 min,Not Rated,79,
Het Rampjaar 1672,tt23012644,2022,"Documentary, History","Star:, Hans Goedkoop","Disaster year 1672 of the Dutch Republic: the people were senseless, the government distraught and the country hopeless. But what exactly happened and how could it get so out of hand?",7.9,,,34,
Govt. vs Green,tt1470600,2009,"Documentary, Short, Biography","Director:, Andrew Cappelletti, | ,     Stars:, Andrew Cappelletti, , Paul Pearson, , David Pisarra, , Douglas C. Wicks","Paul Pearson, a lifelong Santa Monica resident, has been building electric cars for his own use and for friends in Santa Monica. He was recently visited by a DMV sting operation, in which ...                See full summary »",9.8,28 min,,185,
Power,tt0025329,1934,"Drama, History, Romance","Director:, Lothar Mendes, | ,     Stars:, Conrad Veidt, , Benita Hume, , Frank Vosper, , Cedric Hardwicke",The story of life in the 18th century Jewish ghetto of Wurtemburg. Suess tries to better himself with the help of an evil Duke.,6.4,104 min,,215,
Zakhar Berkut,tt0175346,1971,"Drama, History","Director:, Leonid Osyka, | ,     Stars:, Vasyl Symchych, , Ivan Gavrilyuk, , Antonina Leftiy, , Konstantin Stepankov",The film tells about the participation of Carpathian farmers and hunters led by Zakhar Berkut in the fight against the Tatar-Mongol invasion of Kievan Rus.,7.1,97 min,,141,
Napoleon: The Russian Campaign,tt4067826,2015,History,"Stars:, Alix Bénézech, , Pawel Delag, , Marc Duret, , Miglen Mirtchev","In 1812 Napoleon gathers the largest army of all times, of about 600.000 men from 24 controlled countries to invade Russia. 172 day later they will have to withdraw, 400.000 soldiers either killed or captured. Why dis this happen?",7.3,,Not Rated,74,
L'adieu,tt0363234,2003– ,"Drama, History, Romance","Stars:, Thomas Jouannet, , Mélanie Doutey, , Catherine Jacob, , Gilles Lellouche",Add a Plot,8.2,180 min,,72,
"Verdades verdaderas, la vida de Estela",tt1926246,2011,"Biography, Drama, History","Director:, Nicolás Gil Lavedra, | ,     Stars:, Susú Pecoraro, , Alejandro Awada, , Inés Efron, , Laura Novoa","In 1976, a coup d'etat by the Armed Forces replaced the argentine constitutional Government and policies of terror that trampled on human rights were implemented. In a few years, the hidden...                See full summary »",6.5,99 min,,143,
Tales of Albion,tt3160226,2016,"Action, Drama, Fantasy","Director:, Gary Andrews, | ,     Stars:, James Abbott, , Siobhan Ames, , Gary Andrews, , Lily Andrews","Myths, Legends and Folklore of Britain re-told in 8 tales woven together by a storyteller",7.1,132 min,,17,
Creem: America's Only Rock 'n' Roll Magazine,tt7808498,2019,"Documentary, History, Music","Director:, Scott Crawford, | ,     Stars:, Jeff Ament, , Lester Bangs, , Alice Cooper, , Cameron Crowe",Explores the seminal music magazine from its 1969 launch in Detroit to the untimely death of its publisher Barry Kramer in 1981.,6.9,75 min,Unrated,301,
Princess of Cleves,tt0054208,1961,"Drama, History, Romance","Director:, Jean Delannoy, | ,     Stars:, Jean Marais, , Marina Vlady, , Jean-François Poron, , Annie Ducaux","Princess of Cleves is married with a rich and old prince but she loves secretly a lord younger, more beautiful and also very popular.",6.1,101 min,,425,
The Diary of Anne Frank: A Tale of Two Sisters,tt4819506,2015 TV Movie,"Documentary, History, War","Stars:, Heinz Geiringer, , Miep Gies, , Adolf Hitler, , Johannes Kleiman",Add a Plot,6.9,44 min,,17,
The Singing Revolution,tt0954008,2006,"Documentary, History, Music","Directors:, James Tusty, , Maureen Castle Tusty, | ,     Stars:, Heiki Ahonen, , Gustav Ernesaks, , Linda Hunt, , Mari-Ann Kelam","Most people don't think about singing when they think about revolutions. But song was the weapon of choice when, between 1986 and 1991, Estonians sought to free themselves from decades of ...                See full summary »",8.4,94 min,Unrated,628,"330,017"
When Big Things Go Wrong,tt15758094,2021– ,"History, Reality-TV","Stars:, Robert Glenister, , Mocean Melvin, , Rob Bell, , Daniel Dickrell","When large man-made machines and structures fail, teams of experts examine the aftermath and try to determine what went wrong. Join in as the History Channel reveals the answers in When Big Things Go Wrong.",6.7,,,46,
Bájecní muzi s klikou,tt0077202,1979,"Comedy, Drama, History","Director:, Jirí Menzel, | ,     Stars:, Rudolf Hrusínský, , Vlasta Fabiánová, , Blazena Holisová, , Vladimír Mensík","Returning home to Prague, the magician Pasparte (Rudolf Hrusínský), an owner of a circus caravan, meets his dying colleague who entrusts his beautiful daughter Aloisie (Hana Buresová) to ...                See full summary »",6.8,90 min,,280,
Superheroes: A Never-Ending Battle,tt3062328,2013,"Documentary, History","Stars:, Liev Schreiber, , Danny Fingeroth, , Mark Waid, , Stan Lee",A comprehensive history of the superhero comic book fantasy genre and its influence on American culture.,8.1,180 min,TV-PG,770,
Dirty Bomb,tt6342324,2018,"Short, Drama, History","Director:, Valerie McCaffrey, | ,     Stars:, Ido Samuel, , J. Michael Trautmann, , Hunter Doohan, , James Babson","Signing his own death wish, a concentration camp prisoner sabotages the construction of the V-2 bomb against the Nazis, while American soldiers struggle to advance against the Germans.",8.4,15 min,,27,
Across Five Aprils,tt0099275,1990,"Drama, History, War","Director:, Kevin Meyer, | ,     Stars:, Todd Duffey, , Miriam Byrd-Nethery, , John Touchstone, , Hollis McCarthy","This story begins with the farming family in Illinois shortly before the American Civil War begins. Brothers are divided in their opinions as to which side is ""right"". Then the story ...                See full summary »",6.2,,,59,
Mi hija Hildegart,tt0076390,1977,"Biography, Drama, History","Director:, Fernando Fernán Gómez, | ,     Stars:, Amparo Soler Leal, , Carmen Roldán, , Manuel Galiana, , Carles Velat",Based in the novel Aurora de Sangre (Eduardo de Guzman) and in the real events happened during the II Spanish Republic. Aurora Rodriguez goes to police to assume the death of her daughter ...                See full summary »,6.5,109 min,,214,
Gold Rush: The Discovery of America,tt5202520,2016– ,"Documentary, Adventure, Biography","Star:, Coby Batty","The discovery of gold nuggets in the Sacramento Valley in early 1848 sparked the Gold Rush, arguably one of the most significant events to shape American history during the first half of ...                See full summary »",5.2,,,17,
