Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The Lady Vanishes,tt0079428,1979,"Action, Comedy, Mystery","Director:, Anthony Page, | ,     Stars:, Elliott Gould, , Cybill Shepherd, , Angela Lansbury, , Herbert Lom","While travelling by rail in interwar Nazi Germany, a young socialite finds that a fellow female passenger has disappeared from the train, but nobody else remembers her having been on board.",6.0,95 min,PG,2873,
The Prisoner of Zenda,tt0029442,1937,"Adventure, Drama, Music","Directors:, John Cromwell, , W.S. Van Dyke, | ,     Stars:, Ronald Colman, , Madeleine Carroll, , C. Aubrey Smith, , Raymond Massey","An Englishman on a Ruritarian holiday must impersonate the king when the rightful monarch, a distant cousin, is drugged and kidnapped.",7.6,101 min,Approved,4832,
Lili,tt0046000,1953,"Drama, Musical, Romance","Director:, Charles Walters, | ,     Stars:, Leslie Caron, , Mel Ferrer, , Jean-Pierre Aumont, , Zsa Zsa Gabor",An orphaned young woman becomes part of a puppet act and forms a relationship with the anti-social puppeteer.,7.3,81 min,Passed,3783,
The Gypsy Moths,tt0064397,1969,"Action, Drama, Romance","Director:, John Frankenheimer, | ,     Stars:, Burt Lancaster, , Deborah Kerr, , Gene Hackman, , Scott Wilson",Three skydivers and their travelling thrill show barnstorm through a small midwestern town one Fourth of July weekend.,6.3,107 min,R,2304,
Charulata,tt0057935,1964,"Drama, Romance","Director:, Satyajit Ray, | ,     Stars:, Soumitra Chatterjee, , Madhavi Mukherjee, , Shailen Mukherjee, , Shyamal Ghoshal","The lonely wife of a newspaper editor falls in love with her visiting cousin-in-law, who shares her love for literature.",8.1,117 min,Not Rated,6817,"77,820"
Falling for Christmas,tt5574012,2016 TV Movie,"Drama, Romance, Sport","Director:, Christie Will Wolf, | ,     Stars:, Leah Renee, , Niall Matter, , Lisa Whelchel, , Michael Teigen","An injured figure skater is sent to the mountains to recover from an injury. Once there, she meets an ex-hockey player and his young daughter and begins to realize that something is missing from her life.",6.2,87 min,TV-G,1556,
One Hour with You,tt0023303,1932,"Comedy, Musical, Romance","Directors:, George Cukor, , Ernst Lubitsch, | ,     Stars:, Maurice Chevalier, , Jeanette MacDonald, , Genevieve Tobin, , Lili Damita",An unhappily married couple try to come between a happy one.,7.1,78 min,Passed,2769,
Appetite for Love,tt5458812,2016 TV Movie,"Comedy, Romance","Director:, David Mackay, | ,     Stars:, Taylor Cole, , Andrew W. Walker, , Alley Mills, , Marcus Rosner","A corporate executive is sent to a small town to re-brand a restaurant as part of a strategic acquisition, but the iconic diner happens to be in her home town where she hasn't been in years and the owner is her high school sweetheart.",6.2,84 min,TV-G,2350,
The Spies Who Loved Me,tt12867972,2020,"Action, Comedy, Romance","Stars:, Yoo In-na, , Eric Moon, , Jihoo Moon, , Ju-hwan Lim","""The Spy Who Loved Me"" is a suspenseful romantic comedy about a woman who inadvertently gets caught up in the world of espionage.",6.3,35 min,,207,
Chup Chup Ke,tt0464160,2006,"Comedy, Drama, Romance","Directors:, Priyadarshan, , Kookie Gulati, | ,     Stars:, Shahid Kapoor, , Kareena Kapoor, , Om Puri, , Paresh Rawal","A debt-ridden young man attempts suicide, but is rescued only to find that his luck is finally turning.",6.9,164 min,Not Rated,11757,"334,618"
Against the Ropes,tt0312329,2004,"Biography, Drama, Romance","Director:, Charles S. Dutton, | ,     Stars:, Meg Ryan, , Omar Epps, , Charles S. Dutton, , Tony Shalhoub","A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.",5.3,111 min,PG-13,7318,"5,884,190"
How I Got Into College,tt0097530,1989,"Comedy, Romance","Director:, Savage Steve Holland, | ,     Stars:, Anthony Edwards, , Corey Parker, , Lara Flynn Boyle, , Finn Carter",Marlon has a crush on Jessica (running for high school senior class president). Jessica wants to attend Ramsey College. Marlon wants to go wherever Jessica is going. Problem: low SAT score.,5.7,86 min,PG-13,2312,"1,642,239"
Straight from the Heart,tt0340380,2003 TV Movie,"Drama, Romance","Director:, David S. Cass Sr., | ,     Stars:, Teri Polo, , Andrew McCarthy, , Patricia Kalember, , Greg Evigan","A photographer in NYC has her refuse photos trashed. Later her boyfriend of 5 years offers his apartment key, not an engagement ring. Fixed by her matchmaker roomie, she meets a single rancher in Wyoming.",6.8,88 min,,1742,
I'm No Angel,tt0024166,1933,"Comedy, Music, Romance","Director:, Wesley Ruggles, | ,     Stars:, Mae West, , Cary Grant, , Gregory Ratoff, , Edward Arnold",Circus performer Tira seeks a better life pursuing the company of wealthy New York men with improbable comic complications along the way.,6.9,87 min,Passed,3734,"6,213,000"
Love Locks,tt6382412,2017 TV Movie,Romance,"Director:, Martin Wood, | ,     Stars:, Rebecca Romijn, , Jerry O'Connell, , Bruce Davison, , David Julian Hirsh","Twenty years after she was last in Paris, a woman returns to the City of Light, where she reconnects with her college boyfriend and first love.",6.4,95 min,TV-G,1520,
101 Reykjavík,tt0237993,2000,"Comedy, Romance","Director:, Baltasar Kormákur, | ,     Stars:, Hilmir Snær Guðnason, , Victoria Abril, , Hanna María Karlsdóttir, , Þrúður Vilhjálmsdóttir","Will the 30 y.o. Hlynur ever move out of his mother's apartment in Reykjavík? Social welfare keeps him passive but things change when his mother's Spanish friend, Lola, arrives and stays through Xmas and New Year's Eve.",6.8,88 min,Not Rated,9789,"12,182"
Homeboy,tt0095316,1988,"Crime, Drama, Romance","Director:, Michael Seresin, | ,     Stars:, Mickey Rourke, , Christopher Walken, , Debra Feuer, , Thomas Quinn","A simple self-destructive drifter and tough small-time boxer with a brain injury that could kill him meets and falls for a cute beach carnival owner, Ruby, but also befriends a sleazy friendly criminal, Wesley, who's planning a big score.",5.8,116 min,R,2680,
Desire,tt0105306,1992,"Drama, Romance","Director:, Andrew Birkin, | ,     Stars:, Greta Scacchi, , Vincent D'Onofrio, , Anaïs Jeanneret, , Hanns Zischler","A Scottish woman who attends school in Paris comes home for the summer and helps take in the straw, where she meets an attractive and simple man. They begin a torrid affair despite the ...                See full summary »",6.2,110 min,R,1189,
Normal Adolescent Behavior,tt0790721,2007,"Drama, Romance","Director:, Beth Schacter, | ,     Stars:, Amber Tamblyn, , Ashton Holmes, , Kelli Garner, , Daryl Sabara","Wendy and her friends avoid the heartless world of random hookups and friends-with-benefits by spending all their time together. When she meets Sean, Wendy is torn between her genuine affection and desire for him and her commitment to her friends, especially her best friend Billie: and Billie isn't interested in losing her friends.",5.1,93 min,R,2513,
Vicki,tt0046515,1953,"Crime, Drama, Film-Noir","Director:, Harry Horner, | ,     Stars:, Jeanne Crain, , Jean Peters, , Elliott Reid, , Richard Boone",The untimely murder of a New York glamor-girl sparks an investigation with an emotionally driven detective at the helm.,6.5,85 min,Approved,1196,
Learning to Drive,tt3062976,2014,"Comedy, Drama, Romance","Director:, Isabel Coixet, | ,     Stars:, Patricia Clarkson, , Ben Kingsley, , Grace Gummer, , Samantha Bee","As her marriage dissolves, a Manhattan writer takes driving lessons from a Sikh instructor with his own marriage troubles. In each other's company they find the courage to get back on the road and the strength to take the wheel.",6.4,90 min,R,7998,"3,446,820"
North Star,tt10684644,2022,"Short, Drama, Romance","Director:, P.J. Palmer, | ,     Stars:, Kevin Bacon, , Colman Domingo, , Laura Innes, , Audrey Wasilewski","A rural rancher and his ailing husband, struggling against poverty and isolation, make a heartbreaking decision in order to preserve the dignity of their marriage.",8.4,30 min,,77,
Silvana Sin Lana,tt5663544,2016– ,"Comedy, Drama, Romance","Stars:, Maritza Rodríguez, , Marimar Vega, , Valeria Menendez, , Carlos Ponce","A high society woman loses everything and has to move with her three daughters, and her mom to a middle-class neighborhood.",7.3,60 min,TV-14,358,
Hugo Pool,tt0119327,1997,"Comedy, Romance","Director:, Robert Downey Sr., | ,     Stars:, Alyssa Milano, , Mark Boone Junior, , Malcolm McDowell, , Brendan Dawson",An LA pool cleaner/Alyssa Milano falls in love with a young man with ALS/Lou Gehrig's Disease.,5.0,92 min,R,2034,"3,620"
Cinderella Liberty,tt0069883,1973,"Drama, Romance","Director:, Mark Rydell, | ,     Stars:, James Caan, , Marsha Mason, , Kirk Calloway, , Eli Wallach",A lonely Navy sailor falls in love with a hooker and becomes a surrogate father figure for her son during an extended liberty due to his service records being lost.,6.7,117 min,R,2325,"2,863,449"
The Frame,tt2567038,2014,"Crime, Drama, Fantasy","Director:, Jamin Winans, | ,     Stars:, David Carranza, , Tiffany Mualem, , Cal Bartlett, , Christopher Soren Kelly",Two strangers find their lives colliding in an impossible way. Alex is a methodical cargo thief working for a dangerous cartel. Sam is a determined paramedic trying to save the world while running from her past.,6.6,127 min,,3801,
Swinger,tt4665630,2016,"Comedy, Romance","Director:, Mikkel Munch-Fals, | ,     Stars:, Martin Buch, , Mille Dinesen, , Rasmus Botoft, , Lisbeth Wulff","Adam and his wife goes to their annual swingers-trip to spice up their middle class life, but meeting the young Patricia, makes up for some problems, since love and jealousy is not allowed in the swingers-club.",5.5,99 min,,7018,
What the Day Owes the Night,tt1934205,2012,"Drama, Romance","Director:, Alexandre Arcady, | ,     Stars:, Nora Arnezeder, , Fu'ad Aït Aattou, , Anne Parillaud, , Vincent Perez","Algeria, the 1930s. Younes is nine years old when he is put in his uncle's care in Oran. Rebaptized Jonas, he grows up among the Rio Salado youths, with whom he becomes friends. Emilie is ...                See full summary »",7.8,162 min,,3668,
Old Boy,tt9587390,2018,"Drama, Romance","Stars:, Kun Hu, , Yanzhi Wang, , Jianyi Li, , Hongjie Ni","Oldboy revolves around Wu Zheng, a pilot with a high-flying job and enviable good looks. He is more than capable of taking responsibility for the lives of countless passengers but outside ...                See full summary »",7.4,45 min,,24,
Make Way for Tomorrow,tt0029192,1937,"Drama, Romance","Director:, Leo McCarey, | ,     Stars:, Victor Moore, , Beulah Bondi, , Fay Bainter, , Thomas Mitchell",An elderly couple are forced to live hundreds of miles apart when they lose their house and none of their five children will take both parents in.,8.2,91 min,Passed,8963,
The Talk of the Town,tt0035417,1942,"Comedy, Drama, Romance","Director:, George Stevens, | ,     Stars:, Cary Grant, , Jean Arthur, , Ronald Colman, , Edgar Buchanan",An escaped prisoner has to prove his innocence to a stuffy law professor with the help of a spirited school teacher.,7.5,118 min,Approved,8713,
Not Cool,tt3569356,II) (2014,"Comedy, Drama, Romance","Director:, Shane Dawson, | ,     Stars:, Shane Dawson, , Cherami Leigh, , Drew Monson, , Lisa Schwartz","A group of modern day Pittsburgh teenagers spend their Thanksgiving break experiencing a mixture of love, friendship, partying, and sex.",3.6,93 min,Not Rated,5879,"35,688"
Sister of the Groom,tt9222438,2020,"Comedy, Drama, Romance","Director:, Amy Miller Gross, | ,     Stars:, Alicia Silverstone, , Mathilde Ollivier, , Jake Hoffman, , Tom Everett Scott","On Audrey's 40th birthday, her brother is marrying a girl he met in France. Secrets are revealed prior to the wedding. Audrey and the young, French fiancee do NOT get along.",4.6,92 min,R,759,
Madea's Family Reunion,tt0359639,2002 Video,"Comedy, Drama, Music","Directors:, Tyler Perry, , Elvin Ross, | ,     Stars:, Tyler Perry, , Isaac Carree, , Sonya T. Evans, , D'Atra Hicks","Just as Madea buries her sister, she must get ready for her granddaughter Lisa's wedding at the house: she must endure her neighbor Leroy Brown's nuttiness and having all her dysfunctional ...                See full summary »",4.4,134 min,,1540,
10 Things I Hate About Life,tt2402917,2014,"Comedy, Romance","Director:, Gil Junger, | ,     Stars:, Janet Montgomery, , Billy Campbell, , Elodie Yung, , Chelsey Crisp","Two teens unexpectedly fall in love, just before they are about to kill themselves.",6.0,,,99,
Love at Sea,tt7936538,2018 TV Movie,"Mystery, Romance","Director:, Mel Damski, | ,     Stars:, Alexa PenaVega, , Carlos PenaVega, , William R. Moses, , Audrey Landers",Event-planner Olivia organizes a culinary cruise and has everything set to the last detail--until she learns that she's dealing with a rookie cruise director who has his own way of doing things.,5.6,84 min,TV-G,1101,
The Loss of a Teardrop Diamond,tt0896031,2008,"Drama, Romance","Director:, Jodie Markell, | ,     Stars:, Bryce Dallas Howard, , Chris Evans, , Will Patton, , Ann-Margret","A rebellious socialite defies social conventions for a once-in-a-lifetime shot at true love, only to see her hopes shattered after a priceless diamond vanishes into thin air. Adapted from a long-lost Tennessee Williams screenplay.",5.8,102 min,PG-13,2766,"119,382"
Microhabitat,tt8191502,2017,"Comedy, Drama, Romance","Director:, Jeon Go-Woon, | ,     Stars:, Esom, , Jae-hong Ahn, , Jae-Hyun Choi, , Choi Deok-moon","Whiskey and cigarettes, the only ways of keeping her dignity in this city.",7.4,106 min,Not Rated,2751,
L'Atalante,tt0024844,1934,"Comedy, Drama, Romance","Director:, Jean Vigo, | ,     Stars:, Dita Parlo, , Jean Dasté, , Gilles Margaritis, , Louis Lefebvre",Newly married couple Juliette and a ship captain Jean struggle through marriage as they travel on the L'atalante along with the captain's first mate Le père Jules and a cabin boy.,7.8,89 min,Not Rated,16774,
The Shanghai Gesture,tt0034175,1941,"Crime, Drama, Film-Noir","Director:, Josef von Sternberg, | ,     Stars:, Gene Tierney, , Walter Huston, , Victor Mature, , Ona Munson","In Shanghai, dragon-lady 'Mother' Gin Sling operates a gambling house for wealthy patrons but she clashes with influential land developer Sir Guy Charteris who wants to put her out-of-business.",6.6,95 min,Approved,2872,
Ditto,tt22872370,II) (2022,"Drama, Fantasy, Romance","Director:, Eun-young Seo, | ,     Stars:, Yeo Jin-gu, , Yi-Hyun Cho, , Kim Hye-yoon, , Bae In-Hyuk","Yong hears a stranger's voice from the future, connecting them to each other and sharing their love stories.",6.7,114 min,13+,421,
Open Diaries,tt1496826,2009,"Drama, Romance","Directors:, Sasha A. Schriber, , Peter A. Schriber, | ,     Stars:, Jenny Abel, , Santana Alexis, , Tracy Beemer, , Kris Carter","Karen, 40, embarks on a provocative journey of self-discovery and sexual liberation when she finds love in the arms of a much younger man, Alex.",6.0,90 min,,30,
Girls of the Sun,tt4912412,2015–2016,"Comedy, Drama, Romance","Stars:, Emre Kinay, , Evrim Alasya, , Tolga Saritas, , Burcu Özberk",Gunes is a 35 years old woman and a literature teacher whose husband left her with no reason. So she decides to get married in order to afford a good future for her three daughters.,5.8,120 min,,2804,
Kasautii Zindagii Kay,tt8729932,2018–2020,"Drama, Romance","Stars:, Erica Fernandes, , Parth Samthaan, , Shubhaavi Choksey, , Uday Tikekar","A re-imagination of Anurag and Prerna's soul-stirring romance. Made for each other, will these star-crossed lovers unite against the odds of betrayal, revenge and retribution?",3.7,20 min,,1324,
Strayed,tt0329111,2003,"Drama, Romance, War","Director:, André Téchiné, | ,     Stars:, Emmanuelle Béart, , Gaspard Ulliel, , Grégoire Leprince-Ringuet, , Clémence Meyer",Emmanuelle Béart stars as a widowed schoolteacher who flees Nazi-occupied Paris with her children. A teenaged boy comes to their rescue by leading them into the forest -- their best shot at survival.,6.5,95 min,Unrated,3326,"482,357"
Go Ahead,tt12477960,2020,"Comedy, Drama, Family","Stars:, Steven Zhang, , Songyan Tu, , Xilin Zhang, , Tongshu Yang",It focuses on a family which is formed by three broken families and the stories within.,8.6,45 min,,983,
Prince of Bel Air,tt0091791,1986 TV Movie,"Comedy, Romance","Director:, Charles Braverman, | ,     Stars:, Mark Harmon, , Kirstie Alley, , Robert Vaughn, , Patrick Labyorteaux","A free-spirited, womanizing L.A. pool cleaner finds his lifestyle challenged by a new love interest.",5.6,95 min,R,609,
Jefferson in Paris,tt0113463,1995,"Biography, Drama, History","Director:, James Ivory, | ,     Stars:, Nick Nolte, , Greta Scacchi, , Gwyneth Paltrow, , Estelle Eonnet",Widower Thomas Jefferson (3rd US president 1801-09) lives in Paris 1785-90 with his daughter. He has a pretty slave girl accompany his other daughter to France. He has an alleged affair with her resulting in children.,5.7,139 min,PG-13,3122,"2,474,000"
Puzzle,tt0072349,1974,"Mystery, Romance, Thriller","Director:, Duccio Tessari, | ,     Stars:, Senta Berger, , Luc Merenda, , Umberto Orsini, , Anita Strindberg","An amnesiac man and his estranged wife restart their romance, only to find themselves hounded by unscrupulous figures from his past life.",6.3,92 min,,1085,
Nagi-Asu: A Lull in the Sea,tt3104236,2013–2014,"Animation, Drama, Fantasy","Stars:, Natsuki Hanae, , Mikako Komatsu, , Bryce Papenbrook, , Chris Hackney","Long ago, humanity lived in the sea, but some humans longed to go to land and eventually left the sea behind. Now in present day, the two human types co-exist though their thinking has ...                See full summary »",7.4,23 min,TV-PG,1301,
Catherine the Great,tt0112031,1995 TV Movie,"Biography, Drama, History","Directors:, Marvin J. Chomsky, , John Goldsmith, | ,     Stars:, Catherine Zeta-Jones, , Paul McGann, , Ian Richardson, , Brian Blessed","Trapped in a loveless arranged marriage to the immature future Czar, a young German Princess proves a skillful political infighter and rises to become Catherine the Great.",6.1,100 min,,1318,
Minnie and Moskowitz,tt0067433,1971,"Comedy, Drama, Romance","Director:, John Cassavetes, | ,     Stars:, Gena Rowlands, , Seymour Cassel, , Val Avery, , Timothy Carey",A museum curator falls in love with a crazy parking attendant.,7.2,114 min,GP,5057,
Private Passions,tt0331322,1984,"Drama, Romance","Director:, Kikuo Kawasaki, | ,     Stars:, Susanne Ashley, , Gavin Brannan, , David Siegel, , Sybil Danning","Mark goes to visit his uncle, Albert and his son Toni in Austria for the summer. He develops a serious crush on uncle's pretty stepdaughter Clair and at the same time tries to fend off ...                See full summary »",4.5,86 min,,83,
Sweet as Maple Syrup,tt14250266,2021 TV Movie,"Comedy, Romance","Director:, Caroline Labrèche, | ,     Stars:, Brooke Nevin, , Carlo Marks, , Jon McLaren, , Angela Galuppo","Rachelle is in a race against time when her family's maple orchard starts to decline, just ahead of the upcoming Maple Syrup Festival. With the help of Derek, a professor of arboriculture, ...                See full summary »",6.7,90 min,,212,
Goliath Awaits,tt0082461,1981– ,"Adventure, Drama, Romance","Stars:, Mark Harmon, , Christopher Lee, , Eddie Albert, , John Carradine",A team of scientists discover a secret underwater community within the wreck of an ocean liner that sank during World War II.,6.6,200 min,PG,1151,
Five Fingers of Death,tt0070800,1972,"Action, Drama, Romance","Director:, Chang-hwa Jeong, | ,     Stars:, Lieh Lo, , Ping Wang, , Hsiung Chao, , Chin-Feng Wang","As two martial arts schools prepare for an important tournament, one school's master is a dishonorable man, and to ensure his son wins the title, he hires three Japanese samurais, who target the rival school's best fighter.",7.1,104 min,R,3712,
Crystal Fairy & the Magical Cactus,tt2332579,2013,"Adventure, Comedy, Drama","Director:, Sebastián Silva, | ,     Stars:, Michael Cera, , Gaby Hoffmann, , Juan Andrés Silva, , Agustín Silva","As Jamie travels in Chile, he invites an eccentric woman to join his group's quest to score a fabled hallucinogen, a move that finds him at odds with his new companion, until they drink the magic brew on a beach at the edge of the desert.",5.8,98 min,Not Rated,8275,"190,704"
Strangers When We Meet,tt0054345,1960,"Drama, Romance","Director:, Richard Quine, | ,     Stars:, Kirk Douglas, , Kim Novak, , Ernie Kovacs, , Barbara Rush","A suburban architect loves his wife but is bored with his marriage and with his work, so he takes up with the neglected, married beauty who lives down the street.",7.1,117 min,Approved,2495,
Dates,tt2964118,2013,"Drama, Romance","Stars:, Oona Chaplin, , Ben Chaplin, , Will Mellor, , Gemma Chan",The social minefield that is 21st century dating.,7.5,,,1833,
The Rational Life,tt14376958,2021– ,"Drama, Romance","Stars:, Zonghan Li, , Dylan Wang, , Lan Qin, , Bao Wen Jin",Shen Ruo Xin is a thirty-something professional who decides to take a stand against unfair societal expectations At her workplace she finds herself drawn to two different men - one her ...                See full summary »,8.0,45 min,,690,
"2 Girls, 1 Cup: The Show",tt2875496,2008,"Short, Action, Comedy","Stars:, Justin Roiland, , Amy Roiland, , Kelsy Abbott, , Eric Falconer","Based on the infamous internet video, this series of shorts follows the adventures of a cup living with two girls in Sherman Oaks.",6.2,5 min,,113,
The Empty Hours,tt3249158,2013,"Drama, Romance","Director:, Aarón Fernández Lesur, | ,     Stars:, Kristyan Ferrer, , Adriana Paz, , Eliseo Lara Martínez, , Abril Amaranta","On the desolated coast of Veracruz, Mexico, 17-year-old Sebastián takes over running his uncle's small & cozy rent-by-the-hour motel. There all by himself much of the time, he meets Miranda...                See full summary »",6.5,101 min,Not Rated,785,"7,879"
The Night Belongs to Lovers,tt13779412,2021,"Drama, Romance","Director:, Julien Hilmoine, | ,     Stars:, Laura Müller, , Schemci Lauth","An encounter. Between waves and cliffs. The night. In a week, he gets married. For years, she no longer believes in pleasure. They meet. They play. They speak. They want each other. As a ...                See full summary »",5.8,88 min,,206,
Sailor Moon Eternal,tt10635042,2021,"Animation, Action, Adventure","Director:, Chiaki Kon, | ,     Stars:, Kotono Mitsuishi, , Stephanie Sheh, , Kate Higgins, , Cristina Valenzuela","When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world.",6.9,160 min,TV-14,1417,
One Day We'll Tell Each Other Everything,tt21654390,2023,"Drama, History, Romance","Director:, Emily Atef, | ,     Stars:, Marlene Burow, , Felix Kramer, , Cedric Eich, , Silke Bodenbender","Set in a warm summer in 1990 in former East Germany, it follows a young woman who begins a relationship with a charismatic farmer who is twice her age.",6.1,129 min,,133,
Fukrey,tt2806788,2013,"Comedy, Drama, Romance","Director:, Mrighdeep Lamba, | ,     Stars:, Pulkit Samrat, , Manjot Singh, , Ali Fazal, , Varun Sharma","The paths of four dream-chasing college friends cross with an array of colourful characters, from a tough-talking Punjabi female don to a Jugaad Baaz college watchman. Mayhem ensues.",6.9,139 min,Not Rated,12346,"124,221"
The Blind Man Who Did Not Want to See Titanic,tt13328824,2021,"Comedy, Drama, Romance","Director:, Teemu Nikki, | ,     Stars:, Petri Poikolainen, , Marjaana Maijala, , Samuli Jaskio, , Rami Rusinen","Jaakko and Sirpa have never met face to face but used to talk on the phone every day. When he heard about her declining health, he decides to go meet her in another city ,and when he saw he was blind and paralyzed from the chest down.",7.5,82 min,,1302,
The Weakness of the Bolshevik,tt0385703,2003,"Adventure, Drama, Romance","Director:, Manuel Martín Cuenca, | ,     Stars:, Luis Tosar, , Mar Regueras, , María Valverde, , Rubén Ochandiano","Based on a novel by Lorenzo Silva, this movie deals with the unusual and tragic relationship between a frustrated businessman and a 14-year-old student. After crashing into the rear of the ...                See full summary »",6.9,95 min,,2287,
Executive Suite,tt0046963,1954,"Drama, Romance","Director:, Robert Wise, | ,     Stars:, William Holden, , Barbara Stanwyck, , June Allyson, , Fredric March","When the head of a large manufacturing firm dies suddenly from a stroke, his vice presidents vie to see who will replace him.",7.4,104 min,Passed,4344,
Mother Night,tt0117093,1996,"Drama, Romance, War","Director:, Keith Gordon, | ,     Stars:, Nick Nolte, , Sheryl Lee, , Tony Robinow, , Michael McGill","An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war.",7.1,114 min,R,5404,"392,362"
Young Man with a Horn,tt0043153,1950,"Biography, Drama, Music","Director:, Michael Curtiz, | ,     Stars:, Kirk Douglas, , Lauren Bacall, , Doris Day, , Hoagy Carmichael",A young trumpet player is torn between an honest singer and a manipulative heiress.,7.2,112 min,Passed,3701,
Yamada-kun to 7-nin no Majo,tt4623042,2014–2015,"Animation, Comedy, Fantasy","Stars:, Ryôta Ôsaka, , Saori Hayami, , Toshiki Masuda, , Maaya Uchida",Ryu Yamada is kissing his normal life goodbye after he ends up in a bizarre body swap with honor student Urara Shiraishi!,7.2,24 min,TV-14,2334,
The Iceman Cometh,tt0097618,1989,"Action, Comedy, Romance","Director:, Clarence Fok, | ,     Stars:, Maggie Cheung, , Biao Yuen, , Wah Yuen, , Lai-Yui Lee",A frozen Ming Dynasty royal guard and the equally frigid rapist-killer he's tracking are thawed out in modern-day Hong Kong.,6.6,114 min,,1040,
Words and Pictures,tt2380331,2013,"Comedy, Drama, Romance","Director:, Fred Schepisi, | ,     Stars:, Clive Owen, , Juliette Binoche, , Bruce Davison, , Amy Brenneman",An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.,6.6,111 min,PG-13,11181,"2,166,206"
Medicine for Melancholy,tt1133989,2008,"Drama, Romance","Director:, Barry Jenkins, | ,     Stars:, Wyatt Cenac, , Tracey Heggins, , John Thurgood, , Brent Weinbach",Twenty-four hours in the tentative relationship of two young San Franciscans also dealing with the conundrum of being a minority in a rapidly gentrifying city.,6.6,88 min,Not Rated,2365,"110,869"
Haasil,tt0362696,2003,"Crime, Drama, Romance","Director:, Tigmanshu Dhulia, | ,     Stars:, Jimmy Shergill, , Hrishitaa Bhatt, , Irrfan Khan, , Ashutosh Rana","Aniruddh, a law-abiding college student, in love with Niharika, gets caught up in college politics and crime and must fight it out for himself when his friend becomes his foe.",7.6,160 min,Not Rated,3032,
Come See the Paradise,tt0099291,1990,"Drama, Romance, War","Director:, Alan Parker, | ,     Stars:, Dennis Quaid, , Tamlyn Tomita, , Sab Shimono, , Shizuko Hoshi",The passionate romance between an Irish-American man and a Japanese-American woman is threatened when the Pearl Harbor attacks happen and the woman is forced into a prison camp because of her ethnicity.,6.7,138 min,R,2932,"847,306"
The Winslow Boy,tt0155388,1999,"Drama, Romance","Director:, David Mamet, | ,     Stars:, Rebecca Pidgeon, , Jeremy Northam, , Nigel Hawthorne, , Matthew Pidgeon","Following the theft of a postal order, a 14-year-old cadet is expelled from Naval College. To save the honour of the boy and his family, the pre-eminent barrister of the day is engaged to take on the might of the Admiralty.",7.3,104 min,G,9284,"3,956,112"
Jaadugar,tt13793230,2022,"Comedy, Drama, Fantasy","Director:, Sameer Saxena, | ,     Stars:, Jitendra Kumar, , Arushi Sharma, , Jaaved Jaaferi, , Raksha Panwar","Magic Meenu, a small-time magician in Neemuch, M.P., has to win a local football tournament in order to marry the girl he loves.",6.9,167 min,TV-14,11069,
B. Monkey,tt0120594,1998,"Crime, Drama, Romance","Director:, Michael Radford, | ,     Stars:, Asia Argento, , Jared Harris, , Rupert Everett, , Jonathan Rhys Meyers",A young woman attempts to end her criminal career. But she needs love to make it.,5.9,92 min,R,3525,"34,524"
Lorna Doone,tt0259786,2000 TV Movie,"Drama, Romance","Director:, Mike Barker, | ,     Stars:, Neil Finnighan, , Jack Baverstock, , Trevor Cooper, , Aidan Gillen","Against a backdrop of political and religious upheaval, a farmer falls in love with the ""queen"" of the notorious Doone clan --a family that he has sworn vengeance on.",6.9,180 min,,1962,
Mistral's Daughter,tt0086762,1984,"Drama, Romance","Stars:, Stefanie Powers, , Lee Remick, , Stacy Keach, , Ian Richardson","Beautiful and naïve Maggy Lunel (Stefanie Powers) arrives in Paris completely broke. She becomes an artist's model and the toast of Paris, attracting the attention of Picasso-like painter ...                See full summary »",6.7,390 min,,791,
Amigas y rivales,tt0271278,2001– ,"Drama, Romance","Stars:, Manuela Ímaz, , Elias Chiprout, , Christina Pastor, , Michelle Vieth","Jimena De la O, the daughter of the richest man in Mexico is a troubled teen along with her best friend Ofelia, the two despise others who are not at their socioeconomical level, and live a...                See full summary »",7.1,45 min,,295,
Anne of Green Gables,tt0078560,1979,"Animation, Drama, Family","Stars:, Eiko Yamada, , Fumie Kitahara, , Michio Hazama, , Ryûji Saikachi","Based on the books by Lucy Maud Montgomery, this 50 episode series tells the story of Anne Shirley, a young orphan living in 19th century Canada.",7.7,24 min,,1924,
Reindeer Games Homecoming,tt15825220,2022 TV Movie,"Comedy, Drama, Romance","Director:, Brian Herzlinger, | ,     Stars:, Sarah Drew, , Justin Bruening, , Ashley Bryant, , Ava Cheung","When her father dies, MacKenzie keeps her father's tradition of the town's fundraising ""The Reindeer Games"" alive, but when high school crush Chase shows up and plays against her, the spark between them grows.",6.9,90 min,TV-PG,498,
"I Do, I Do, I Do",tt4380748,2015 TV Movie,"Comedy, Fantasy, Romance","Director:, Ron Oliver, | ,     Stars:, Autumn Reeser, , Ali Liebert, , Shawn Roberts, , Christine Willes",An architect relives her disastrous wedding day over and over until she discovers what she really wants in life.,6.1,87 min,TV-G,2117,
