Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The New Scooby and Scrappy-Doo Show,tt0084970,1983–1985,"Animation, Action, Adventure","Stars:, Don Messick, , Casey Kasem, , Heather North, , John Stephenson","Reporter Daphne hires Scooby, Scrappy and Shaggy as her assistants to solve spooky mysteries.",6.4,30 min,,1866,
Horror of the Blood Monsters,tt0065852,1970,"Adventure, Horror, Sci-Fi","Director:, Al Adamson, | ,     Stars:, John Carradine, , Robert Dix, , Vicki Volante, , Joey Benson","In the near future with a intergalactic vampire plague threatening earth, an expedition is sent to a distant galaxy in hopes of discovering the plague's source. Landing on a mysterious ...                See full summary »",3.1,85 min,GP,1093,
Santo in the Treasure of Dracula,tt0208504,1969,"Action, Adventure, Fantasy","Director:, René Cardona, | ,     Stars:, Santo, , Aldo Monti, , Noelia Noel, , Roberto G. Rivera","Mexican wrestler El Santo invents a time machine. After somebody uses the machine to find the hidden location of Drácula's treasure, El Santo must hunt down the vampire.",5.0,81 min,,466,
The Incantation,tt5361596,2018,"Adventure, Fantasy, Horror","Director:, Jude S. Walko, | ,     Stars:, Dean Cain, , Sam Valentine, , Jude S. Walko, , Dylan Kellogg","A young American girl has a chance of a lifetime to visit her ancestors castle in the south of France, only to find that her family is hiding deep, dark secrets about their nefarious past, far away from prying eyes.",3.2,98 min,TV-14,505,
Morbius: The Living Vampire,tt4227392,2014,"Short, Action, Horror","Directors:, Adam Michaels, , Chaz Dray Schoenbeck, | ,     Stars:, Adam Michaels, , Carley Coakley, , Cody Evans, , Karl Learmont","In attempt to cure himself of a deadly blood disease, Dr. Michael Morbius takes his science too far. Now he must find his place in a world that will not accept him.",5.4,12 min,,146,
The Curse of Saree,tt16220548,2022,"Action, Fantasy, Horror","Stars:, Pimchanok Luevisadpaibul, , Sean Jindachot, , Oranate D. Caballes, , Wittaya Teptip","Nuannuerkaew Jaz has never thought of going to India, but now she has to fly to India for her sister Nilapat, who is was going to get married to Chaithat, the prince of Muntra Putra the ...                See full summary »",8.5,,,30,
Don Filipo,tt14715130,2021,"Horror, Thriller","Director:, Tim Muñoz, | ,     Stars:, Luis Padilla, , Drei Arias, , Raphael Robes, , Megan Sharpe",An LGBT-themed horror film set in a rural town in the Philippines. A remote village is gripped with fear. Its residents are missing one by one. Now a young nurse is in town to care for an ailing Don Filipo. Will he be the next victim?,5.6,92 min,,52,
Alien: Harvest,tt10015040,2019,"Short, Horror, Sci-Fi","Director:, Benjamin Howdeshell, | ,     Stars:, Agnes Albright, , Jessica Clark, , Adam Sinclair, , James C. Burns","The surviving crew of a damaged space harvester has a motion sensor as their only navigation tool leading them to safety, while a creature in the shadows terrorizes them. However, the greatest threat might have been hiding in plain sight.",6.3,9 min,,790,
Doomsday Stories,tt19357628,2023,Horror,"Directors:, Derek Braasch, , Marcelo Fabani, , Phil Herman, , James Panetta, , Joel D. Wynkoop, | ,     Stars:, Debbie D, , M. Catherine Wynkoop, , Lillian Lamour, , Constance Payne",A survivor in an Apocalyptic world tells stories leading to the end of the world.,4.4,120 min,,80,
Xtro II: The Second Encounter,tt0100975,1991,"Action, Drama, Fantasy","Director:, Harry Bromley Davenport, | ,     Stars:, Jan-Michael Vincent, , Paul Koslo, , Tara Buckman, , Jano Frandsen","Military scientists discover an alternate dimension and, subsequently, aliens with an appetite for human flesh.",3.3,92 min,R,1788,
Only You: An Animated Shorts Collection,tt26969235,2023– ,"Animation, Short, Comedy","Stars:, Stefan Singh, , Gabe Vadas, , Corey Feldman, , Barbara Goodson","What's a story Only You can tell? Inspired by this prompt, a diverse group of artists bring their personal stories to life across a spectacular range of animated styles and genres, including horror, comedy and fantasy.",6.6,,,76,
The Domestic,tt14927016,I) (2022,Horror,"Director:, Bradley Katzen, | ,     Stars:, Faith Baloyi, , Amanda Du-Pont, , Kudi Maradzika, , Kudi Maradzika","Set in a single-location, an upper-class, married couple hire the daughter of their recently deceased housekeeper as their new helper, only for things to take a dark and macabre turn when she tries to destroy them from within.",4.2,116 min,,120,
Little Devils: The Birth,tt0133064,1993,"Comedy, Horror","Director:, George Pavlou, | ,     Stars:, Russ Tamblyn, , Marc Price, , Nancy Valen, , Wayne McNamara","The Little Devils are mini-masters of mayhem, created by an evil scientist. Dr. Lionel discovers an ancient mudpot from Hell, returning home with samples of it. Unfortunately, he has been ...                See full summary »",3.4,100 min,,282,
Killer Pad,tt0787485,2008,"Comedy, Horror","Director:, Robert Englund, | ,     Stars:, Daniel Franzese, , Eric Jungmann, , Shane McRae, , Emily Baldoni",Three pals move into a haunted house in the Hollywood Hills.,4.0,84 min,R,1477,
The Cabinet of Caligari,tt0055819,1962,"Horror, Thriller","Director:, Roger Kay, | ,     Stars:, Glynis Johns, , Dan O'Herlihy, , Richard Davalos, , Lawrence Dobkin","When young Jane Lindstorm's (Glynis Johns) car breaks down, she makes her way to a somewhat frightening-looking mansion for help. Once there, however, her problems go from bad worse.",5.8,106 min,Approved,873,
Suffering Man's Charity,tt0489286,2007,"Comedy, Horror","Director:, Alan Cumming, | ,     Stars:, Alan Cumming, , Alison Guh, , David Boreanaz, , Anne Heche","Jonathan Vandermark is a music teacher with a weakness for young men with great aspirations and without a pot to piss in. When Sebastian enters his life and takes advantage of John's charity, his life and afterlife will be changed forever.",4.6,93 min,,874,
Alien Raiders,tt0996979,2008,"Action, Horror, Sci-Fi","Director:, Ben Rock, | ,     Stars:, Carlos Bernard, , Mathew St. Patrick, , Rockmond Dunbar, , Courtney Ford","A group enters a supermarket at closing time, shoots around and takes hostages. They believe aliens have arrived there then. Cops arrive outside.",5.6,85 min,R,8923,
Toby Dammit,tt11669728,1968,"Drama, Horror","Director:, Federico Fellini, | ,     Stars:, Terence Stamp, , Monica Pardo, , Anne Tonietti, , Marina Yaru","During a trip to Rome, a debauched Shakespearian actor is tormented by fans, the press, the Italian film industry and the Devil - who appears as a little girl seeking to collect his head.",7.6,45 min,,320,
Honey Bunny in Ghost Palace,tt15701018,2019,"Animation, Comedy, Horror","Director:, Niloy Bishwas Kanti, | ,     Star:, Mubeen Saudagar",Add a Plot,8.2,,,11,
Durgamati: The Myth,tt11229134,2020,"Horror, Thriller","Director:, Ashok G., | ,     Stars:, Bhumi Pednekar, , Arshad Warsi, , Mahie Gill, , Jisshu Sengupta","A bureaucrat is imprisoned in a haunted house for interrogation. However, things take an unexpected turn when she gets possessed by a spirit.",4.0,155 min,TV-MA,5627,
Amber Road,tt11416582,2022,Horror,"Director:, B. Luciano Barsuglia, | ,     Stars:, Rachel Riley, , Elissa Dowling, , William McNamara, , Janet Wang",This is a horrific tale filled with twists and turns in a world where nothing is as it seems. A couple find themselves imprisoned by a serial killer driven by the demands and depravity of individuals finding a community on the dark web.,9.1,,,308,
Jurassic Predator: Xtinction,tt1666187,2010,"Action, Horror, Sci-Fi","Director:, Amir Valinia, | ,     Stars:, Lochlyn Munro, , Mark Sheppard, , Elena Lyons, , Paul Wall","When her father seemingly goes missing, Laura LeCrois is forced to return home and face a terrifying creature living in the Louisiana wetlands: Alligator X, the ""T-Rex of the ocean!""",3.0,90 min,TV-14,955,
The Haunted Airman,tt0810892,2006 TV Movie,"Drama, Horror, Thriller","Director:, Chris Durlacher, | ,     Stars:, Julian Sands, , Rachael Stirling, , Robert Pattinson, , Daniel Ainsleigh","An injured RAF pilot, confined to a wheelchair is committed to an eerie hospital where he starts to lose his mind",4.4,68 min,R,2089,
Mondo Sexxxx: The Terry Kobrah Story,tt1860279,2011,"Comedy, Drama, Horror","Director:, Logan Myers, | ,     Stars:, Charlie Cooper, , Seth Goad, , James Dale, , Colin Forsyth","Shot for under $1,000 dollars in TN.Introducing Terry Kobrah, a man whose morals and general actions were extremely absurd to say the least. This docu/Horror/dark comedy looks back on his ...                See full synopsis »",5.7,78 min,,32,
The Herd,tt3820128,2014,"Short, Horror, Thriller","Director:, Melanie Light, | ,     Stars:, Dylan Barnes, , Victoria Broom, , Jon Campling, , Helen Dowson",Paula is imprisoned in inhuman squalor with other women; her captors abuse as resources her existence and human function. Escape on any level is hopeless as the women are condemned to lives...                See full summary »,6.6,21 min,,337,
All American Massacre,tt12695338,2000,Horror,"Director:, William Tony Hooper, | ,     Stars:, Bill Moseley, , Todd Bates, , Buckethead, , Greg Herger",Incarcerated for years in solitary confinement at a Texas Psychiatric Hospital. One of the most notorious killers of the past century is interviewed by a tabloid News crew. Recalling fond memories of happier times in his younger years.,6.5,60 min,,19,
1920 London,tt5638500,2016,"Horror, Mystery","Director:, Tinu Suresh Desai, | ,     Stars:, Sharman Joshi, , Meera Chopra, , Vishal Karwal, , Surendra Pal","After her husband is possessed by an evil spirit, a woman turns to her former lover to perform an exorcism.",4.1,120 min,,1850,
"Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid",tt0112685,1994,"Action, Comedy, Horror","Director:, Eric Louzil, | ,     Stars:, Brick Bronsky, , Lisa Star, , John Tallman, , Lisa Gaye","Taking place after the events of part two, where Roger Smith's twin sons Adlai and Dick are born; one of them is suddenly kidnapped and taught to be evil while Adlai is determined to foil the fiendish plot and save Tromaville.",4.1,102 min,R,1277,
Papaya: Love Goddess of the Cannibals,tt0078055,1978,"Crime, Horror, Romance","Director:, Joe D'Amato, | ,     Stars:, Melissa Chimenti, , Sirpa Lane, , Maurice Poli, , Nat Bush","A team of geologists attempt to remove a native cannibal population from an island to perform atomic research, but the cannibals' female leader disposes of them one by one by seduction.",4.4,88 min,Not Rated,692,
Daughter of Darkness,tt0107572,1993,"Comedy, Horror, Thriller","Director:, Kai-Ming Lai, | ,     Stars:, Lily Chung, , Hugo Ng, , Anthony Chau-Sang Wong, , Ka-Kui Ho",Police suspect a young teenager who was horrifically abused by her family and raped by her father of finally snapping and slaughtering them all.,5.7,96 min,,676,
Home Sweet Home,tt0082522,1981,Horror,"Director:, Nettie Peña, | ,     Stars:, Jake Steinfeld, , Vinessa Shaw, , Peter De Paula, , Don Edmonds","An escaped mental patient steals a station wagon and makes his way to the Bradleys' Thanksgiving celebration, where he plans to make them a little less thankful...",3.5,85 min,TV-PG,827,
Escape: Puzzle of Fear,tt6846978,2020,"Horror, Mystery, Thriller","Director:, J. Jones, | ,     Stars:, Tommy Nash, , Aubrey Reynolds, , Omar Gooding, , Naina Michaud",Hot-shot Hollywood agent Matthew Blake has a dark past. He thinks that he is on his way to a double date with his oldest friend to a new Escape Room in Los Angeles. When the couples are ...                See full summary »,3.5,83 min,,450,
"Murder Me, Monster",tt8311792,2018,"Drama, Horror, Thriller","Director:, Alejandro Fadel, | ,     Stars:, Víctor López, , Esteban Bigliardi, , Tania Casciani, , Romina Iniesta","Rural police officer Cruz investigates the bizarre case of a headless woman's body found in a remote region by the Andes Mountains. David, the husband of Cruz's lover Francisca, becomes the...                See full summary »",5.5,109 min,,1008,
Snuff Tapes,tt14399148,2020,Horror,"Director:, Vito Garcia Viedma, | ,     Stars:, Valentina Soto Albornoz, , Camila Carreno Arancibia, , Camila Medina, , Hugo Villar","The discovery of explicit footage on old VHS tapes triggers a woman's memory, forcing her to face her demons and seek revenge on the psychopath who raped her.",3.9,98 min,,53,
Proteus,tt0114196,1995,"Horror, Sci-Fi, Thriller","Director:, Bob Keen, | ,     Stars:, Craig Fairbrass, , Toni Barry, , William Marsh, , Jennifer Calvert",Group of heroin smugglers finds shelter on abandoned oil rig after their ship had exploded. Soon they find that the oil rig was just cover for biological experiment. One of the results is ...                See full summary »,4.1,97 min,R,1191,
Don't Look in the Mirror,tt21228594,I) (2022,"Short, Horror","Director:, Alex Magaña, | ,     Stars:, Erin Hadfield, , Autumn Noel, , Elle Sunkara",A girl finds a mirror that she can't look away from.,6.7,4 min,,53,
The Turn of the Screw,tt0072328,1974 TV Movie,"Drama, Horror, Thriller","Director:, Dan Curtis, | ,     Stars:, Lynn Redgrave, , Megs Jenkins, , John Barron, , Anthony Langdon","An English governess is hired to take care of two adorable orphans, who turn out to be not exactly what they seem to be.",6.0,120 min,TV-14,314,
Monster Island,tt0382856,2004 TV Movie,"Adventure, Comedy, Horror","Director:, Jack Perez, | ,     Stars:, Carmen Electra, , Daniel Letterle, , Mary Elizabeth Winstead, , La La Anthony",Six friends win a vacation to the Bermuda Triangle and become trapped with only an MTV Crew to help keep them alive. They have to rescue Carmen Electra escape while they all battle the monsters on Monster Island.,3.5,92 min,PG,1346,
The Bad Man,tt5372620,2018,"Drama, Horror","Director:, Scott Schirmer, | ,     Stars:, Ellie Church, , Arthur Cullipher, , Jason Crowe, , Dave Parker",Mary and PJ are kidnapped and tortured by a sadistic clown bent on transforming them into a 'doll' and a 'dog' -- servile sex slaves that will be sold to the highest bidders. When PJ goes ...                See full summary »,4.1,106 min,,311,
Patient 001,tt9034308,2018,"Horror, Sci-Fi, Thriller","Director:, Katie Fleischer, | ,     Stars:, Rosie Fellner, , Michael Hayden, , Noah Fleiss, , Michel Gill","A desperate wife agrees to have a baby cloned from her comatose husband's DNA. However, the husband gets better and they get rid of the baby - until the past comes calling decades later in a mix of mystery, lust and violence.",4.0,87 min,Not Rated,191,
The Hunted,tt3149900,2013,"Horror, Mystery, Thriller","Director:, Josh Stewart, | ,     Stars:, Josh Stewart, , Skipp Sudduth, , Katie Von Till, , Ronnie Gene Blevins","Chasing their dream of landing their own hunting show, two hunters head into the dense, secluded mountains of West Virginia only to realize they are not alone.",4.7,89 min,PG-13,1451,
Habit,tt5240258,I) (2017,Horror,"Director:, Simeon Halligan, | ,     Stars:, Jessica Barden, , William Ash, , Louis Emerick, , Roxanne Carrion","Set within the neon drenched rain swept underbelly of Manchester, where the addicted prey on the lost and the lonely.",5.0,96 min,Not Rated,1053,
Maya,tt5037912,V) (2015,"Horror, Thriller","Directors:, Md. Hafizur Rahman, , Ashwin Saravanan, | ,     Stars:, Nayanthara, , Aari, , Aari Arujunan, , Amzath Khan","A woman takes on the challenge of watching a horror film, alone in a theatre.",7.5,141 min,Not Rated,1741,
King's Game,tt1986089,2011,Horror,"Director:, Norio Tsuruta, | ,     Stars:, Yurina Kumai, , Airi Suzuki, , Mai Hagiwara, , Yoshihiko Hosoda",The students think of it as a silly joke when the mobile telephones ring with instructions for the classmates. The texts keep coming and the demands escalate under punishment of erasure ...                See full summary »,5.5,82 min,,301,
Night Junkies,tt0826587,2007,"Horror, Romance, Thriller","Director:, Lawrence Pearce, | ,     Stars:, Giles Alderson, , Lucy Bowen, , Beverley Eve, , Matt Tully","In London, Vincent Monroe is a young man addicted in blood that wanders through the red light district looking for lonely people to satisfy his addiction, dropping their bodies in the ...                See full summary »",4.5,90 min,R,675,
Luz: The Flower of Evil,tt4500678,I) (2019,"Drama, Fantasy, Horror","Director:, Juan Diego Escobar Alzate, | ,     Stars:, Yuri Vargas, , Conrado Osorio, , Jim Muñoz, , Andrea Esquivel","In the thickness of the mountains, in an isolated community led by a preacher known as El Señor, a presumed new Messiah is brought unleashing a wave of violence and pain.",4.9,104 min,,735,
Seek,tt10457404,2020,"Short, Horror","Director:, Aaron Morgan, | ,     Stars:, Steve Agee, , Clare Grant, , Allisyn Snyder, , Sarah Anne Williams","After driving all night, two sisters come across a dilapidated roadside park. It reveals itself to be more than meets the eye when one sister stumbles upon a mischievous resident inhabiting the bathroom that wants to play a sinister game.",5.9,6 min,,48,
El duende sátiro,tt15179736,2016,"Drama, Horror","Director:, Jorge Bastidas, | ,     Stars:, Jorge Cabrera, , Valeria Mosquera, , Axel Ortega, , Vicente Sánchez","Legend tells of a girl named Palmira. A teenager, becoming a beautiful woman, her normal small town life took an unexpected turn. A demon expelled from paradise falls in love with her, causing great misfortune; only one can defeat him.",2.5,88 min,,28,
Vampire Vixens from Venus,tt0114824,1995,"Comedy, Horror, Sci-Fi","Director:, Ted A. Bohus, | ,     Stars:, Leon Head, , Michelle Bauer, , Theresa Lynn, , J.J. North","Three Venusians land on Earth and transform themselves into beautiful buxom babes, then go about their task of sucking the life force out of unsuspecting males. Their disguises are a propos...                See full summary »",2.9,90 min,R,244,
The Witchmaker,tt0065217,1969,"Horror, Mystery","Director:, William O. Brown, | ,     Stars:, Anthony Eisley, , Thordis Brandt, , Alvy Moore, , Shelby Grant",A psychic researcher and his assistants investigate a series of murders of beautiful young women.,5.2,99 min,R,549,
The Parish,tt7681186,2019,"Horror, Thriller","Director:, David S. Hogan, | ,     Stars:, Angela DiMarco, , Sanae Loutsis, , Bill Oberst Jr., , Sara Coates","Haunted by the death of her husband, Liz uproots her daughter and moves them to a small town, where the real nightmares begin.",4.5,81 min,,652,
Talon Falls,tt7048676,2017,Horror,"Director:, Joshua Shreve, | ,     Stars:, Fred Biggs, , Morgan Wiggins, , Tim McCain, , Matthew Bozone",Four teenagers take a road trip to a Halloween scream park. Each one of them is captured and made part of the horrific attraction that they originally thought was fun and games.,4.4,75 min,,963,
Sociopathia,tt3899706,2015,Horror,"Directors:, Ruby Larocca, , Rich Mallery, | ,     Stars:, Nicola Fiore, , Ruby Larocca, , Asta Paredes, , George Stover","Walking the fine line between sanity and insanity, a reclusive prop maker for low-budget movies meets an alluring novice producer, as her already frail grip on reality prepares the ground for a ceaseless descent into pure madness.",3.5,86 min,,641,
The Shattering,tt11948716,2021,"Drama, Horror, Thriller","Director:, Daria Nazarova, | ,     Stars:, Charlotte Beckett, , Timothy Ryan Cole, , Murisa Harba","Claire has everything - money, a loving husband and a desired child. But suddenly her life changes. Doubts and lies bring her to the edge of insanity.",4.7,77 min,,235,
The Embalmer,tt0060716,1965,"Horror, Mystery, Thriller","Director:, Dino Tavella, | ,     Stars:, Maureen Brown, , Luigi Martocci, , Alcide Gazzotto, , Alba Brotto","A crazed killer is on the loose in the catacombs of Venice, Italy. He stalks beautiful women, drags them to his underground lair, kills them, then stuffs them and adds them to his ""collection.""",4.6,83 min,PG,506,
Dabbe 2,tt1560950,2009,Horror,"Director:, Hasan Karacadag, | ,     Stars:, Muharrem Dalfidan, , Incinur Dasdemir, , Leyla Göksun, , Yakup Berat Karadal",A Turkish family is trying to stay alive at the edge of the apocalypse.,3.0,85 min,,2590,
Crush the Skull,tt4149732,2015,"Comedy, Horror, Thriller","Director:, Viet Nguyen, | ,     Stars:, Walter Michael Bost, , Tim Chiou, , Chris Dinh, , Michelle Grondine","A couple of master thieves find themselves trapped within a house they intended to rob, only to discover they've inadvertently wandered into the lair of a deranged serial killer.",5.7,83 min,TV-14,1844,
Beyond Terror,tt0081193,1980,"Crime, Horror","Director:, Tomás Aznar, | ,     Stars:, Francisco Sánchez Grajera, , Raquel Ramírez, , Emilio Siegrist, , Antonio Jabalera","Deadly supernatural events plague three criminals and their two hostages, after burning an elderly woman's house.",5.6,83 min,Not Rated,319,
The Refrigerator,tt0102767,1991,"Comedy, Fantasy, Horror","Director:, Nicholas Jacobs, | ,     Stars:, Julia McNeal, , Dave Simonds, , Phyllis Salaberrios, , Angel Caban","A couple move into a bad apartment in a bad neighborhood in New York. The apartment contains a refrigerator, which is the only thing they like in the place. However, they slowly discover ...                See full summary »",4.2,86 min,EM,681,
Runaway Brain,tt0114308,1995,"Animation, Short, Action","Director:, Chris Bailey, | ,     Stars:, Wayne Allwine, , Russi Taylor, , Kelsey Grammer, , Jim Cummings","In an attempt to convince Minnie that he hasn't forgotten to buy her an anniversary present, Mickey Mouse ends up promising to take her to Hawaii. Funds being short, he applies for a job as...                See full summary »",7.3,7 min,G,1167,
The Hollow,tt4472596,2015 TV Movie,Horror,"Director:, Sheldon Wilson, | ,     Stars:, Stephanie Hunt, , Sarah Dugdale, , Alisha Newton, , Hilary Jardine","Something happens when Sarah, Marley and Emma visit their aunt Cora. A strange creature is killing people one by one. The only way to survive from the creature: to hide until dawn.",3.6,85 min,Not Rated,2009,
Phoonk,tt1267500,2008,"Drama, Horror, Mystery","Director:, Ram Gopal Varma, | ,     Stars:, Sudeep, , Amruta Khanvilkar, , Ahsaas Channa, , Ashwini Kalsekar",An atheist is forced to consult an exorcist after his daughter shows signs of being possessed.,3.9,110 min,,1370,
La cueva,tt3506302,2014,"Horror, Thriller","Director:, Alfredo Montero, | ,     Stars:, Marcos Ortiz, , Marta Castellote, , Eva García-Vacas, , Jorge Páez","Five friends go unannounced on a vacation. Soon they discover a cave entrance, which they decide to explore.",5.7,80 min,Not Rated,2308,
Vampire Clan,tt0310298,2002,"Drama, Horror","Director:, John Webb, | ,     Stars:, Drew Fuller, , Alexandra Breckenridge, , Timothy Lee DePriest, , Marina Black","Based on the true story of the murder of a girl's parents in Eustis, FL (USA), five teens in a vampire cult on the run are captured by police in New Orleans, LA and tell their tale of how they got there.",4.1,87 min,R,925,
Tales of Unease,tt0818734,1970,Horror,"Stars:, Roy Dotrice, , Jeremy Clyde, , Rachel Kempson, , Terence Rigby",British series adapted from a trio of horror-story anthologies which were edited by John Burke and published between 1960 and 1969. The television installments used the cream of Burke's crop.,7.2,30 min,,39,
Blood Lad,tt2760784,2013,"Animation, Action, Comedy","Stars:, Bryce Papenbrook, , Xanthe Huynh, , Ryôta Ôsaka, , Iori Nomizu","A vampire punk falls in love with a kind human girl, and when she is killed and turned into a ghost, he sets out on a quest to resurrect her.",7.0,24 min,TV-14,2237,
The Halloween Tree,tt0191173,1993 TV Movie,"Animation, Drama, Family","Director:, Mario Piluso, | ,     Stars:, Ray Bradbury, , Leonard Nimoy, , Annie Barker, , Alex Greenwald",Four children learn the origins of Halloween customs while trying to save the life of their friend.,7.8,69 min,Not Rated,2238,
Friendly Beast,tt5126274,2017,"Horror, Thriller","Director:, Gabriela Amaral, | ,     Stars:, Murilo Benício, , Luciana Paes, , Irandhir Santos, , Camila Morgado","The tense survival tale is set over several late-night hours in a sparsely-peopled Brazilian restaurant. When an armed robbery interrupts an already-terse dynamic between boss and customer,...                See full summary »",6.3,98 min,,1691,
The Minion,tt0139465,1998,"Action, Fantasy, Horror","Director:, Jean-Marc Piché, | ,     Stars:, Dolph Lundgren, , Françoise Robertson, , Roc Lafortune, , David Nerman","A 1500 year old body of one of the Knights Templar is discovered below New York's subway. Soon, a demonic minion and a modern Templar Knight are drawn to its secrets. So begins a battle for nothing less than the fate of the entire world.",3.9,95 min,R,1967,
Killer Toon,tt2973516,2013,"Horror, Thriller","Director:, Yong-gyun Kim, | ,     Stars:, Lee Si-young, , Uhm Ki-joon, , Kim Ji-young, , Oh Kwang-rok","Popular horror web-comic artist Ji Yoon finds life imitating her own work when her publisher turns up dead in a way, precisely mirrors the images in her latest comic.",6.2,104 min,,2099,
Crowsnest,tt2180333,2012,"Horror, Mystery, Thriller","Director:, Brenton Spencer, | ,     Stars:, Mittita Barber, , Aslam Husain, , Victor Zinck Jr., , Chelsey Reist","In late summer of 2011, five young friends on a road trip went missing after being attacked by nomadic cannibals in a huge RV. Video was recorded by the victims & recovered by police as evidence in their still-unsolved murders.",3.8,84 min,R,1688,
Bloody Murder,tt0240380,2000 Video,"Drama, Horror, Thriller","Director:, Ralph E. Portillo, | ,     Stars:, Jessica Morris, , Peter Guillemette, , Patrick Cavanaugh, , Crystalle Ford",Plans for a summer filled with fun and romance turn to terror for a group of young counselors.,3.1,88 min,R,1874,
Cannibal Hookers,tt7798918,2019,Horror,"Directors:, Donald Farmer, , Caroline Kopko, | ,     Stars:, James Balsamo, , Tristen Elliott, , Donald Farmer, , Jessa Flux",A woman escapes a religious cult but is still living a dangerous life. She turns tricks in Hollywood to get by. She crosses paths with the notorious cannibal hookers and joins their ...                See full summary »,2.9,70 min,,55,
Doom 3,tt0291868,2004 Video Game,"Action, Horror, Sci-Fi","Stars:, J. Grant Albrecht, , Dee Bradley Baker, , Michael Bell, , Steve Blum",A demonic invasion at Union Aerospace Corporation's Mars Research Facility has left only you and a handful of survivors with the chance to fight your way to safety.,7.8,,M,4305,
Bunni,tt3323588,2013,Horror,"Director:, Daniel Benedict, | ,     Stars:, Sara Ammons, , Daniel Benedict, , Johnny Bilson, , Eli Blue","Following a Halloween party, an attractive girl and her friends must fight to escape the nightmarish dwelling of a twisted killer with a dark secret.",3.0,60 min,,284,
Beyond Darkness,tt0103802,1990,Horror,"Director:, Claudio Fragasso, | ,     Stars:, Gene LeBrock, , David Brandon, , Barbara Bingham, , Michael Paul Stephenson",A minister and his wife move into a haunted house.,4.2,95 min,R,824,
Death Bell,tt1438522,2008,"Horror, Thriller","Director:, Hong-Seung Yoon, | ,     Stars:, Kim Bum, , In-sook Choi, , Da-Geon, , Hahm Eun-Jung",Advanced students who take a special class are being tortured by their class rank.,5.5,88 min,Not Rated,2969,
Beauty and the Beast,tt0078054,1978,"Fantasy, Horror, Mystery","Director:, Juraj Herz, | ,     Stars:, Zdena Studenková, , Vlastimil Harapes, , Václav Voska, , Jana Brejchová","In this gothic rendition of the classic fairy tale, a merchant's youngest daughter is held prisoner by a mysterious winged beast.",7.5,91 min,,1621,
Kisaragi Station,tt21235352,2022,"Drama, Horror","Director:, Jirô Nagae","Haruna Tsunematsu (Yuri Tsunematsu) is studying folklore at university and she decides the subject of her graduation thesis will be the ""Kisaragi Station"" urban legend which has been a hot topic on the Internet since 2004.",5.6,82 min,,149,
The Demon Barber of Fleet Street,tt0028331,1936,"Crime, Drama, Horror","Director:, George King, | ,     Stars:, Tod Slaughter, , Stella Rho, , John Singer, , Eve Lister","A Fleet Street barber recounts the story of Sweeney Todd, a notorious barber who in the last century murdered many customers for their money.",5.8,76 min,,1257,
The Monster Mash,tt20117176,2022,Horror,"Directors:, Kevin Losani, , Richard Terrasi, | ,     Stars:, Michael Gentile, , William Kozy, , Cherry Fu, , Justina Valentine",The Days of Creature Features Are Back.,6.5,113 min,,72,
Screaming Dead,tt0367014,2003 Video,Horror,"Director:, Brett Piper, | ,     Stars:, Rob Monkiewicz, , Rachael Robbins, , Erin Brown, , Joseph Farrell","Sleaze photographer Roger Neale and three beautiful models take up residence in a reportedly haunted old building - an ideal location for Neale's photographic ""study in terror.""",3.9,88 min,R,458,
Bummer,tt0068324,1973,"Crime, Drama, Horror","Director:, William Allen Castleman, | ,     Stars:, Kipp Whitman, , Dennis Burkley, , Connie Strickland, , Carol Speed","A touring small-time rock band called The Group picks up a couple of groupies. One night, the band's drunken, hulking bass player goes nuts and rapes the girls. The band refuses to believe that he's trouble, which leads to more tragedy.",3.8,90 min,R,302,
Dementer,tt8992690,2019,Horror,"Director:, Chad Crawford Kinkle, | ,     Stars:, Brandy Edmiston, , Larry Fessenden, , Katie Groshong, , Eller Hall","After fleeing a backwoods cult, a woman tries to turn her life around by taking a job in a home for special needs adults, only to discover that she must face her dark past to save a down syndrome girl.",4.2,80 min,,279,
Inner Sanctum II,tt0110138,1994,"Drama, Horror, Romance","Director:, Fred Olen Ray, | ,     Stars:, Michael Nouri, , Tracy Brooks Swope, , Sandahl Bergman, , David Warner","After a traumatized woman kills her rich husband in self defense, his family and friends show up to secure a piece of the inheritance for themselves even if it means driving the poor woman insane - or worse.",3.6,82 min,R,288,
Chiller,tt0324723,1995– ,"Drama, Fantasy, Horror","Stars:, Kevin McNally, , Phyllis Logan, , John Simm, , Peter Egan","A British horror/fantasy anthology series where each story involves, to some extent, the supernatural and features lead actors from UK television.",6.4,60 min,Not Rated,305,
Dusk Maiden of Amnesia,tt2340511,2012,"Animation, Comedy, Drama","Stars:, Brittney Karbowski, , Jessica Boone, , Emily Neves, , Clint Bickham","An old school building rumoured to be haunted is the place where a young woman was left to die. A freshman at the school, Niija Teiichi, stumbles upon the ghost of this woman and seems to ...                See full summary »",7.3,24 min,TV-14,1113,
