Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Code Lyoko,tt0417311,2003–2007,"Animation, Action, Adventure","Stars:, Sharon Mann, , Mirabelle Kirkland, , Matthew Géczy, , Barbara Scaff","When a group of four boarding school students discover a supercomputer housed inside an abandoned factory, they find a virtual world called Lyoko and awaken a sentient multi-agent system virus that tries to take over the real world.",7.3,26 min,TV-Y7,5447,
Christopher Columbus,tt0041247,1949,"Action, Adventure, Biography","Director:, David MacDonald, | ,     Stars:, Fredric March, , Florence Eldridge, , Francis L. Sullivan, , Kathleen Ryan",Christopher Columbus overcomes intrigue at the Spanish court and convinces Queen Isabella that his plan to reach the East by sailing west is practical.,6.0,99 min,Not Rated,564,
Godzilla: Final Wars,tt0399102,2004,"Action, Adventure, Fantasy","Directors:, Ryûhei Kitamura, , Koji Hashimoto, , Shûsuke Kaneko, , Toshio Masuda, , Takao Okawara, , Masaaki Tezuka, , Kenshô Yamashita, , Kazuki Ômori, | ,     Stars:, Masahiro Matsuoka, , Rei Kikukawa, , Don Frye, , Maki Mizuno","Godzilla's fiftieth Anniversary project, in which Godzilla travels around the world to fight his old foes and his allies plus a new, mysterious monster named Monster X.",6.3,125 min,PG-13,8879,
Vivy: Fluorite Eye's Song,tt13851958,2021– ,"Animation, Action, Adventure","Stars:, Atsumi Tanezaki, , Jun Fukuyama, , Cristina Valenzuela, , Max Mittelman","The female looking and first autonomous AI named Diva is created for one mission to make everyone happy by singing. Shortly Diva is confronted by an unknown ""program"" from the future with objective to make Diva join him and destroy AIs.",8.0,25 min,TV-MA,3611,
Tremors 3: Back to Perfection,tt0259685,2001 Video,"Action, Comedy, Horror","Director:, Brent Maddock, | ,     Stars:, Michael Gross, , Shawn Christian, , Susan Chuang, , Charlotte Stewart","The now famous Burt Gummer returns to his hometown of Perfection, Nevada for the first time in years, but the deadliest Graboid evolution yet forces him to save the town he swore to protect.",5.3,104 min,PG,18568,
Beyond the Poseidon Adventure,tt0078856,1979,"Action, Adventure","Director:, Irwin Allen, | ,     Stars:, Michael Caine, , Sally Field, , Telly Savalas, , Peter Boyle","An extension of the previous film, wherein a group of adventurers return to the overturned ship to seek several fortunes.",4.6,114 min,PG,5634,
Batwheels,tt13292830,2022– ,"Animation, Action, Adventure","Stars:, Jacob Bertrand, , Kimberly Brooks, , Mick Wingert, , Noah Kaye Bentley","Bam, Redbird, Bibi, Batwing, and Buff are thrust into hijinks and action as they learn important lessons about teamwork, friendship, and so much more while helping Batman, Robin, and Batgirl defend Gotham.",6.2,12 min,TV-Y7,220,
Pandora,tt10207090,2019–2020,"Action, Drama, Sci-Fi","Stars:, Priscilla Quintana, , Oliver Dench, , Ben Radcliffe, , Noah Huntley","Set in the year 2199, a young woman who has lost everything finds a new life at Earth's Space Training Academy where she learns to defend the galaxy from intergalactic threats.",4.3,42 min,TV-PG,6313,
The Ambushers,tt0062657,1967,"Action, Comedy, Sci-Fi","Director:, Henry Levin, | ,     Stars:, Dean Martin, , Senta Berger, , Janice Rule, , James Gregory",Secret agent Matt Helm must battle foreign spies and a rogue nation's exiled ruler in order to recover a hijacked U.S. government experimental flying saucer.,5.3,102 min,Not Rated,2149,
Broken Trail,tt0482857,2006,"Action, Adventure, Drama","Stars:, Robert Duvall, , Thomas Haden Church, , Greta Scacchi, , Chris Mulkey",A veteran cowboy and his nephew save five Chinese girls from prostitution while trekking from Oregon to Wyoming.,7.7,184 min,Not Rated,6490,
The Ballad of Lefty Brown,tt4400994,2017,"Action, Drama, Western","Director:, Jared Moshe, | ,     Stars:, Bill Pullman, , Peter Fonda, , Stephen Alan Seder, , Kathy Baker","A thrilling and action-packed Western, The Ballad of Lefty Brown is a story about loyalty, friendship, and the relentless pursuit of justice.",6.3,111 min,R,7137,"7,856"
Baywatch: Panic at Malibu Pier,tt0096898,1989 TV Movie,"Action, Drama","Director:, Richard Compton, | ,     Stars:, David Hasselhoff, , Parker Stevenson, , Shawn Weatherly, , Billy Warlock",Pilot for the cult 90s show 'Baywatch' about a team of L.A. county lifeguards led by heroic Mitch Buchannon. Jill trains rookies. Craig is stalked by a teen girl he saved. Aussie troublemaker joins the team. Mitch's kid needs rescuing.,6.2,95 min,,824,
Carry on Don't Lose Your Head,tt0060330,1967,"Action, Adventure, Comedy","Director:, Gerald Thomas, | ,     Stars:, Sidney James, , Kenneth Williams, , Jim Dale, , Charles Hawtrey","The time of the French revolution, and Citizen Robespierre is beheading the French aristocracy. When word gets to England, two noblemen, Sir Rodney Ffing and Lord Darcy take it upon ...                See full summary »",6.5,90 min,,2965,
City Hunter,tt1982229,2011,"Action, Romance, Thriller","Stars:, Lee Min-Ho, , Park Min-Young, , Sang-Jung Kim, , Ho-jin Chun",Lee Yun-seong was trained by his father's best friend in order to get revenge on the government for killing everyone in his father's unit.,8.1,60 min,TV-Y,6231,
Fist of the North Star,tt0091211,1984–1988,"Animation, Action, Adventure","Stars:, Akira Kamiya, , Shigeru Chiba, , Teiyû Ichiryûsai, , Tomiko Suzuki","After a nuclear war turns Earth into a lawless wasteland, Kenshiro, a practitioner of the deadly master art ""Hokuto Shinken"", fights a succession of tyrannical warriors to restore order.",8.2,25 min,TV-14,3362,
Day of the Dead,tt0489018,2008 Video,"Action, Horror, Sci-Fi","Director:, Steve Miner, | ,     Stars:, Mena Suvari, , Nick Cannon, , Michael Welch, , AnnaLynne McCord",When a small Colorado town is overrun by the flesh hungry dead a small group of survivors try to escape in a last ditch effort to stay alive.,4.5,86 min,R,21432,
Genshin Impact,tt11585486,2020 Video Game,"Action, Adventure, Fantasy","Stars:, Kevin Afghani, , Zach Aguilar, , Luis Alfonso, , Mark Allen Jr.","Each nation is associated with an element and worships a god associated with that element. A pair of twins arrive on Teyvat in the distant past, but are barred from leaving by an unknown god.",7.7,,T,1542,
Tsukimichi: Moonlit Fantasy,tt13311344,2021– ,"Animation, Action, Adventure","Stars:, Natsuki Hanae, , Akari Kitô, , Ayane Sakura, , Shinpachi Tsuji","The series tells the story of normal kid Makoto Misumi who, after being transported to a fantasy world to serve as its hero, is cut loose when the world's unnamed goddess decides he doesn't measure up to her standards of beauty.",7.6,23 min,TV-14,1832,
Speed Kills,tt6749318,2018,"Action, Crime, Drama","Director:, Jodi Scurfield, | ,     Stars:, John Travolta, , Katheryn Winnick, , Jennifer Esposito, , Michael Weston",Speedboat racing champion and multimillionaire Ben Aronoff leads a double life that lands him in trouble with the law and drug lords.,4.3,102 min,R,3786,
Hyena Road,tt4034452,2015,"Action, Drama, War","Director:, Paul Gross, | ,     Stars:, Rossif Sutherland, , Allan Hawco, , David Richmond-Peck, , Karl Campbell","Three different men, three different worlds, three different wars - all stand at the intersection of modern warfare - a murky world of fluid morality where all is not as it seems.",6.5,120 min,R,8180,"1,430"
Survive the Game,tt12861508,2021,"Action, Thriller","Director:, James Cullen Bressack, | ,     Stars:, Chad Michael Murray, , Bruce Willis, , Swen Temmel, , Michael Sirow",A man's life on his farm is interrupted when a cop and a pair of dangerous criminals show up.,3.1,97 min,R,4214,
Mafia: Definitive Edition,tt12354406,2020 Video Game,"Action, Adventure, Crime","Director:, Alex Cox, | ,     Stars:, Andrew Bongiorno, , Glenn Taranto, , Steven J. Oliver, , Don DiPetta",The game follows Thomas Angelo where his life as a hard-working taxi driver is forever changed after a fateful run-in with the Italian Mafia.,8.3,,M,3348,
Taxi 5,tt7238392,2018,"Action, Comedy, Crime","Director:, Franck Gastambide, | ,     Stars:, Franck Gastambide, , Malik Bentalha, , Bernard Farcy, , Salvatore Esposito","A police officer who's transferred in the police of Marseilles gets assigned to take down a group of Italian robbers who drive the powerful Ferraris with the older nephew of Daniel, a terrible driver who gets the legendary white taxi.",4.7,102 min,,10115,
The Dark Pictures: House of Ashes,tt13368198,2021 Video Game,"Action, Adventure, Horror","Directors:, Aletta Collins, , Will Doyle, | ,     Stars:, Ashley Tisdale, , Paul Zinno, , Alex Gravenstein, , Moe Jeudy-Lamour","A group of American marines comes across an underground nest of pure, ancient evil while trekking through the Arabian desert.",7.7,,M,1498,
Bulletproof Monk,tt0245803,2003,"Action, Comedy, Fantasy","Director:, Paul Hunter, | ,     Stars:, Chow Yun-Fat, , Seann William Scott, , Jaime King, , Karel Roden","Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a secret Nazi organization bent on world domination.",5.4,104 min,PG-13,51293,"23,020,488"
The Beast,tt1103968,2009,"Action, Crime, Drama","Stars:, Patrick Swayze, , Travis Fimmel, , Lindsay Pulsipher, , Kevin J. O'Connor","A veteran F.B.I. agent is assigned a new partner, unaware that the partner was recruited to investigate the veteran's activities.",7.7,60 min,TV-14,2955,
2025 Armageddon,tt24057390,2022,"Action, Sci-Fi","Director:, Michael Su, | ,     Stars:, Michael Paré, , Jhey Castles, , Lindsey Marie Wilson, , Joseph Michael Harris",A militant alien race launches an attack on Earth using gigantic creatures and geological disasters all based on those found on The Asylum's Movie Channel signal which reached their planet.,5.0,90 min,,86,
Max Payne,tt0291337,2001 Video Game,"Action, Crime, Drama","Stars:, James McCaffrey, , Haviland Morris, , Chris Phillips, , Jane Gennaro","A troubled NYPD cop is framed for murder and finds himself being hunted by the police, the mob, and a ruthless corporation.",9.2,,M,15556,
6-Headed Shark Attack,tt8360902,2018 TV Movie,"Action, Adventure, Comedy","Director:, Mark Atkins, | ,     Stars:, Brandon Auret, , Thandi Sebe, , Cord Newman, , Naima Sebe",Attendees of a marriage boot camp on a remote island have to fight a 6-headed shark that attacks the beach.,2.8,86 min,TV-14,1384,
Walkaway Joe,tt4427800,2020,"Action, Drama","Director:, Tom Wright, | ,     Stars:, David Strathairn, , Jeffrey Dean Morgan, , Julian Feder, , Julie Ann Emery","The story of an unlikely friendship between a young boy searching for his father, and a wandering loner hiding from his past.",5.5,89 min,,1278,
Sharky's Machine,tt0083064,1981,"Action, Crime, Drama","Director:, Burt Reynolds, | ,     Stars:, Burt Reynolds, , Rachel Ward, , Vittorio Gassman, , Brian Keith",Tom Sharky is demoted to vice after a bust goes terribly wrong. He and his team stumble across a mob murder tied to prostitution and government.,6.3,122 min,R,6430,"35,610,100"
iBoy,tt3171832,2017,"Action, Crime, Sci-Fi","Director:, Adam Randall, | ,     Stars:, Bill Milner, , Maisie Williams, , Miranda Richardson, , Rory Kinnear","After being shot, Tom awakens from a coma to discover that fragments of his smartphone have been embedded in his head--and worse, that returning to normal teenage life is impossible because he has developed a strange set of superpowers.",5.9,90 min,TV-MA,23716,
Battle of the Coral Sea,tt0052606,1959,"Action, Drama, Romance","Director:, Paul Wendkos, | ,     Stars:, Cliff Robertson, , Gia Scala, , Teru Shimada, , Patricia Cutts",In 1942 submarine commander Jeff Conway secretly photographs Japanese aircraft carriers in the Coral Sea but his submarine is damaged and he's forced to surrender.,5.5,86 min,Approved,670,
Trauma Center,tt9625664,2019,"Action, Thriller","Director:, Matt Eskandari, | ,     Stars:, Nicky Whelan, , Bruce Willis, , Tito Ortiz, , Texas Battle","Alone and trapped in a locked-down hospital, an injured young woman must escape a pair of vicious killers who are after the only piece of evidence that can implicate them in a grisly murder, the bullet in her leg.",4.0,87 min,R,11517,
Death Wish: The Face of Death,tt0109578,1994,"Action, Crime, Drama","Director:, Allan A. Goldstein, | ,     Stars:, Charles Bronson, , Lesley-Anne Down, , Michael Parks, , Chuck Shamata","Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",4.9,95 min,R,8269,"1,702,394"
Project A,tt0085127,1983,"Action, Comedy","Directors:, Jackie Chan, , Sammo Kam-Bo Hung, | ,     Stars:, Jackie Chan, , Sammo Kam-Bo Hung, , Biao Yuen, , Dick Wei","Fighting against pirates at the turn of the 20th century, the Hong Kong navy are failing miserably. It's up to Sergeant Lung (Jackie Chan) to take matters into his own hands.",7.3,105 min,PG-13,17688,
Trese,tt9310336,2021– ,"Animation, Action, Adventure","Stars:, Shay Mitchell, , Carlos Alazraqui, , Eric Bauza, , Steve Blum","Set in Manila where the mythical creatures of Philippine folklore live in hiding amongst humans, Alexandra Trese finds herself going head to head with a criminal underworld comprised of malevolent supernatural beings.",7.0,33 min,TV-MA,4411,
Super Crooks,tt14272628,2021– ,"Animation, Action, Adventure","Stars:, Jonah Scott, , Mezi Atwood, , Kenjirô Tsuda, , Abby Trott",Johnny Bolt recruits a group of ragtag supervillains for one last heist. Their target: A ruthless super-powered crime boss. What can go wrong?,7.1,30 min,TV-MA,2875,
The Howling: Reborn,tt1554092,2011 Video,"Action, Drama, Fantasy","Director:, Joe Nimziki, | ,     Stars:, Landon Liboiron, , Lindsey Shaw, , Ivana Milicevic, , Jesse Rath","A teenage outcast discovers he is a werewolf, and must battle a pack of the brutal creatures when they threaten him and his new girlfriend.",4.0,88 min,R,3794,
Kill Me Three Times,tt2393845,2014,"Action, Comedy, Crime","Director:, Kriv Stenders, | ,     Stars:, Simon Pegg, , Teresa Palmer, , Alice Braga, , Luke Hemsworth","Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment.",5.8,90 min,R,23852,"23,840"
Drop Zone,tt0109676,1994,"Action, Adventure, Thriller","Director:, John Badham, | ,     Stars:, Wesley Snipes, , Gary Busey, , Yancy Butler, , Michael Jeter",A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.,5.6,101 min,R,21062,"28,720,380"
Dinosaur King,tt1524993,2007–2009,"Animation, Action, Adventure","Stars:, Rebecca Soler, , Matt Hoverman, , David Zen Mansley, , Megumi Matsumoto","Max Taylor is the son of paleontologist Dr. Spike Taylor and is a fan of dinosaurs. Upon falling out of bed one morning, he sees something crashing into the woods. With his friends/fellow ...                See full summary »",5.8,30 min,TV-Y7-FV,817,
First Strike,tt0116704,1996,"Action, Adventure, Comedy","Director:, Stanley Tong, | ,     Stars:, Jackie Chan, , Jackson Lou, , Annie Wu, , Bill Tung",This fourth installment of Chan's Police Story film franchise has our hero trying to locate a missing nuclear warhead.,6.6,107 min,PG-13,21698,"15,318,863"
Wolf Warrior,tt3540136,2015,"Action, Crime, Thriller","Director:, Jing Wu, | ,     Stars:, Jing Wu, , Nan Yu, , Dahong Ni, , Kevin Lee",A Chinese special force soldier with extraordinary marksmanship is confronted by a group of deadly foreign mercenaries who are hired to assassinate him by a vicious drug lord.,5.3,90 min,Not Rated,5613,
The Master,tt0086756,1984,"Action, Adventure, Drama","Stars:, Lee Van Cleef, , Timothy Van Patten, , Shô Kosugi, , Cynthia Lea Clark",An aging American ninja master and his headstrong young apprentice search for the elder man's daughter.,4.4,60 min,TV-14,1517,
Viper,tt0108983,1994–1999,"Action, Adventure, Crime","Stars:, Joe Nipote, , Heather Medway, , J. Downing, , Jeff Kaake","In the near future, an organized crime group known as the ""Outfit"" has become a major force in America. Engineer Julian Wilkes develops a high-tech crime-fighting vehicle called the Viper, ...                See full summary »",5.8,60 min,,1886,
The Promised Neverland,tt11027510,2020,"Action, Adventure, Drama","Director:, Yûichirô Hirakawa, | ,     Stars:, Miyu Andô, , Minami Hamabe, , Rihito Itagaki, , Jyo Kairi","A group of the smartest kids at a seemingly perfect orphanage uncover its dark secret, and set in motion a dangerous and desperate escape plan.",5.5,119 min,,752,
TaleSpin,tt0098924,1990–1991,"Animation, Action, Adventure","Stars:, Ed Gilbert, , R.J. Williams, , Sally Struthers, , Jim Cummings",Baloo the Bear from The Jungle Book (1967) is cast as a 1930s Pacific Islands bush pilot.,7.5,30 min,TV-Y7,15423,
Sinbad,tt1979918,2012–2013,"Action, Adventure, Fantasy","Stars:, Elliot Knight, , Marama Corlett, , Elliot Cowan, , Junix Inocian",A Persian prisoner sets out to find his dead brother with help from his misfit group.,6.3,60 min,,3724,
Theodore Rex,tt0114658,1995,"Action, Comedy, Family","Director:, Jonathan R. Betuel, | ,     Stars:, Whoopi Goldberg, , Armin Mueller-Stahl, , Juliet Landau, , Bud Cort","In an alternate futuristic society, a tough female police detective is paired with a talking dinosaur to find the killer of dinosaurs and other prehistoric animals leading them to a mad scientist bent on creating a new Armageddon.",2.3,92 min,PG,4727,
The Osiris Child,tt4536768,2016,"Action, Adventure, Drama","Director:, Shane Abbess, | ,     Stars:, Kellan Lutz, , Daniel MacPherson, , Isabel Lucas, , Luke Ford","Set in the future in a time of interplanetary colonization, an unlikely pair race against an impending global crisis and are confronted by the monsters that live inside us all.",5.5,95 min,Not Rated,8874,
The New Avengers,tt0074031,1976–1977,"Action, Mystery, Thriller","Stars:, Patrick Macnee, , Gareth Hunt, , Joanna Lumley, , Maurice Marsac","Secret agent Steed, working for an unnamed branch of British intelligence, is teamed up with two partners to fight evil plots for world domination, dealing with suspended animation, biological warfare, robotics, and other threats.",7.2,60 min,,2496,
Remember,tt21279122,2022,"Action, Drama, Thriller","Director:, Il-Hyeong Lee, | ,     Stars:, Lee Sung-min, , Nam Joo-hyuk, , Geun-hyeong Park, , Man-sik Jeong","The story of Pil-Joo, an Alzheimer's patient in his 80s, who lost all his family during the Japanese colonial era, and devotes his lifelong revenge before his memories disappear, and a young man in his 20s who helps him.",6.8,128 min,,922,
Hell Ride,tt0411475,2008,"Action, Drama, Thriller","Director:, Larry Bishop, | ,     Stars:, Larry Bishop, , Dennis Hopper, , Michael Madsen, , Julia Jones","Two rival bikers gangs, the Victors and the Six-Six-Six's, refuel their decades-old rivalry.",5.0,84 min,R,16150,"194,287"
Johnny Test,tt0454349,2005–2014,"Animation, Action, Adventure","Stars:, James Arnold Taylor, , Maryke Hendrikse, , Rebecca Shoichet, , Sam Vincent","The adventures of average suburban boy Johnny Test, who wittingly plays test subject for his genius twin sisters' various experiments, reluctantly fighting evil villains in the process.",5.1,30 min,TV-Y7,8914,
It Takes a Thief,tt0062572,1968–1970,"Action, Adventure, Crime","Stars:, Robert Wagner, , Fred Astaire, , Malachi Throne, , Murray Pollack","The adventures of suave cat burglar Alexander Mundy, who plies his trade for the U.S. Government.",7.5,51 min,TV-PG,2098,
Fortress,tt0091069,1985,"Action, Crime, Thriller","Director:, Arch Nicholson, | ,     Stars:, Sean Garlick, , Rachel Ward, , Elaine Cusick, , Laurie Moran","After being kidnapped for ransom by four criminals, a schoolteacher and her students flee into a cave and build fortifications in anticipation of a decisive battle with their captors.",7.0,88 min,TV-MA,3332,
The Jezebels,tt0073778,1975,"Action, Crime, Drama","Director:, Jack Hill, | ,     Stars:, Robbie Lee, , Joanne Nail, , Monica Gayle, , Asher Brauner",The leader of an inner-city girl gang is challenged when a new girl moves into the neighborhood.,6.5,91 min,R,4054,"51,264"
Occupation,tt6774786,2018,"Action, Drama, Sci-Fi","Director:, Luke Sparke, | ,     Stars:, Dan Ewing, , Temuera Morrison, , Stephany Jacobsen, , Rhiannon Fish","A small group of town residents have to band together after a devastating ground invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers, and work together for a chance to strike back.",4.5,119 min,R,16805,
Bloodsucking Bastards,tt3487994,2015,"Action, Comedy, Horror","Director:, Brian James O'Connell, | ,     Stars:, Fran Kranz, , Pedro Pascal, , Joey Kern, , Joel Murray",A down on his luck cubicle worker and his slacker best friend discover their new boss is a vampire who is turning their coworkers into the un-dead.,5.7,86 min,Not Rated,6432,
Last Summer,tt13322702,2021,"Action, Crime, Drama","Stars:, Alperen Duymaz, , Ali Atay, , Hafsanur Sancaktutan, , Arif Piskin","Idealist Public Prosecutor Selim receives an offer he cannot refuse from organized crime leader Selcuk Taskin, whom he sent to prison. Selcuk will testify in the prosecutor's case, but in return, he asks the prosecutor to protect his son.",8.0,120 min,,3139,
Flash Gordon,tt0027623,1936,"Action, Adventure, Family","Directors:, Frederick Stephani, , Ray Taylor, | ,     Stars:, Buster Crabbe, , Jean Rogers, , Charles Middleton, , Priscilla Lawson","Flash Gordon, Dale Arden and Dr. Alexis Zarkov visit the planet Mongo to thwart the evil schemes of Emperor Ming the Merciless, who has set his planet on a collision course with Earth.",7.0,18 min,Approved,2541,
Gurudev Hoysala,tt24787322,2023,"Action, Crime, Drama","Director:, Vijay Naagendra, | ,     Stars:, Dhananjaya, , Amrutha Iyengar, , B.S. Avinash, , Naveen Shankar","An upright police officer, is transferred to Athani to investigate a case of a fellow missing officer. While working on the case, a young couple is brought to the station by one of his subordinates suspecting them of foul play.",6.9,130 min,,672,
Ninja III: The Domination,tt0087805,1984,"Action, Fantasy, Thriller","Director:, Sam Firstenberg, | ,     Stars:, Shô Kosugi, , Lucinda Dickey, , Jordan Bennett, , David Chung","An evil ninja attempts to avenge his death from beyond the grave, by possessing an innocent woman's body.",5.4,92 min,R,4992,"7,610,785"
Halo: Nightfall,tt3804114,2014,"Action, Adventure, Mystery","Stars:, Steven Waddington, , Siennah Buck, , Mike Colter, , Christian Contreras","While investigating terrorist activity on the distant colony world of Sedra, Jameson Locke and his team are caught in a horrific biological attack that exposes them to a much deeper danger.",5.5,30 min,Not Rated,5514,
Sword Art Online the Movie: Progressive - Scherzo of Deep Night,tt15830702,2022,"Animation, Action, Adventure","Director:, Ayako Kouno, | ,     Stars:, Haruka Tomatsu, , Yoshitsugu Matsuoka, , Shiori Izawa, , Kaede Hondo","Two months have passed since the deadly game began, and Kirito and Asuna continue to make progress. They stop for treasure, but then they must face Asuna's least favorite monster.",6.7,101 min,,503,
The Reincarnation of the Strongest Exorcist in Another World,tt25809288,2023,"Animation, Action, Adventure","Stars:, Marisa Duran, , Bev Mageto, , Mike Smith, , Drew Breedlove","Haruyoshi Kuga uses a reincarnation spell to bring Seika Lamprogue happiness, but his onmyo art exceeds the world's magic.",7.1,23 min,TV-14,583,
Knockin' on Heaven's Door,tt0119472,1997,"Action, Crime, Comedy","Director:, Thomas Jahn, | ,     Stars:, Til Schweiger, , Jan Josef Liefers, , Thierry van Werveke, , Moritz Bleibtreu","Two terminally ill patients escape from a hospital, steal a car and rush towards the sea.",7.8,87 min,Not Rated,32113,"3,296"
Lookism,tt22297722,2022– ,"Animation, Action, Drama","Stars:, Greg Chun, , Nicky Endres, , Garrett Gallego, , Shim Kyu-hyuk","In a society that favors good looks, a high school outcast leads a double life switching between his two bodies that are polar opposites in appearance.",7.7,25 min,TV-MA,4821,
The Rig,tt1093906,2010,"Action, Adventure, Horror","Director:, Peter Atencio, | ,     Stars:, William Forsythe, , Stacey Hinnen, , Serah D'Laine, , Marcus T. Paulk","In the midst of a tropical storm, the crew of an offshore oil rig must survive the rampage of a creature after invading its undersea habitat.",3.2,94 min,R,2086,
Beowulf: Return to the Shieldlands,tt4520906,2016,"Action, Adventure, Drama","Stars:, Kieran Bew, , Joanne Whalley, , Ed Speleers, , Laura Donnelly","Heroic legend Beowulf gallops through the epic and mythical Shieldlands, to his childhood home of Herot, hoping to set right past wrongs.",5.7,44 min,,3494,
A Way Out,tt8181422,2018 Video Game,"Action, Adventure, Crime","Director:, Josef Fares, | ,     Stars:, Fares Fares, , Eric Krogh, , Andrea Deck, , Jessica Calmhede","Prison inmates Vincent and Leo initially clash, but after Vincent helps Leo win a fight, they warm up to each other and decide to escape together.",8.0,,M,3479,
Fire Birds,tt0099575,1990,"Action, Adventure","Director:, David Green, | ,     Stars:, Nicolas Cage, , Tommy Lee Jones, , Sean Young, , Bryan Kestner",Elite Apache helicopter pilots are tasked with destroying powerful armed drug cartels operating in South America.,4.7,85 min,PG-13,6867,"14,760,451"
See You Yesterday,tt8743064,2019,"Action, Adventure, Crime","Director:, Stefon Bristol, | ,     Stars:, Eden Duncan-Smith, , Dante Crichlow, , Astro, , Marsha Stephanie Blake","Two Brooklyn teenage prodigies, C.J. Walker and Sebastian Thomas, build makeshift time machines to save C.J.'s brother, Calvin, from being wrongfully killed by a police officer.",5.3,84 min,TV-MA,11265,
Excess Baggage,tt0119086,1997,"Action, Comedy, Crime","Director:, Marco Brambilla, | ,     Stars:, Alicia Silverstone, , Benicio Del Toro, , Christopher Walken, , Jack Thompson","A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",5.4,101 min,PG-13,13881,"14,327,206"
Undercover,tt1909015,2011–2016,"Action, Crime, Drama","Stars:, Ivaylo Zahariev, , Zachary Baharov, , Vladimir Penev, , Marian Valev",Trained young policeman goes undercover in the gang of the most dangerous mafia boss in Bulgaria.,8.9,60 min,,27248,
Bronco Billy,tt0080472,1980,"Action, Adventure, Comedy","Director:, Clint Eastwood, | ,     Stars:, Clint Eastwood, , Sondra Locke, , Geoffrey Lewis, , Scatman Crothers","An idealistic, modern-day cowboy struggles to keep his Wild West show afloat in the face of hard luck and waning interest.",6.1,116 min,PG,12300,"24,265,659"
Trigger Point,tt13382698,2021,"Action, Mystery, Thriller","Director:, Brad Turner, | ,     Stars:, Barry Pepper, , Colm Feore, , Eve Harlow, , Carlo Rota","Follows Nicolas Shaw, a retired U.S. special operative who becomes part of an elite ""invisible"" team that quietly takes out the worst villains around the world.",5.0,85 min,Not Rated,2683,
Hatchet III,tt1870419,2013,"Action, Comedy, Horror","Director:, BJ McDonnell, | ,     Stars:, Danielle Harris, , Kane Hodder, , Zach Galligan, , Caroline Williams","A search and recovery team heads into the haunted swamp to pick up the pieces, and Marybeth learns the secret to ending the voodoo curse that has left Victor Crowley haunting and terrorizing Honey Island Swamp for decades.",5.6,81 min,R,9961,
Kickboxer: Vengeance,tt3082898,2016,"Action, Crime, Drama","Director:, John Stockwell, | ,     Stars:, Dave Bautista, , Alain Moussi, , Gina Carano, , Jean-Claude Van Damme",A kick boxer is out to avenge his brother.,4.9,90 min,Not Rated,11800,
Hard Hunted,tt0104391,1993,"Action, Adventure, Crime","Director:, Andy Sidaris, | ,     Stars:, Dona Speir, , Roberta Vasquez, , Bruce Penhall, , Geoffrey Moore",An international arms dealer will stop at nothing to retrieve a stolen Chinese nuclear relay hidden in a jade Buddha figurine. It's up to a group of undercover federal agents stationed in Hawaii to stop it falling into the wrong hands.,4.1,97 min,R,1260,
Mythica: A Quest for Heroes,tt3405714,2014,"Action, Adventure, Fantasy","Director:, Anne K. Black, | ,     Stars:, Melanie Stone, , Adam Johnson, , Jake Stormoen, , Nicola Posener","The young magician Marek dreams of exciting adventures. When she meets the help-seeking priestess Teela she offers her assistance and provides a motley troupe. Together they go in search of Teela's sister, who was kidnapped by a wild ogre.",5.4,92 min,Not Rated,4996,
Mesrine: Killer Instinct,tt1259014,2008,"Action, Biography, Crime","Director:, Jean-François Richet, | ,     Stars:, Vincent Cassel, , Cécile de France, , Gérard Depardieu, , Gilles Lellouche","The story of the notorious French gangster Jacques Mesrine, with the focus on his life before the early 1970s and the events that led to him being declared Public Enemy No. 1 in France.",7.5,113 min,R,34567,"551,660"
BioShock Infinite,tt1712064,2013 Video Game,"Action, Adventure, Drama","Director:, Ken Levine, | ,     Stars:, Troy Baker, , Courtnee Draper, , Kiff VandenHeuvel, , Laura Bailey","A man is sent to the flying city of Columbia to find a missing girl. However, upon arrival he discovers that the city, its people, and his objective are all not what they seem.",9.1,,M,21190,
Cleopatra 2525,tt0206476,2000–2001,"Sci-Fi, Action, Fantasy","Stars:, Gina Torres, , Victoria Pratt, , Jennifer Sky, , Elizabeth Hawthorne","An exotic dancer, cryogenically frozen in the year 2001, is accidentally thawed out in 2525 by two female warriors who are fighting against evil robots which have taken over the world. The ...                See full summary »",5.9,60 min,TV-14,2200,
Ramo,tt11051886,2020–2021,"Action, Drama","Stars:, Murat Yildirim, , Esra Bilgiç, , Sacide Tasaner, , Ilker Aksum",The series will focus on the conflict between the two families and a great love that will flourish between this struggle.,6.9,120 min,,2188,
