Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Battlegrounds: King of the World,tt0421293,2004– ,"Documentary, Sport","Stars:, Valerio Amarosso, , Pedro Cuesta, , Gerry Erasme, , Andre Howard","Who is the king of street-basketball? An un-tampered look on the ""real world"" and atmosphere of street basketball-matches.",7.5,,,17,
Saved for a Reason,tt5505862,2016,"Documentary, Drama, Sport","Director:, Tim Kressin",This 60-minute documentary chronicles the unforgettable journey of the 2014-2015 King's Knights boys basketball team. A mid-season accident threatened to derail the Knights' quest for a ...                See full summary »,6.6,60 min,TV-PG,14,
The British Bulldogs,tt6086220,1986 Video,Sport,"Director:, Vince McMahon, | ,     Stars:, Lou Albano, , Tommy Billington, , Larry Booker, , King Kong Bundy",Add a Plot,6.2,90 min,,14,
Donkey Kong Barrel Blast,tt9255886,2007 Video Game,Sport,"Director:, Kenichi Imaeda, | ,     Stars:, Takashi Nagasako, , Katsumi Suzuki, , Toshihide Tsuchiya, , Kaoru Sasajima",Add a Plot,7.0,,E,30,
Kentucky Blue Streak,tt0026563,1935,"Action, Crime, Drama","Director:, Raymond K. Johnson, | ,     Stars:, Edward J. Nugent, , Patricia Scott, , Frank Coghlan Jr., , Margaret Mann","Mary Bradley leaves her family's farm in Cloverdale, Kentucky to visit her brother Johnny, a jockey, in San Francisco. Their reunion is interrupted by Harry Johnson, who tries to convince ...                See full summary »",4.1,60 min,Passed,44,
LMFAO: Yes,tt2083401,2010 Music Video,"Short, Comedy, Music","Director:, Mickey Finnegan, | ,     Stars:, LMFAO, , Q Da Hypeman, , Jamie Foxx, , Stefan Gordy",Redfoo and Sky Blu find themselves up against the dreaded team Cobra McGavin in the 2010 Broom Cup Finals.,6.9,10 min,,50,
Atletico Partick,tt0388578,1995–1996,"Comedy, Sport","Stars:, Aline Mowat, , Gordon Kennedy, , Ronnie Letham, , Iain McColl",Add a Plot,7.5,30 min,,24,
Perfect Profile,tt0098079,1989,"Comedy, Romance, Sport","Director:, Jim C. Harris, | ,     Stars:, Nancy Lieberman, , Tom Campitelli, , Mike O'Dell, , Ray LePere",Brad Johnson is a successful young manager who owns a millions dollar heavy company. He believes the key to his success was trusting in the forecasts of his computers. So he wants to use ...                See full summary »,4.3,87 min,,49,
Flow State,tt2455402,2012,"Documentary, Sport","Director:, Max Bervy, | ,     Stars:, Chris Anthony, , Julian Carr, , Chris Davenport, , Aurélien Ducroz","Ever wonder how professional skiers and riders make it all look so easy? Join skiers like Daron Rahlves, Phil Meier, David Wise, Kaylin Richardson, and Travis Ganong as they carve runs and ...                See full summary »",6.5,100 min,Not Rated,33,
WWE Hell in a Cell,tt1706683,2009 TV Special,"Action, Sport","Director:, Kevin Dunn, | ,     Stars:, Mark Calaway, , John Cena, , Shawn Michaels, , Paul Levesque",Womans title: Mickie James vs Alicia Fox. Intercontinental title: John Morrison vs Ziggler. US title 3 way: Kingston vs Miz vs Swagger. DX vs Legacy. World title: CM Punk vs Undertaker. WWE title: Cena vs Orton,7.0,173 min,TV-PG,145,
Water Trix,tt0042034,1949,"Short, Sport","Director:, Charles T. Trego, | ,     Stars:, Pete Smith, , Charles T. Trego, , Preston Petersen","In this Pete Smith Specialty, cameraman Charles T. Trego films water skiing champion Preston Petersen, as he and two unnamed female skiers perform various tricks and feats of skill in their sport.",6.1,9 min,Approved,141,
Gabriel Medina,tt11715202,2020,"Documentary, Sport","Director:, Henrique Daniel, | ,     Stars:, Mick Fanning, , Bruno Lopes, , Barton Lynch, , Charles Medina","The personal and professional evolution of Gabriel Medina, a boy without the stereotype of the traditional surfer who has become one of the biggest names in surfing and world sport.",8.2,79 min,,32,
Run on Fat: Cereal Killers 2,tt4430270,2015,Sport,"Director:, Yolanda Barker, | ,     Stars:, Sean Boyle, , Peter Brukner, , Sami Inkinen, , Merdith Loring","World class triathlete Sami Inkinen and Dr Steve Phinney challenge the efficacy and safety of ""carb loading"" for sports performance.",8.3,61 min,,55,
The Save,tt2069093,2012,"Short, Drama, Sport","Director:, Jean-Marc Le Doux, | ,     Stars:, Kennett Altidor, , Bob Emery, , Jim Handley","A distraught young pitcher finds himself alone on the mound facing a dire situation of his own design; it's the bottom of the ninth, bases loaded, no outs. With his team only up by one, and...                See full summary »",8.6,7 min,,10,
Super Bowl XLV,tt1426337,2011 TV Special,Sport,"Stars:, Fergie, , John Travolta, , Cameron Diaz, , Ron Howard","The AFC champion Pittsburgh Steelers and the NFC champion Green Bay Packers meet for the championship of the National Football League in Arlington, Texas.",7.3,,,492,
The Life and Times of Mr. Perfect,tt1334598,2008 Video,"Documentary, Biography, Sport","Director:, Kevin Dunn, | ,     Stars:, Brooke Adams, , Arn Anderson, , Kurt Angle, , Sika Anoai",Add a Plot,7.6,336 min,,211,
The First Basket,tt1171238,2007,"Documentary, Sport","Director:, David Vyorst, | ,     Stars:, Red Auerbach, , Peter Riegert, , Ossie Schectman",A documentary on professional basketball's influence on Jewish culture.,7.1,86 min,Not Rated,42,"18,995"
Props,tt1055082,2007– ,"Action, Reality-TV, Sport","Stars:, Steve Crandall, , Catfish","One of the most exciting action sports to watch on television comes to FUEL TV in its own 13 part series. ""Props"" Season 7 brings you the best BMX has to offer including profiles on the top...                See full summary »",7.5,25 min,,15,
Brek!,tt0210588,1985,"Animation, Short, Comedy","Director:, Garri Bardin, | ,     Stars:, Zinoviy Gerdt, , Mikhail Derzhavin",An unusual boxing match.,7.3,11 min,,263,
Bangalore 560023,tt5343960,2015,"Comedy, Sport","Director:, Pradeep Raj, | ,     Stars:, J. Karthik, , Chandan Kumar, , Vihaan Rajeev, , Dhruv Sharma","The movie revolves around the daily mundane lives of few men in Bangalore and how cricket is an integral element to it. The movie is about friendship, rivalry and love, all explored through the concept of gully-cricket.",7.0,,,33,
Goonga Pehelwan,tt4027916,2014,"Documentary, Biography, Sport","Directors:, Vivek Chaudhary, , Prateek Gupta, , Mit Jani",A documentary that follows India's most successful deaf athlete on his unlikely quest to reach the Rio Olympics 2016 and become only the second deaf wrestler in the history of the Olympics ...                See full summary »,8.8,46 min,,14,
WCW Wrestle War,tt0926226,1991 TV Special,"Action, Sport","Director:, Craig Leathers, | ,     Stars:, Arn Anderson, , Randy Anderson, , Steve Borden, , DeWayne Bruce",Add a Plot,6.6,,,66,
Clarkson: Heaven and Hell,tt0940674,2005 Video,"Documentary, Sport","Director:, Brian Klein, | ,     Stars:, Jeremy Clarkson, , Ben Collins, , Russ Swift",Add a Plot,7.3,72 min,,616,
Sonic Drift,tt0427880,1994 Video Game,"Action, Family, Fantasy","Director:, Katsuhiro Hasegawa","A kart racing game for the Japanese Game Gear featuring Sonic, Tails, Amy, and Doctor Robotnik.",5.2,,,81,
30-LOVE,tt3421318,2017,"Comedy, Drama, Romance","Director:, Robert Cannon, | ,     Stars:, Robert Cannon, , Brenda Vaccaro, , Justin Lee, , Mark Gagliardi","When his wife dies during childbirth, a man takes up her favorite sport, tennis, in an effort to hold onto her memory. He focuses on winning tournaments and neglects his newborn daughter. A family tug-of-war begins for control of his baby.",5.8,103 min,,121,
The Recruit,tt6393680,2014– ,"Reality-TV, Sport",,Add a Plot,6.3,,,7,
Harder They Fall,tt0464039,2005,"Action, Drama, Sport","Director:, Lee Cipolla, | ,     Stars:, Joshua Lamboy, , Johnny Vieira, , Rona D. Lewis, , David Perez-Ribada","20 year old kickboxers from opposite ends of Miami, one rich one poor, battle for triumph in sport and their own identities in this coming-of-age action/drama.",2.9,103 min,R,150,
Ron Taylor: Dr. Baseball,tt4722646,2015,"Documentary, Short, Sport","Directors:, Drew Taylor, , Matt Taylor, | ,     Stars:, Ron Taylor, , Paul Beeston, , George Bell, , Lou Brock","Ron Taylor: Dr. Baseball is the story of an 11-year major League pitcher, who after winning two world championships with the 1964 St. Louis Cardinals and the 1969 Miracle Mets, embarked on ...                See full summary »",7.6,20 min,,9,
FIFA Soccer 08,tt1207658,2007 Video Game,"Family, Sport","Star:, Wrexham A.F.C.","FIFA 08 is the 2007 installment of EA Sports' series of football video games that introduces the ""Be a Pro Mode"", where the player plays as only one player throughout the entire match.",7.3,,E,848,
The Last Spring,tt0141998,1994,"Drama, Sport","Director:, Tom Dempsey, | ,     Stars:, Jim Fitzpatrick, , Billy Gillespie, , Tom Nowicki, , Tim Powell",A group of high school friends who have been on the same softball team for twenty years deal with the break-up of their team.,8.6,90 min,,1209,
Legends of Wrestling,tt0300121,2001 Video Game,"Action, Sport","Stars:, Russell Potocki, , Rob Williams","Professional wrestling video game based on the greatest wrestlers, including a career mode.",5.7,,T,88,
WWE: You Think You Know Me - The Story of Edge,tt2288155,2012 Video,"Action, Biography, Sport","Director:, Kevin Dunn, | ,     Stars:, Steve Austin, , Stu Bennett, , Matt Bloom, , Mark Calaway","The life and career of the Rated 'R' Superstar. From wrestling in school gyms to the breakthrough TLC matches and finally becoming the 11 time WWE champion, this DVD recalls all the defining moments in the career of Edge.",7.7,110 min,TV-14,315,
Football Fight Club,tt5114704,2014– ,"Documentary, Sport",,A new generation of young British football fans is responsible for troubling violent incidents since 2007. Last season the police clamped down on football-related public disorder with 600 ...                See full summary »,7.0,,,10,
"Küssen verboten, baggern erlaubt",tt0382136,2003 TV Movie,"Action, Comedy, Romance","Director:, Lars Montag, | ,     Stars:, Marleen Lohse, , Bo Hansen, , Paco-Luca Nietsche, , Jona Mues","Two 17-year-old pupils, Julia and Philip, are a successful beach volleyball team, and are to take part in a tournament in Mallorca. This is not easy for Julia, because her boyfriend, Andy, ...                See full summary »",5.3,92 min,,69,
Skips Stones for Fudge,tt5163074,2016,"Documentary, Sport","Director:, Ryan Seitz","For over a decade, Russ ""Rock Bottom"" Byars and Kurt ""Mountain Man"" Steiner have endured a rivalry that lifted competitive stone skipping to unthinkable heights. Tested by physical ailments...                See full summary »",7.7,52 min,,52,
WWF SmackDown! Just Bring It,tt0282255,2001 Video Game,"Action, Sport","Director:, Joe Bustos, | ,     Stars:, Michael Coulthard, , Howard Finkel, , Peter Senerchia","Square off against more than 30 Superstars in 60 different match types. Perform bone-shattering finishers as you annihilate opponents with more than a 1,000 different moves.",7.2,,T,309,
Jochen Rindt: Uncrowned Champion,tt13085512,2020 TV Movie,"Documentary, Biography, Sport","Stars:, Bernie Ecclestone, , Helmut Marko, , Jochen Rindt, , Jackie Stewart","A look back at the incredible career of 1970 world champion Jochen Rindt, 50 years after becoming F1's only posthumous World Champion, we speak to those who knew him well - including Sir Jackie Stewart and Helmut Marko.",8.1,43 min,,8,
MLB: The Show 21,tt14532048,2021 Video Game,Sport,"Stars:, Erik Braa, , Alex Miniak","OWN THE SHOW Experience faster, deeper and more intense moment-to-moment match action on the field, with a variety of game modes for all you rookie players and returning seasoned vets.",7.6,,E,89,
Fast Horse,tt9072706,2018,"Documentary, Short, Action","Director:, Alexandra Lazarowich, | ,     Stars:, Cody Big Tobacco, , Allison Red Crow",FAST HORSE follows the return of the Blackfoot bareback horseracing tradition in a new form: the Indian Relay. Siksika horseman Allison RedCrow struggles to build a team with second-hand ...                See full summary »,6.8,14 min,,38,
Höllentour,tt0411498,2004,"Documentary, Sport","Directors:, Pepe Danquart, , Werner Schweizer, | ,     Stars:, Erik Zabel, , Rolf Aldag, , Dieter Ruthenberg, , Andreas Klöden",A look behind the scenes of the toughest cycling race in the world on the occasion of the 100th anniversary of the Tour de France.,7.2,120 min,Not Rated,738,
The Inside Line,tt5879400,2012– ,Sport,,"THE POWER OF FORMULA 1 EVERY WEEK Independent preview and analysis of every race, every team and every driver. The only weekly program 100% dedicated to Formula 1 - the most comprehensive ...                See full summary »",7.3,30 min,,11,
Gin iro no shîzun,tt1167839,2008,"Drama, Sport","Director:, Eiichirô Hasumi, | ,     Stars:, Eita Nagayama, , Rena Tanaka, , Tetsuji Tamayama, , Munetaka Aoki",The arrival of a bride-to-be shakes a hapless ski resort and proves to the three young down-and-out local skiers that there is much more to life than they think.,5.9,108 min,,88,
14 Back,tt9045932,2018,"Documentary, Sport","Director:, Jonathan Hock, | ,     Stars:, Ray Romano, , Marty Appel, , Harvey Araton, , Mike Barnicle","SI TV film's ""14 Back"" tells the story of the historic 1978 pennant race between the Yankees and Red Sox. The 90-minute documentary is produced by 11-time Emmy winner Jonathan Hock and ...                See full summary »",8.9,,,9,
Silks and Saddles,tt0029563,1936,"Action, Comedy, Romance","Director:, Robert F. Hill, | ,     Stars:, Bruce Bennett, , Toby Wing, , Fuzzy Knight, , Trixie Friganza","College student Jimmy Shaw (Bruce Bennett) inherits a racehorse, Lightning Lad, and sells stock to fellow students to obtain funds for racing the horse. Lightning Lad wins every race in ...                See full summary »",5.3,63 min,Passed,39,
2010-2011 UEFA Champions League,tt10438304,2010–2011,Sport,"Stars:, Wesley Sneijder, , All Angels, , Manuel Neuer, , Javier Zanetti",Add a Plot,7.4,,,21,
WWE Mixed Match Challenge,tt7746366,2018,Sport,"Stars:, Michael Coulthard, , Renee Paquette, , Kayla Becker, , Vic Travagliante","A tournament of mixed tag team matches, in which, the superstars compete for the chance to give $100,000 to a charity of their choice.",7.1,,,113,
Hei yanjing,tt0261730,1997,"Drama, Sport","Director:, Guoxing Chen, | ,     Stars:, Hong Tao, , Bing He, , Kai Jiang","Triangular story about a blind girl falling love in her sports teacher. Through a class mate who falls in love in her, she learns to accept her blindness. The film gives good inside for non-Chinese on the situation of the blind in China.",6.8,,,31,
"Matías, juez de línea",tt0113783,1996,"Comedy, Sport","Directors:, Santiago Aguilar, , Luis Guridi, | ,     Stars:, Carlos de Gabriel, , Ramón Barea, , Alicia Sánchez, , Francisco Algora",Matias is a soccer referee. He promised his dying mother never to lie. When he referees a match of the spanish national team and there is a clear penalty against Spain in the last minute of...                See full summary »,4.9,94 min,,205,
Boleiros: Era Uma Vez o Futebol...,tt0121118,1998,"Comedy, Sport","Director:, Ugo Giorgetti, | ,     Stars:, Otávio Augusto, , Adriano Stuart, , André Abujamra, , Cazé",Tribute to the world of soccer in Brazil. Group of ex-soccer players gather in a bar in São Paulo to remember old stories of their prime.,7.3,93 min,,519,
Madden NFL 2002,tt0289298,2001 Video Game,"Family, Sport","Stars:, John Madden, , Pat Summerall",Add a Plot,7.2,,E,133,
Celestial Bodies,tt3418092,2013,"Comedy, Sci-Fi, Sport","Directors:, Jake Myers, , Lara Unnerstall, | ,     Stars:, Ben Kobold, , Jamie Bragg, , Christopher Waldron, , Jake Myers","Celestial Bodies is a live-action space adventure for all ages. Science, art, and aerobics collide in this 60-minute independent movie.",6.8,63 min,,14,
Swing Completo,tt5426710,2015– ,Sport,"Star:, Daniel De Malas",Where you feel in touch with Cuban Baseball and its presence in the MLB.,8.7,,,8,
The Trainer and the Racehorse: The Legend of Frankel,tt4771604,2015 TV Movie,"Documentary, Sport","Director:, Chris Durlacher","Henry Cecil had been the most successful racehorse trainer in the world. He had it all. But then lost it all. Then, together with Frankel, he won it all back again.",8.3,47 min,PG,17,
The Great Game,tt0020936,1930,"Comedy, Sport","Director:, Jack Raymond, | ,     Stars:, John Batten, , Renee Clama, , Jack Cock, , Randle Ayrton","Dicky Brown (John Batten) is a young, aspiring footballer who plays for a struggling side, the fictional Manningford Football Club, a team in the midst of a successful cup run. He manages ...                See full summary »",6.7,79 min,,35,
WWE No Mercy,tt0423499,2004 TV Special,"Action, Sport","Director:, Kevin Dunn, | ,     Stars:, John Layfield, , Mark Calaway, , Paul Wight, , Kurt Angle",John Bradshaw Layfield defends the WWE World Heavyweight Title against the Undertaker in a Last Ride match. John Cena looks to score the decisive victory in his Best of 5 series with Booker...                See full summary »,6.0,180 min,TV-14,206,
Sport Chumpions,tt0034225,1941,"Animation, Short, Comedy","Director:, Friz Freleng, | ,     Stars:, Jim Bannon, , Mel Blanc, , Robert C. Bruce",A series of unrelated sports gags. Archery: The bullseyes make sense when we see where the archer is standing. Billiards: A trick shot: All the balls move together. Ping pong: The ...                See full summary »,6.0,7 min,,272,
Bronx Cheers,tt0099182,1991,"Short, Sport","Director:, Raymond De Felitta, | ,     Stars:, Macka Foley, , Jolene Rae Harrington, , Cathy McAuley, , Sean Stanek","Danny returns to the Bronx after serving in WWII. He dreams of becoming a songwriter and instead gets sidetracked by an aging boxer tired of taking dives. After an ingenious ploy, both friends get exactly what they dreamed for.",6.6,30 min,,57,
Ballhawks,tt1532903,2010,"Documentary, Sport","Director:, Mike Diedrich, | ,     Stars:, Marilyn Buhrke, , Rich Buhrke, , Dave Davison, , Butch Edmonson","The story of the group of men who have been chasing baseballs and dreams just outside the ivy-covered walls of Wrigley Field, for the last one-hundred years.",8.0,73 min,Not Rated,18,
Championship Bridge with Charles Goren,tt1214212,1959–1964,Sport,"Stars:, Chico Marx, , Charles Goren, , Ivan Erdos, , Edith Kemp",Charles Goren and announcer Alex Dreier host a bridge match featuring two pairs of top bridge players. Occasionally a celebrity who plays bridge is one of the four participants. The winning...                See full summary »,9.0,30 min,,17,
Mario Superstar Baseball,tt0483728,2005 Video Game,"Comedy, Family, Fantasy","Director:, Hideki Tomida, | ,     Stars:, Charles Martinet, , Dex Manley, , Kaoru Sasajima, , Hironori Miyata",Play some baseball with your favorite Mario characters.,7.5,,E,242,
The Ombak,tt0373205,2002 Video,"Documentary, Short, Sport","Director:, Dustin Humphrey, | ,     Stars:, Made Adi Putra, , Tory Barron, , Jason Bogle, , Jairus Cannon","A surf adventure across the The Ombak, where the indigenous natives share their understanding of surfing with a group of daring Southern California travelers.",7.6,41 min,,21,
CWA Wrestling,tt4014172,1977–1989,Sport,"Stars:, Dave Brown, , Lance Russell, , Andy Kaufman, , Jimmy Hart",Add a Plot,7.4,60 min,,25,
Queen of Sports,tt0438500,1934,"Drama, Sport","Director:, Yu Sun, | ,     Stars:, Li-li Li, , Yi Zhang, , Xu Yin, , Lu Bai","Young sprinter Lin Ying enrolls in a sports college in Shanghai. As she becomes a sports celebrity, she starts to mangle with the upper class and has gradually forgotten the true essence of sports.",5.9,89 min,Not Rated,83,
Mario Power Tennis,tt0400636,2004 Video Game,"Action, Family, Sport","Director:, Haruki Kodera, | ,     Stars:, Kazumi Totaka, , Tôru Minegishi, , Atsushi Masaki, , Sanae Uchida","Mario Tennis for the GameCube has 18 playable characters, each with their own style of play and a pair of unique moves known as ""Power Shots"". The game also introduces new modes such as ""Ring Shot"".",7.4,,E,296,
Modern Football,tt0155879,1951,"Documentary, Short, Sport","Director:, Robert Altman",Add a Plot,5.7,26 min,,65,
WWF UK Rampage '91,tt0874331,1991 TV Special,"Action, Sport","Stars:, Adnan Al-Kaissy, , Mike Chioda, , Paul Diamond, , Ted DiBiase","Hulk Hogan vs Sgt. Slaughter for the WWF Championship, The Rockers vs The Orient Express, The British Bulldog vs The Berzerker, and more.",6.1,,,39,
MLB on TBS,tt5940440,2007– ,Sport,"Stars:, Ron Darling, , Brian Anderson, , Ernie Johnson, , Cody Bellinger",TBS is the exclusive national TV home of Sunday afternoon baseball and numerous playoff games.,7.4,180 min,,16,
WWE the Great American Bash,tt0457194,2005 TV Special,Sport,"Director:, Kevin Dunn, | ,     Stars:, Dave Bautista, , John Layfield, , Eddie Guerrero, , Rey Mysterio","Batista defends the World Heavyweight Title against John Bradshaw Layfield, Rey Mysterio continues his issue with Eddie Guerrero, the Mexicools take on the Blue World Order, Road Warrior ...                See full summary »",5.6,180 min,,207,
Touchdown Mickey,tt0023612,1932,"Animation, Short, Comedy","Director:, Wilfred Jackson, | ,     Stars:, Pinto Colvig, , Walt Disney",Mickey Mouse must score a touchdown if his team is to beat the Alley Cats.,6.7,6 min,Approved,413,
UFC 11: The Proving Ground,tt0487975,1996 TV Special,Sport,"Stars:, David Abbott, , Sam Adkins, , Bruce Beck, , Dave Berry",Add a Plot,6.8,,,104,
Punch-Out!!,tt0204574,1983 Video Game,Sport,"Director:, Genyo Takeda","Bronx kid Little Mac is trained by ex-boxer ""Doc"" Louis so he may gain a name for himself in the World Video Boxing Association, in hopes he can fight the legendary Mr. Dream.",7.6,,E10+,543,
Munich 1972: Games of the XX Olympiad,tt0397178,1972,Sport,"Stars:, Jacques Rogge, , Aleksandr Medved, , Shirley Babashoff, , Ilias Hatzipavlis","Broadcast television coverage of the Munich 1972: Summer Olympics Games of the XX Olympiad, an international multi-sport competition that took place in and around Munich, Bavaria, West Germany from 26 August 1972 through 11 September 1972.",7.5,,,45,
Il terzo tempo,tt2759292,2013,"Drama, Sport","Director:, Enrico Maria Artale, | ,     Stars:, Pier Giorgio Bellocchio, , Stefano Cassetti, , Ludovico Di Martino, , Germano Gentile","Samuel has spent the last few years in and out a juvenile detention center for the crimes theft, assault and drug dealing. Without a real family, he is placed in a rehabilitation program ...                See full summary »",5.9,94 min,,116,
Strikeforce: Carano vs. Cyborg,tt1787123,2009 TV Special,Sport,"Director:, Bob Dunphy, | ,     Stars:, Jenn Brown, , Zak Bucia, , Gina Carano, , Glenn Carano",Add a Plot,7.4,,,33,
The Firm: Total Body - Body Sculpting Basics,tt0500107,1995 Video,Sport,"Director:, Mark S. Henriksen, | ,     Stars:, Susan Harris, , Tad Abrams, , Patricia F. Allen, , Jodi Rae Ambrose",Add a Plot,8.7,60 min,,21,
Really Bend It Like Beckham,tt0424382,2004 Video,"Family, Sport","Director:, Russell Thomas, | ,     Star:, David Beckham",A show to learn David Beckham's skills and free kicks.,6.9,180 min,,94,
Fear Factor,tt0995308,2004– ,"Action, Adventure, Game-Show","Stars:, Johnny Jenkinson, , Ana Afonso, , Juan Goldin, , Ana de Sousa",Add a Plot,5.5,60 min,,29,
Mario Hoops 3-on-3,tt3501272,2006 Video Game,"Action, Family, Fantasy","Director:, Shin Azuma, | ,     Stars:, Charles Martinet, , Kaoru Sasajima, , Hironori Miyata, , Kazumi Totaka",Square and Nintendo reunite for a unique take on the basketball genre in Mario Hoops 3 on 3.,6.8,,E,70,
The84Draft,tt3813132,2014 TV Movie,"Documentary, Sport","Director:, Zak Levitt, | ,     Stars:, Rick Carlisle, , Steve Nash, , Hakeem Olajuwon, , David Stern","Thirty years after the historic 1984 NBA Draft, comes a documentary from NBA TV outlining the details of that fateful night and the years that followed.",7.2,69 min,,55,
"River, El Más Grande Siempre",tt10319998,2019,"Documentary, Sport","Directors:, Marcelo Altmark, , Mariano Mucci, , Luis A. Scalella, | ,     Stars:, Pablo Aimar, , Beto Alonso, , Antonio Alzamendi, , Leonardo Astrada",Add a Plot,7.2,100 min,,136,
24 Hour Rod Race,tt13237412,2015– ,Sport,"Star:, Matt Hayes",24 HOUR ROD RACE Matt Hayes races against the clock to complete exhilarating fishing challenges across the UK countryside.,9.3,,,8,
Lilla Sportspegeln,tt13463736,1983– ,"Family, Sport","Stars:, Frank Andersson, , Kajsa Bergqvist, , Fredrik Berling, , Jane Björck",Add a Plot,5.9,30 min,,8,
Baker's Dozen,tt1725797,2010 Video,"Comedy, History, Sport","Director:, Jim Powers, | ,     Stars:, Mike Barry, , Bryan Ben-Haim, , Mclean Beyor, , Haley Bowman",Story of the 1959 Saints Football Team who inadvertently changed the face of college campuses across the country for decades.,8.1,83 min,,9,
Billy Beane: Re-Inventing the Game,tt4693370,2012 Video,"Documentary, Short, Sport","Stars:, Billy Beane, , Michael Lewis, , Bennett Miller, , Aaron Sorkin",Add a Plot,6.1,16 min,,24,
Life of Ryan: Caretaker Manager,tt3706190,2014 TV Movie,"Documentary, Biography, Sport","Director:, Daniel Mendelle, | ,     Stars:, David Beckham, , Diego Maradona, , Rio Ferdinand, , Alex Ferguson","A film that follows Ryan Giggs through the 2013/14 Premiership season, as the greatest ever Manchester Utd player became the clubs manager and allowed unprecedented access behind the scenes at Old Trafford.",7.2,81 min,,284,
O heiropalaistis,tt14180692,2020,"Documentary, Short, Sport","Director:, Giorgos Gousis, | ,     Star:, Panagiotis Gousis","On the occasion of a forthcoming arm-wrestling fight in Athens and his training for it, the film builds the portrait of a young man who shifts daily between his dreams and the reality of life in the Greek countryside.",8.0,22 min,,38,
Kabaddi Ikk Mohabbat,tt1852819,2010,Sport,"Director:, Gurinder Dimpy, | ,     Stars:, Guggu Gill, , Deep Dhillon, , Gurleen Chopra, , Sunita Dhir",Add a Plot,5.8,158 min,,16,
Ya Ya Ya Sa Sa Sa,tt0756259,1985,"Comedy, Drama, Sport","Director:, Ümit Efekan, | ,     Stars:, Deniz Akbulut, , Figen Aydogdu, , Ahmet Bayseçkin, , Ridvan Dilmen","Ilyas is a poor gate keeper in Istanbul. One day he catches a life time opportunity, being a football player at Fenerbahce Sports Club.",6.0,97 min,,651,
Legends Never Die,tt0853248,2006 Video,"Documentary, Sport","Director:, Lenny Mitchell, | ,     Stars:, Lou Albano, , Muhammad Ali, , Bam Bam Bigelow, , Nikita Breznikov",Add a Plot,7.4,,,27,
Long Riders!,tt6343554,2016–2017,"Animation, Sport","Stars:, Nao Tôyama, , Hiromi Igarashi, , Rumi Okubo, , Yurika Kurosawa","After seeing someone ride a bike, a clumsy college student buys her own bike and soon discovers her passion in bike racing.",7.2,24 min,,52,
The Jace Hall Show,tt1245769,2008–2012,"Sport, Talk-Show","Stars:, Jace Hall, , Gary Graham, , Todd Roy, , Corey Martin Craig","The Jace Hall Show takes every gamer, casual to hardcore on a fun and wacky ride...where you never know who will turn up (and what they'll do next).",9.0,5 min,,143,
Les yeux dans les Bleus,tt0309093,1998 TV Movie,"Documentary, Sport","Director:, Stéphane Meunier, | ,     Stars:, Aimé Jacquet, , Didier Deschamps, , Fabien Barthez, , Laurent Blanc","This documentary follows the French soccer team on their way to victory in the 1998 World Cup in France. Stéphane Meunier spent the whole time filming the players, the coach and some other ...                See full summary »",8.1,157 min,,391,
Urban Outlaw,tt2404661,2012,"Documentary, Short, Biography","Director:, Tamir Moscovici, | ,     Stars:, Karen Walker, , Magnus Walker","A portrait of Magnus Walker, the rebel Porsche customizer who turned a hobby into an obsession, and an obsession into a successful business. From a workshop in downtown Los Angeles, Magnus ...                See full summary »",8.2,32 min,,81,
Mario Kart Arcade GP VR,tt14821158,2017 Video Game,"Action, Sport",,Add a Plot,8.0,,E,6,
The Dream Factory,tt2713938,2012,"Documentary, Action, Adventure","Stars:, Maxim Arsenault, , Ralph Backstrom, , Chris Benchetler, , Rory Bushfield","Throughout history, Alaska has been a place of dreams. From the early gold rush days, to the rise of commercial fishing, to the explosion of the ski and snowboard freeride movement, people ...                See full summary »",7.2,88 min,Not Rated,26,
Knockout,tt0033795,1941,"Drama, Romance, Sport","Director:, William Clemens, | ,     Stars:, Arthur Kennedy, , Olympe Bradna, , Virginia Field, , Anthony Quinn","A prize-fighter falls under the nefarious influence of an unscrupulous boxing promoter-manager, to the detriment of his marriage.",5.7,73 min,Approved,191,
The Will to Fly,tt3753248,2016,"Documentary, Biography, History","Directors:, Leo Baker, , Katie Bender Wynn, | ,     Stars:, Lydia Lassila, , Jacqui Cooper, , Alisa Camplin, , Kai Lassila","Olympic aerial skiing champion Lydia Lassila returns to the sport as a mother to perform the most complex acrobatic manoeuvre ever performed by a woman, fulfil her childhood dreams, and make history.",8.5,95 min,,47,
Wo men de dong ao,tt18080516,2022,"Animation, Sport","Directors:, Haoling Li, , Yongchang Lin, , Qiang Qu, , Hao Zhuang, | ,     Stars:, Zhongyang Baomu, , Zhaoxiong Chen, , Jie Cui, , Chong Fu","An animation film officially authorized by the Beijing Winter Olympic Organizing Committee, including more than 30 well-known characters in Chinese-made cartoons as well as the mascots of the 2022 Winter Olympic Games.",5.2,90 min,,31,
A Pickle,tt1288391,2008,"Short, Family, Sport","Director:, Karen Nielsen, | ,     Stars:, William B. Davis, , Cainan Wiebe, , Brendan Meyer, , Willem Jacobson",An unlikely friendship emerges that challenges a young boy and will define his life forever.,6.9,12 min,Not Rated,24,
