Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Spoilers of the Forest,tt0051004,1957,"Adventure, Drama, Western","Director:, Joseph Kane, | ,     Stars:, Rod Cameron, , Vera Ralston, , Ray Collins, , Hillary Brooke","A lumber tycoon's (Ray Collins) foreman (Rod Cameron) woos a Montana (Vera Ralston) who owns 64,000 acres with her stepfather.",5.7,68 min,Approved,42,
Somewhere in Sonora,tt0024592,1933,"Action, Comedy, Drama","Director:, Mack V. Wright, | ,     Stars:, John Wayne, , Duke, , Henry B. Walthall, , Shirley Palmer","John Bishop discovers a plot to rob a silver mine belonging to his girlfriend Mary's father and, to foil the evildoers, he joins them.",5.4,59 min,Passed,466,
The Yellow Mountain,tt0047685,1954,"Drama, Western","Director:, Jesse Hibbs, | ,     Stars:, Lex Barker, , Mala Powers, , Howard Duff, , William Demarest",Frontier drama about two gold prospectors who hope to strike it rich in the mines of Nevada.,5.8,78 min,Approved,340,
Execution,tt0062948,1968,Western,"Director:, Domenico Paolella, | ,     Stars:, John Richardson, , Mimmo Palmara, , Franco Giornelli, , Piero Vida","Clips, a bounty killer, is after one John Coler, who has fooled him, keeping all of a loot he should have shared with him. He finally catches his prey only to discover that the man is a ...                See full summary »",4.9,100 min,,154,
Rough Romance,tt0021319,1930,"Adventure, Western","Directors:, A.F. Erickson, , Benjamin Stoloff, | ,     Stars:, George O'Brien, , Helen Chandler, , Antonio Moreno, , Roy Stewart",Love and logging in the Cascade Mountains of Oregon.,5.5,55 min,Passed,114,
Call of Juarez,tt0913366,2006 Video Game,"Action, Adventure, Drama","Stars:, Ralph Alan Steadman, , Miles Phillips, , Tom Todoroff, , Sanford Orkin","Texas, 1882. A place where one wrong glance earns you a bullet in the gut. Where young Billy Candle stands wrongly accused of murder, and his very own Uncle Ray swears a holy oath to hunt him down and deliver justice at the point of a gun.",7.6,,M,810,
The Legend of Jake Kincaid,tt0264789,2002 TV Movie,Western,"Director:, Alan Autry, | ,     Stars:, Alan Autry, , David Hart, , Kimberlee Autry, , Ray Appleton",Add a Plot,6.0,108 min,,63,
Posse Cat,tt0047361,1954,"Animation, Short, Comedy","Directors:, Joseph Barbera, , William Hanna, | ,     Stars:, Stan Freberg, , William Hanna","Tom and Jerry are in a cabin in the Wild West. Jerry's rustling food, so Tom's owner won't let him eat until he's gotten rid of Jerry.",7.1,6 min,Approved,674,
The Road to Denver,tt0048557,1955,Western,"Director:, Joseph Kane, | ,     Stars:, John Payne, , Lee J. Cobb, , Mona Freeman, , Ray Middleton",Two fugitive Texan brothers at odds with one another flee to Colorado where they take jobs with rival bosses.,6.3,90 min,Approved,309,
Prototype,tt1510929,2009,"Action, Fantasy, Sci-Fi","Director:, Michael Reilly, | ,     Stars:, Joe Cabatit, , Mark Kelly, , Michael Tylo, , Steve Zissis","Growing up in the shadow of Sin City Alex Mackendrick lives a pretty ordinary life devoid of excitement. Alex has never had the power to stand up for himself. Since the death of his mother,...                See full summary »",3.9,80 min,,125,
The Texan,tt0021463,1930,"Music, Romance, Western","Director:, John Cromwell, | ,     Stars:, Gary Cooper, , Fay Wray, , Emma Dunn, , Oscar Apfel",An outlaw and con-man's plan to bilk an old woman out of a fortune takes an unexpected turn.,6.4,79 min,Passed,202,
The Last Real Cowboys,tt0256869,2000,"Short, Comedy, Western","Director:, Jeff Lester, | ,     Stars:, Billy Bob Thornton, , Mickey Jones, , Scott Christensen, , Robert Dale Blomgren","Around the classic 1800's Western campfire, Slope and Tar tangle about what's been, what will be, and who may or may not survive the first New Age chat in the Old West.",6.2,12 min,Not Rated,119,
Saddle Tramp Women,tt0069205,1972,Western,"Director:, Stu Segall, | ,     Stars:, Carl De Jung, , Dan Kemp, , Heather Vale, , John Alderman",Bounty hunters go after a gang of outlaws who raped a cattle rancher's daughter.,5.2,65 min,R,41,
Death Sentence,tt0063580,1968,"Action, Thriller, Western","Director:, Mario Lanfranchi, | ,     Stars:, Robin Clarke, , Enrico Maria Salerno, , Richard Conte, , Tomas Milian","Four men killed Django's brother a long time ago. A withdrawn rancher, a notorious card player, a despotic priest and a crazy albino with an obsession for gold. The relentless Django seeks for revenge and hunts them down without mercy.",6.2,90 min,,421,
Santo vs. the Riders of Terror,tt0069221,1970,Western,"Director:, René Cardona, | ,     Stars:, Santo, , Armando Silvestre, , Julio Aldama, , Mary Montiel","Después de que un grupo de leprosos violentos se escapan de un sanatorio, robando varias granjas, los residentes de la ciudad exigen al sheriff que tome acción. Mientras tanto, un criminal ...                See full summary »",5.0,80 min,TV-14,121,
Deadwood Dick,tt0032386,1940,Western,"Director:, James W. Horne, | ,     Stars:, Donald Douglas, , Lorna Gray, , Harry Harvey, , Marin Sais","Deadwood Dick, a masked and mysterious hero, is in reality Dick Stanley, editor of the Dakota Pioneer Press and a leading member of Statehood For Dakota. He is on the trail of a masked ...                See full summary »",7.3,285 min,Approved,58,
Fighting Lawman,tt0045766,1953,Western,"Director:, Thomas Carr, | ,     Stars:, Wayne Morris, , Virginia Grey, , John Kellogg, , Harry Lauter","Woman is determined to get loot stolen by robbers, is pursued by a sheriff who's determined that she won't.",5.8,71 min,Passed,79,
Stagecoach Kid,tt0041915,1949,"Drama, Western","Director:, Lew Landers, | ,     Stars:, Tim Holt, , Richard Martin, , Jeff Donnell, , Joe Sawyer",Stagecoach owner Dave Collins and his sidekick Chito take on thieving cowboys with the help of a ranch owner's daughter.,6.0,60 min,Approved,207,
Custer's Last Stand,tt0357580,II) (1936,Western,"Director:, Elmer Clifton, | ,     Stars:, Rex Lease, , Nancy Caswell, , Reed Howes, , Frank McGlynn Jr.","A mystical medicine arrow, the key to a lost gold treasure, is lost in one of many Indian attacks. It is recovered by the only two survivors, a Major and his daughter, who become the targets of those who wish to possess it.",4.5,84 min,Not Rated,43,
Thompson 1880,tt0061090,1966,"Adventure, Drama, Romance","Director:, Guido Zurli, | ,     Stars:, Jorge Martín, , Gia Sandri, , José Bódalo, , Osiride Pevarello","Ray Thompson, young and destitute, reaches Desert Spring, carrying a case on top of his mule. A gang headed by Brady uses apparently legal means to prevent anyone from trading and exploits ...                See full summary »",6.2,88 min,,94,
Gunmen from Laredo,tt0052869,1959,Western,"Director:, Wallace MacDonald, | ,     Stars:, Robert Knapp, , Maureen Hingert, , Walter Coy, , Paul Birch","After Ben Keefer kills Gil Reardon's wife, Reardon seeks revenge. To get to Keefer he has to outdraw one of Keefer's henchmen. But Keefer makes it look like murder amd he is convicted and ...                See full summary »",5.0,67 min,Approved,226,
The Jackals,tt0061832,1967,"Adventure, Western","Director:, Robert D. Webb, | ,     Stars:, Vincent Price, , Diana Ivarson, , Robert Gunner, , Bob Courtney","Bad bank robber falls in love with granddaughter of miner he and his men planned to rob of gold, has change of heart.",5.2,96 min,,305,
Thunder Mountain,tt0039901,1947,"Drama, Western","Director:, Lew Landers, | ,     Stars:, Tim Holt, , Martha Hyer, , Richard Martin, , Steve Brodie","""Thunder Mountain"" is the first of Tim Holt's 29 postwar westerns spread over the five year period from June, 1947 to June, 1952. While the film has one Zane Grey title, it has more ...                See full summary »",6.2,60 min,Passed,154,
Overland Trail,tt0053528,1960,Western,"Stars:, William Bendix, , Doug McClure, , Harry Guardino, , Sean McClory",The adventures of a crusty superintendent for the Overland Stage Co. and his young sidekick as they try to keep the stage routes safe.,7.7,60 min,,79,
Cowboy G-Men,tt0044254,1952– ,Western,"Stars:, Russell Hayden, , Jackie Coogan, , Phil Arnold, , X Brands","Pat Gallagher and his sidekick Stoney Crockett are Secret Service agents in the Old West, dispatched by the government to investigate crimes threatening the young nation.",6.5,30 min,,69,
El hombre desnudo,tt0325575,1976,"Drama, Western","Director:, Rogelio A. González, | ,     Stars:, Barry Coe, , José Alonso, , Irma Lozano, , Céline La Frenière","A group of outlaws attack a house, rape the mother and kill the rest of the family, but there is one survivor, a boy.",4.4,92 min,,24,
Captain Fury,tt0031137,1939,Western,"Director:, Hal Roach, | ,     Stars:, Brian Aherne, , Victor McLaglen, , Paul Lukas, , June Lang","An Irish convict sentenced to hard labor in Australia escapes into the outback, and organizes a band of fellow escapees to fight a corrupt landlord.",6.1,92 min,Passed,306,
He Rides Tall,tt0058186,1964,Western,"Director:, R.G. Springsteen, | ,     Stars:, Tony Young, , Dan Duryea, , Jo Morrow, , Madlyn Rhue","A rancher is pressured by his cheating wife and a gang leader, into trying to cripple a marshal's gun hand, after that marshal killed his murderous son in self defense.",6.0,84 min,Approved,163,
Barricade,tt0042230,1950,Western,"Director:, Peter Godfrey, | ,     Stars:, Dane Clark, , Raymond Massey, , Ruth Roman, , Robert Douglas","Jack London's ""The Sea Wolf"" is transported from sea to land in this intriguing western. The ruthless boss of a mining camp meets his match when fugitives from justice cross his path.",6.0,77 min,Approved,266,
Convoi de femmes,tt0212890,1974,"Adventure, War, Western","Director:, Pierre Chevalier, | ,     Stars:, Anna Gladysek, , Marianne Rémont, , Paul Muller, , Gilda Arancio","In 1740, French women are being kidnapped and sent to America. Once there, they are attacked and taken by Indians. After being rescued by soldiers, they find themselves in the middle of a battle between the French and British.",3.3,80 min,,34,
Law and Order,tt0023121,1932,Western,"Director:, Edward L. Cahn, | ,     Stars:, Walter Huston, , Harry Carey, , Raymond Hatton, , Russell Hopton","A lawman sets out to tame Tombstone, Arizona.",6.9,75 min,Passed,320,
El último tren,tt0303267,2002,"Adventure, Comedy, Action","Director:, Diego Arsuaga, | ,     Stars:, Héctor Alterio, , Federico Luppi, , Pepe Soriano, , Gastón Pauls","Three old man, a little boy training to protect an old patrimony, La ""33"", the last train.",6.8,94 min,,712,
To Hell and Back,tt0065155,1968,Western,"Director:, Giovanni Fago, | ,     Stars:, George Hilton, , Paolo Gozlino, , Claudie Lange, , Gérard Herter","Johnny King, a rebellious drifter, sets out to avenge the death of his mentor and friend, Steve, after he has been murdered for his land by the Ward Brothers. After causing some trouble for...                See full summary »",5.3,87 min,,154,
Bald Knobber,tt2919200,2017,"Drama, History, Western","Director:, Michael Johnson, | ,     Stars:, Mel Barber, , Angelina Sauber, , Dale Green, , Laura Fogle","This true story is about the 1880s vigilante group that terrorized Taney County, Missouri.",4.9,177 min,Not Rated,23,
Valley of the Sun,tt0035502,1942,"Drama, Western","Director:, George Marshall, | ,     Stars:, Lucille Ball, , James Craig, , Cedric Hardwicke, , Dean Jagger","In the Arizona Territory of 1868, a fugitive army scout and a crooked Indian Agent lock horns over the treatment of the cheated Natives and over the affections of a local beauty.",5.9,78 min,Passed,399,
Grítenme piedras del campo,tt0271533,1957,"Musical, Comedy, Western","Director:, Miguel M. Delgado, | ,     Stars:, Luis Aguilar, , Ana Bertha Lepe, , Armando Silvestre, , Andrés Soler",Add a Plot,6.8,90 min,,8,
The Man from Bitter Ridge,tt0048341,1955,"Romance, Western","Director:, Jack Arnold, | ,     Stars:, Lex Barker, , Mara Corday, , Stephen McNally, , John Dehner","In Tomahawk, the crooked Jackman brothers control the town, Sheriff Dunham is up for re-election, the sheep growers are banned in town and a stagecoach line undercover investigator arrives to catch the gang that regularly robs the stages.",6.0,80 min,Approved,443,
Pickings,tt4789822,2018,"Comedy, Crime, Thriller","Director:, Usher Morgan, | ,     Stars:, Edwin Lee Guzman, , Michael Gentile, , Taso Mikroulis, , Reese Grande","When a short-tempered mobster and his gang of thugs try to shake down a neighborhood bar, they're soon confronted with the wrath of its owner - a mysterious southern mother with a dangerous past.",5.1,103 min,R,1084,"65,800"
American Gunslingers,tt7493824,2017,Western,"Director:, Christopher Forbes, | ,     Stars:, William Adams, , Jezibell Anat, , Tori Barker, , Saul Brooks","After his wife and family are horribly murdered, a confederate begins a quest to hunt down the Yankee killers in the American West.",1.7,80 min,R,155,
King of the Cowboys,tt0036075,1943,"Drama, Music, Western","Director:, Joseph Kane, | ,     Stars:, Roy Rogers, , Trigger, , Smiley Burnette, , Bob Nolan",Saboteurs are blowing up government warehouses (during World War II). Roy and his pals work undercover to put an end to their operations.,5.9,67 min,Passed,290,
The Virginian,tt0004766,1914,Western,"Director:, Cecil B. DeMille, | ,     Stars:, Dustin Farnum, , Jack W. Johnston, , Sydney Deane, , William Elmer","A good-natured but chivalrous cowboy romances the local schoolmarm and leads the posse that brings a gang of rustlers, which includes his best friend, to justice.",5.6,55 min,Passed,234,
Jango Bravo,tt13034024,2006,"Short, Western","Directors:, João Amorim, , Natalino Prado, | ,     Stars:, João Amorim, , Chitãozinho, , Godói",Add a Plot,8.1,40 min,,36,
Return of Django,tt0061664,1967,"Drama, Western","Director:, Osvaldo Civirani, | ,     Stars:, Guy Madison, , Gabriele Tinti, , Ingrid Schoeller, , Daniele Vargas",The son of Django searches for the murderer of his father and is thereby involved in a war between two factions headed by former acquaintances of his famous parent.,4.9,95 min,,168,
The Falcon Out West,tt0036809,1944,"Crime, Drama, Film-Noir","Director:, William Clemens, | ,     Stars:, Tom Conway, , Carole Gallagher, , Barbara Hale, , Joan Barclay","Detective Falcon and the police travel west to a ranch in Texas to try and solve the mystery of the murder by venom from a rattlesnake, in a New York City nightclub, of a Rich cattle baron.",6.1,64 min,Approved,705,
Reverend's Colt,tt0066295,1970,"Drama, Western","Directors:, León Klimovsky, , Marino Girolami, | ,     Stars:, Guy Madison, , Richard Harrison, , Ennio Girolami, , María Martín","Reverend Miller arrives in Tucson where he wants to build a church but on the very day of his arrival a gang carries out a raid on the bank and the people of Tucson, who are suspicious of ...                See full summary »",4.9,78 min,Not Rated,148,
Bronco Buster,tt0044452,1952,Western,"Director:, Budd Boetticher, | ,     Stars:, John Lund, , Scott Brady, , Joyce Holden, , Chill Wills","A veteran rodeo rider takes on a young apprentice in order to ""teach him the ropes"", and winds up competing against him.",6.0,80 min,Approved,99,
The Daltons,tt6469282,2016– ,"Animation, Adventure, Comedy","Star:, John Clyde","William, Jack, Averell and Joe Dalton are forever trying to out of jail. Though they often come close, they never quite make it out. What their plans lack in ingenuity, they make up for ...                See full summary »",8.3,,,52,
The Rounders,tt0060021,1966–1967,"Comedy, Western","Stars:, Ron Hayes, , Chill Wills, , Patrick Wayne, , Bobbi Jordan","Hi Lo, Texas is home to down on their luck cowboys Howdy Lewis and Ben Jones. They're in debt to Jim Ed Love, 2nd richest man in the state and must do what he asks. They find some happiness...                See full summary »",6.6,30 min,,37,
Texas Lady,tt0048711,1955,Western,"Director:, Tim Whelan, | ,     Stars:, Claudette Colbert, , Barry Sullivan, , Ray Collins, , James Bell","A strong-headed woman from the East inherits a newspaper in a small Texas town where the local cattle barons, who control the region, want her out of their hair.",5.5,86 min,Approved,312,
Three on the Trail,tt0028377,1936,"Drama, Western","Director:, Howard Bretherton, | ,     Stars:, William Boyd, , James Ellison, , Onslow Stevens, , Muriel Evans","An evil gang is involved in both cattle rustling and the robbing of stagecoaches. Hopalong Cassidy, Hoppy, must stop them without help from the sheriff who turns out be a major outlaw himself.",6.7,67 min,Passed,203,
Horses' Collars,tt0026494,1935,"Comedy, Western, Short","Director:, Clyde Bruckman, | ,     Stars:, Moe Howard, , Larry Fine, , Curly Howard, , Dorothea Kent","The Stooges are private detectives in the Old West trying to help a girl recover an IOU from a bad guy. Their attempts to steal the IOU from the villain's wallet, then from a safe, meet ...                See full summary »",7.3,17 min,Approved,723,
A Holy Terror,tt0021966,1931,"Action, Adventure, Western","Director:, Irving Cummings, | ,     Stars:, George O'Brien, , Sally Eilers, , Rita La Roy, , Humphrey Bogart",Eastern millionaire's son Bard finds his father murdered and flies west to see rancher Drew who may know something about it. En route he crashes his plane into Jerry's bathroom; she falls ...                See full summary »,5.3,53 min,Passed,302,
The Return of Jesse James,tt0042885,1950,"Drama, Western","Director:, Arthur Hilton, | ,     Stars:, John Ireland, , Ann Dvorak, , Henry Hull, , Reed Hadley",Frank James resents and tries to stop a ruthless drifter who has adopted the name of his dead brother in order to duplicate his crimes.,5.9,75 min,Approved,125,
The Return of Desperado,tt0095988,1988 TV Movie,"Drama, Western","Director:, E.W. Swackhamer, | ,     Stars:, John Barks, , Vivian Bonnell, , Charles Boswell, , Greg Brinkley","This second entry in the ""Desperado"" film series again follows Duell McCall, a wandering cowboy who's been framed for murder. He hides in a small town run by black folk who are trying to protect themselves from a greedy landowner.",6.8,92 min,,136,
Juan el desalmado,tt0322880,1970,"Action, Adventure, Drama","Director:, Miguel Morayta, | ,     Stars:, Lucha Villa, , Juan Miranda, , José Elías Moreno, , Blanca Sánchez",Add a Plot,7.8,86 min,,30,
Creeping Death,tt0068979,1972,"Horror, Mystery, Western","Director:, Mario Bianchi, | ,     Stars:, Robert Woods, , Frank Braña, , Nieves Navarro, , Carlo Gaddi","Federal agent Alan Fields, undercover as Jonathan Pinkerton, an employee of Lloyds of London, is investigating a bank robbery where one of the three thieves has killed the other two to take possession of all the money.",5.2,94 min,,132,
A Man Called Gannon,tt0064629,1968,"Drama, Romance, Western","Director:, James Goldstone, | ,     Stars:, Anthony Franciosa, , Michael Sarrazin, , Judi West, , Susan Oliver","A seasoned cowboy takes a young tender-foot under his wing. They become embroiled in a range war, and end up on opposite sides.",5.2,105 min,M,184,
The Return of Jack Slade,tt0048552,1955,"Drama, Western","Director:, Harold D. Schuster, | ,     Stars:, John Ericson, , Mari Blanchard, , Neville Brand, , Max Showalter","Jack Slade, son of a famed lawman and man-hunter, is hired by Pinkerton detective Joseph Ryan to help wipe out a gang of outlaws and train robbers: Billy Wilcox, Harry Sutton, and Little ...                See full summary »",6.1,79 min,Approved,134,
The Meeksville Ghost,tt0247133,2001,"Adventure, Drama, Fantasy","Director:, David Lister, | ,     Stars:, Judge Reinhold, , Tanja Reichert, , Todd Jensen, , Andrew Kavovit",The ghost of the sharp-shooter Lucius Meek (Judge Reinhold) calls on a young Danny Logan to help him clear his name so he can move on to the afterlife. -Echo Bridge Entertainment.,5.2,95 min,PG-13,202,
Reprisal!,tt0049668,1956,Western,"Director:, George Sherman, | ,     Stars:, Guy Madison, , Felicia Farr, , Kathryn Grant, , Michael Pate","Half-breed Frank Madden claims he's White, in order to own land, but violent racial clashes in town force him to abandon his neutrality and chose a side.",6.5,74 min,Passed,466,
Bastard's Crossing,tt10556674,2021,"Thriller, Western","Director:, Travis Mills, | ,     Stars:, Travis Mills, , Bill Luckett, , Carys Glynne, , Clark Richey","One of 12 Westerns in 12 Months produced during 2020, this film tells the story of Cam Talcutt, a man who won a trading post in a card game. Now, he's stuck in the wilderness trying to run ...                See full summary »",3.8,95 min,,254,
Hell Bent,tt0009153,1918,Western,"Director:, John Ford, | ,     Stars:, Harry Carey, , Duke R. Lee, , Neva Gerber, , Vester Pegg",A cowboy must save his girlfriend from captivity and then cross the desert on foot with a single waterhole on the way.,6.0,50 min,,354,
A Vampire's Tale,tt1349486,2009,"Horror, Western","Director:, Drew Cullingham, | ,     Stars:, Doug Bradley, , Rita Ramnani, , Jonnie Hurn, , Natalia Celino",When a dysfunctional family moves into a remote farm terror emerges from the darkness in the form of a vampire cowboy hell bent on revenge.,3.3,94 min,R,506,
Gold Fever,tt2545910,2013– ,"Documentary, Western","Stars:, Ryan Wesley Gilreath, , Brian Ibsen, , Cameron Asay, , Jared Shipley",History documentary about the discovery of gold in the west. The hardships and hardwork which was put into building San Franscisco.,7.9,,,115,
In Old Cheyenne,tt0033752,1941,"Drama, Western","Director:, Joseph Kane, | ,     Stars:, Roy Rogers, , George 'Gabby' Hayes, , Joan Woodbury, , J. Farrell MacDonald","Roy is a newspaper reporter. He goes to Cheyenne to cover the activities of supposed bad guy Arapahoe Brown, and of course he discovers who the real bad guy is.",6.1,58 min,Passed,142,
Wild Horse Mesa,tt0024774,1932,"Action, Drama, Romance","Director:, Henry Hathaway, | ,     Stars:, Randolph Scott, , Sally Blane, , Fred Kohler, , Lucille La Verne","Chane Weymer (Randolph Scott), an Arizona rancher goes after a gang that is trapping and catching wild horses by the use of barbed-wire enclosures. He suspects Ward (Fred Kohler), of being ...                See full summary »",6.3,65 min,Passed,52,
No Man's Land,tt0087808,1984 TV Movie,Western,"Director:, Rod Holcomb, | ,     Stars:, Marc Alaimo, , Wil Albert, , Frank Bonner, , Donna Dixon","Stella Stevens is Sheriff of a western town, and her daughters, three by different men, inherited their skills, magic and gambling, and the youngest is a tomboy and cowboy. Together they ...                See full summary »",6.4,120 min,,50,
Two-Gun Lady,tt0049897,1955,Western,"Director:, Richard Bartlett, | ,     Stars:, Peggie Castle, , William Talman, , Marie Windsor, , Earle Lyon",A young woman teaches herself to become a sharpshooter so she can hunt down the three men who murdered her parents. She finds a sheriff who is willing to help her track them down.,5.2,71 min,Passed,112,
Rawhide Romance,tt0181784,1934,Western,"Director:, Victor Adamson, | ,     Stars:, Jay Wilsey, , Si Jenks, , Lafe McKee, , William Barrymore",A cowboy at a dude ranch falls for the spoiled daughter of a rich guest at the ranch. Later he uncovers a gang of thieves who are robbing the guests.,4.3,55 min,Passed,32,
The Carson City Kid,tt0032312,1940,"Drama, Music, Western","Director:, Joseph Kane, | ,     Stars:, Roy Rogers, , George 'Gabby' Hayes, , Bob Steele, , Noah Beery Jr.",Roy is a bandit who is out to get the man who killed his younger brother. He learns as he rides into the town of Sonora that the man is the owner of the local saloon and gambling hall.,6.0,57 min,Passed,317,
Bugs Bunny Gets the Boid,tt0034554,1942,"Animation, Short, Comedy","Director:, Robert Clampett, | ,     Stars:, Mel Blanc, , Sara Berner, , Kent Rogers",Mama Buzzard wants her children to learn to bring back meat for dinner. One buzzardling is shy and has to be kicked out of the nest. He's told to at least bring back a rabbit.,7.4,7 min,Approved,1665,
Summer Love,tt0486020,2006,Western,"Director:, Piotr Uklanski, | ,     Stars:, Boguslaw Linda, , Karel Roden, , Katarzyna Figura, , Val Kilmer",A small peaceful village suddenly becomes a very dangerous place when a foreigner appears with a wanted man.,3.5,94 min,R,566,
Heads or Tails,tt0065083,1969,Western,"Director:, Piero Pierotti, | ,     Stars:, John Ericson, , Spela Rozin, , Franco Lantieri, , Daniela Surina",Not your typical Italian western. Outlaw makes good by rescuing raped and beaten dancehall girl who eventually falls for him. Sexually deviated murdering banker's widow Sybille adds some ...                See full summary »,5.6,95 min,,129,
Long Days of Hate,tt0066451,1968,"Crime, Drama, Western","Director:, Gianfranco Baldanello, | ,     Stars:, Guy Madison, , Lucienne Bridou, , Rik Battaglia, , Anna Liotti","A bounty, Benson is hunting down a vicious outlaw gang, who killed his parents, brother and sisters, except for one sister, Susy, who he wants for himself!",5.4,90 min,M/PG,422,
Guld til præriens skrappe drenge,tt0065804,1971,"Comedy, Western","Director:, Finn Karlsson, | ,     Stars:, Dirch Passer, , Willy Rathnov, , Paul Hagen, , Preben Kaas","Comedic western, where the 4 guys this time have to help find a gold transport. They get help from the cunning girl Shannahoo.",5.1,101 min,,280,
The Great Missouri Raid,tt0043600,1951,Western,"Director:, Gordon Douglas, | ,     Stars:, Wendell Corey, , Macdonald Carey, , Ellen Drew, , Ward Bond","In this Western, the James and Younger boys ride the outlaw trail again all because of a mean Union Army Major.",5.8,84 min,Approved,288,
The Five,tt22166940,2023,"Action, Drama, Western","Director:, Travis Mills, | ,     Stars:, John Marrs, , Todd South, , Tom Dragt, , Michael P. Walker","Five Outlaws hide out after robbing a bank. The longer they wait for the woman with their share of the money to arrive, suspicion starts to grow. When a gun goes missing, everyone is left to ask, ""who is the traitor?""",6.9,,,16,
Pistoleros bajo el sol,tt0258028,1974,"Action, Adventure, Drama","Director:, Rubén Galindo, | ,     Stars:, Fernando Almada, , Sasha Montenegro, , Juan Gallardo, , Bruno Rey","A brave man arrives in a lawless town, where people live in terror, to find the scoundrel guilty of the death of his brother.",5.3,92 min,,14,
The Redhead and the Cowboy,tt0042881,1951,"Drama, Romance, Western","Director:, Leslie Fenton, | ,     Stars:, Glenn Ford, , Edmond O'Brien, , Rhonda Fleming, , Alan Reed","Framed for murder during the Civil War, Gil Kyle's only alibi is Confederate agent Candace Bronson who he must track down in dangerous territory filled with foes.",6.3,82 min,Approved,354,
Cavalry,tt0027436,1936,Western,"Director:, Robert N. Bradbury, | ,     Stars:, Bob Steele, , Frances Grant, , Karl Hackett, , Hal Price","Just after the Civil War, Captain Thorn is sent west to help protect the new telegraph line that is under construction. Leeds is out to establish an independent nation in the west and tries...                See full summary »",6.0,63 min,Passed,112,
Blazing the Western Trail,tt0191833,1945,"Drama, Music, Western","Director:, Vernon Keays, | ,     Stars:, Charles Starrett, , Tex Harding, , Dub Taylor, , Carole Mathews","Jeff Waring (Charles Starrett) and his friends Tex Harding (Tex Harding) and Cannonball (Dub Taylor) become involved in the affairs of two rival stagecoach lines, one of them headed by Mary...                See full summary »",5.8,60 min,Passed,163,
Saga of Death Valley,tt0031889,1939,"Drama, Music, Western","Director:, Joseph Kane, | ,     Stars:, Roy Rogers, , George 'Gabby' Hayes, , Don 'Red' Barry, , Doris Day",In the opening scene Roy as a boy philosophizes about marriage to his girl friend then sees his dad gunned down by bad guys who want to drive out the ranchers by cutting off their water.,6.3,58 min,Passed,160,
Un par... a todo dar,tt0277220,1961,"Comedy, Western","Director:, Jaime Salvador, | ,     Stars:, Marco Antonio Campos, , Gaspar Henaine, , Dacia González, , Raúl Meraz","Comedy about two friends (Viruta and Capulina) who are swindled when they buy a plot of land. It turns out that the land they just purchased is the cemetery of a small town, and the two ...                See full summary »",6.3,89 min,TV-PG,18,
Texas Terror,tt0027087,1935,Western,"Director:, Robert N. Bradbury, | ,     Stars:, John Wayne, , Lucile Browne, , LeRoy Mason, , Fern Emmett","Sheriff John Higgins quits and goes into prospecting after he thinks he has killed his best friend in shooting it out with robbers. He encounters his dead buddy's daughter, who has come ...                See full summary »",5.0,51 min,Approved,1020,
Raiders of Old California,tt0050879,1957,Western,"Director:, Albert C. Gannaway, | ,     Stars:, Jim Davis, , Arleen Whelan, , Faron Young, , Marty Robbins","At the end of the Mexican-American War, a crooked U.S. Cavalry Captain and his men force a captive Mexican officer to sign the deeds to his vast lands and large hacienda over to the Captain.",5.6,72 min,Approved,251,
Montana Trap,tt0075461,1976,"Comedy, Western","Director:, Peter Schamoni, | ,     Stars:, Hardy Krüger, , Stephen Boyd, , Anton Diffring, , Friedrich von Ledebur","Potato farmer, Fritz, moves to Wild West with his fellow German immigrants. Bandits pretending to be Native Americans on the war path besieged them in an attempt to steal some gold.",4.5,94 min,,165,
If You Want to Live... Shoot!,tt0200096,1968,"Comedy, Romance, Western","Director:, Sergio Garrone, | ,     Stars:, Ivan Rassimov, , Giovanni Cianfriglia, , Isabella Savona, , Franco Cobianchi","A young cowboy, Johnny, playing in a rigged poker game is forced to shoot one of the other players. The cowboy takes quick leave as he is accused of murder and a reward for his capture is posted.",5.3,97 min,,123,
Return of Halleluja,tt0069493,1972,"Western, Comedy","Director:, Giuliano Carnimeo, | ,     Stars:, George Hilton, , Agata Flori, , Raymond Bussières, , Umberto D'Orsi","Hallelujah is hired by an incompetent Mexican revolutionary to recover a lost Aztec idol, with which he will be able to elicit the help of the native tribes in his hapless uprising. However...                See full summary »",5.0,100 min,,121,
The Moment to Kill,tt0063319,1968,"Western, Action","Director:, Giuliano Carnimeo, | ,     Stars:, George Hilton, , Walter Barnes, , Horst Frank, , Loni von Friedl",Lord and Bull are two adventurers recruited by Judge Warren for a mysterious mission. On reaching the village to know the details of the mission they don't find the judge and discover that many people want them dead.,5.8,92 min,,243,
The Great Divide,tt0019945,1929,"Musical, Romance, Western","Director:, Reginald Barker, | ,     Stars:, Dorothy Mackaill, , Ian Keith, , Myrna Loy, , Creighton Hale","Steven Ghent has decided to sell the mine he's owned for fifteen years, located at the border of Mexico where the Great Divide ends. When the representatives are delayed for a few days, he ...                See full summary »",5.1,72 min,Passed,179,
